begindate,educationorganizationid,programeducationorganizationid,programname,programtypedescriptorid,studentusi,enddate,reasonexiteddescriptorid,servedoutsideofregularsession,discriminator,createdate,lastmodifieddate,id,changeversion
"2010-08-30","255901","255901","Migrant Education","1825","264",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.591782","2020-11-13 14:17:37.591616","9ef495b1-c238-4a3a-9bc7-9581a25947e1","32471"
"2010-08-30","255901","255901","Migrant Education","1825","266",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.604971","2020-11-13 14:17:37.604739","64279f10-1ed7-44b7-98b6-d35c4c02dd61","32474"
"2010-08-30","255901","255901","Migrant Education","1825","272",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.617710","2020-11-13 14:17:37.617590","4012e003-7978-45c3-8f30-cd9454b7625d","32478"
"2010-08-30","255901","255901","Migrant Education","1825","277",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.632945","2020-11-13 14:17:37.632824","15b4eaec-b7af-4933-a12d-29f9bc1a7cbb","32483"
"2010-08-30","255901","255901","Migrant Education","1825","280",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.872461","2020-11-13 14:17:37.872351","7aa1669e-c085-4390-86b4-01ea47119b35","32486"
"2010-08-30","255901","255901","Migrant Education","1825","288",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.883765","2020-11-13 14:17:37.883634","b00afe22-ad52-4ce9-aa65-caa3b8e967c8","32490"
"2010-08-30","255901","255901","Migrant Education","1825","295",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.906309","2020-11-13 14:17:37.906144","454b3b97-48b4-4b18-83c3-c114be977ea9","32495"
"2010-08-30","255901","255901","Migrant Education","1825","304",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.920037","2020-11-13 14:17:37.919943","b5aec475-ad7c-479d-a6f0-f9fd50fff95d","32501"
"2010-08-30","255901","255901","Migrant Education","1825","307",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.928838","2020-11-13 14:17:37.928672","ff0369af-c761-4745-ac4d-9e38e07448fe","32504"
"2010-08-30","255901","255901","Migrant Education","1825","312",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.940584","2020-11-13 14:17:37.940406","162ccd02-52d2-4c8b-8629-bd9300171514","32509"
"2010-08-30","255901","255901","Migrant Education","1825","315",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.950076","2020-11-13 14:17:37.949799","c675c924-952f-426d-bf50-dc35a1a66588","32512"
"2010-08-30","255901","255901","Migrant Education","1825","320",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.960223","2020-11-13 14:17:37.960077","19e81709-c693-44e1-b0cc-10aef818d57e","32516"
"2010-08-30","255901","255901","Migrant Education","1825","322",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.971353","2020-11-13 14:17:37.971243","05af49b8-1c14-45f3-a49d-c47339f4b446","32520"
"2010-08-30","255901","255901","Migrant Education","1825","326",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.980889","2020-11-13 14:17:37.980791","a3b52ab9-6842-4f5e-bf55-f9fc9e773e1a","32523"
"2010-08-30","255901","255901","Migrant Education","1825","331",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.993059","2020-11-13 14:17:37.992961","c34e27bb-a7cb-4d73-b82b-ed299413934e","32528"
"2010-08-30","255901","255901","Migrant Education","1825","335",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.004029","2020-11-13 14:17:38.003396","429547a5-8837-4e9d-81d2-901f7f2f68aa","32532"
"2010-08-30","255901","255901","Migrant Education","1825","345",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.029875","2020-11-13 14:17:38.029794","fac33ae1-41c3-4442-84e1-fb58b1e0b2eb","32540"
"2010-08-30","255901","255901","Migrant Education","1825","349",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.038734","2020-11-13 14:17:38.038640","e1c242a9-2eef-40bb-8d34-ced4362a1c94","32543"
"2010-08-30","255901","255901","Migrant Education","1825","359",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.050293","2020-11-13 14:17:38.050177","71b36f1e-b8f3-4308-845d-59db4b832882","32545"
"2010-08-30","255901","255901","Migrant Education","1825","411",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.062922","2020-11-13 14:17:38.062753","1301f6d7-f4d1-48cf-b170-e9ccd82b18ba","32551"
"2010-08-30","255901","255901","Migrant Education","1825","428",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.099216","2020-11-13 14:17:38.099082","df13a607-37ad-40af-94c6-b41030710642","32561"
"2010-08-30","255901","255901","Migrant Education","1825","434",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.120320","2020-11-13 14:17:38.120142","6394a84c-a84b-49ef-9852-6180b7224295","32567"
"2010-08-30","255901","255901","Migrant Education","1825","439",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.133055","2020-11-13 14:17:38.132574","539bc193-57c2-4750-a968-140d4e2d7a84","32569"
"2010-08-30","255901","255901","Migrant Education","1825","445",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.145432","2020-11-13 14:17:38.145307","57f52074-bd0e-435f-b3de-edc58984724d","32575"
"2010-08-30","255901","255901","Migrant Education","1825","449",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.157635","2020-11-13 14:17:38.157559","8c2d5a20-0cd4-45d9-9a92-c9f6cf3eef71","32579"
"2010-08-30","255901","255901","Migrant Education","1825","450",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.162566","2020-11-13 14:17:38.162453","de392de0-4d94-4e78-89b5-6140119898ec","32580"
"2010-08-30","255901","255901","Migrant Education","1825","456",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.180154","2020-11-13 14:17:38.179743","841a507a-524e-411b-8097-cfa31908fee8","32586"
"2010-08-30","255901","255901","Migrant Education","1825","460",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.189894","2020-11-13 14:17:38.189739","2f86b68e-3f1c-4a3b-b18e-2705e9d4b14a","32589"
"2010-08-30","255901","255901","Migrant Education","1825","464",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.200906","2020-11-13 14:17:38.200794","90b38668-159e-4ae5-be5c-12a6a2be3087","32593"
"2010-08-30","255901","255901","Migrant Education","1825","466",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.210244","2020-11-13 14:17:38.210122","c496eb8e-af51-47f6-b2a8-454d848c6131","32596"
"2010-08-30","255901","255901","Migrant Education","1825","483",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.258045","2020-11-13 14:17:38.257922","0028d5bb-94af-4374-8d44-f475cff0a228","32612"
"2010-08-30","255901","255901","Migrant Education","1825","486",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.267724","2020-11-13 14:17:38.267608","b7a538dc-6094-445c-af8a-b5b539a93697","32615"
"2010-08-30","255901","255901","Migrant Education","1825","493",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.290049","2020-11-13 14:17:38.289662","67be3bbb-235e-47a6-a523-2b117b637086","32623"
"2010-08-30","255901","255901","Migrant Education","1825","495",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.296396","2020-11-13 14:17:38.296175","8bda8972-22de-4dee-b072-e1e358ccd546","32624"
"2010-08-30","255901","255901","Migrant Education","1825","504",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.324975","2020-11-13 14:17:38.324852","8b440cc9-951b-4af7-be46-e9177626d742","32633"
"2010-08-30","255901","255901","Migrant Education","1825","507",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.332077","2020-11-13 14:17:38.331788","55b29d59-22f2-4589-bd6b-656a7b89ce4c","32635"
"2010-08-30","255901","255901","Migrant Education","1825","512",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.336430","2020-11-13 14:17:38.336310","b2f7adb0-700c-45ee-af8c-547e60c8f1ab","32637"
"2010-08-30","255901","255901","Migrant Education","1825","522",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.344971","2020-11-13 14:17:38.344781","789a1f82-1a13-4fc2-9447-1ee52c86e5be","32639"
"2010-08-30","255901","255901","Migrant Education","1825","528",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.348142","2020-11-13 14:17:38.348036","46c97353-14f7-44ee-96ef-e996788b0805","32640"
"2010-08-30","255901","255901","Migrant Education","1825","306",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.927773","2020-11-13 14:17:37.927614","c4b71412-2232-48d1-8fe9-0dc254f66b0a","32503"
"2010-08-30","255901","255901","Migrant Education","1825","311",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.940169","2020-11-13 14:17:37.940050","9f9f39df-2684-451b-bdd9-67836c9e9005","32508"
"2010-08-30","255901","255901","Migrant Education","1825","314",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.948655","2020-11-13 14:17:37.948528","aa0e7728-c8f1-40f4-ac6e-fb3fa6d179c2","32511"
"2010-08-30","255901","255901","Migrant Education","1825","318",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.959331","2020-11-13 14:17:37.959215","466f9eaf-fe3e-438d-9253-0354e6c5862b","32514"
"2010-08-30","255901","255901","Migrant Education","1825","319",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.964257","2020-11-13 14:17:37.963660","2efc125f-4579-4ce2-b892-451e70f7a1ac","32517"
"2010-08-30","255901","255901","Migrant Education","1825","323",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.970835","2020-11-13 14:17:37.970735","c55849e0-ed40-49fb-969f-7291d8ad4c19","32519"
"2010-08-30","255901","255901","Migrant Education","1825","324",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.975200","2020-11-13 14:17:37.975104","14d4f5c8-2f00-4dc5-8397-43acdfb4cd03","32521"
"2010-08-30","255901","255901","Migrant Education","1825","325",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.979781","2020-11-13 14:17:37.979565","08b10b8c-449a-4f6e-9101-17e5a7f22c66","32522"
"2010-08-30","255901","255901","Migrant Education","1825","327",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.983080","2020-11-13 14:17:37.982975","2b9c557e-9a4c-4155-8912-d476a5194158","32524"
"2010-08-30","255901","255901","Migrant Education","1825","328",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.987296","2020-11-13 14:17:37.986649","3237e20a-1243-4d32-a774-66a951751135","32525"
"2010-08-30","255901","255901","Migrant Education","1825","330",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.992042","2020-11-13 14:17:37.991644","a8d27828-6104-4ece-bc93-8dd1a9d049f4","32527"
"2010-08-30","255901","255901","Migrant Education","1825","332",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:37.998476","2020-11-13 14:17:37.998277","e355a2d9-d224-445f-a5f1-acc690e717e0","32529"
"2010-08-30","255901","255901","Migrant Education","1825","333",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.002389","2020-11-13 14:17:38.002292","0526287e-f6b0-496f-abcf-69e8b6392a50","32531"
"2010-08-30","255901","255901","Migrant Education","1825","341",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.017296","2020-11-13 14:17:38.017171","c4928403-5820-4b8a-a314-065f2a8c60c4","32536"
"2010-08-30","255901","255901","Migrant Education","1825","342",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.027832","2020-11-13 14:17:38.027741","98f3819b-4583-45ac-aeb6-509e460c9fa9","32539"
"2010-08-30","255901","255901","Migrant Education","1825","348",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.038591","2020-11-13 14:17:38.038468","7deb7cf5-ec1d-45c3-b35b-2dcfc55962a3","32542"
"2010-08-30","255901","255901","Migrant Education","1825","355",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.043652","2020-11-13 14:17:38.043503","43bc57ae-f699-4838-a3bb-ce34a323d40b","32544"
"2010-08-30","255901","255901","Migrant Education","1825","358",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.050972","2020-11-13 14:17:38.050882","490693bd-2163-4452-8245-5070572a0b66","32547"
"2010-08-30","255901","255901","Migrant Education","1825","401",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.056609","2020-11-13 14:17:38.056500","06d7e1e5-e415-4336-bf59-e1bf8e14d731","32548"
"2010-08-30","255901","255901","Migrant Education","1825","407",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.060412","2020-11-13 14:17:38.060249","3f5529ee-d705-430b-8427-3251e751b164","32549"
"2010-08-30","255901","255901","Migrant Education","1825","418",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.076586","2020-11-13 14:17:38.076374","c66fb9c0-647a-48ea-bdf0-d23c4c07845e","32554"
"2010-08-30","255901","255901","Migrant Education","1825","422",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.084733","2020-11-13 14:17:38.084504","38d8474c-4264-429f-bfa0-918f7730ba53","32556"
"2010-08-30","255901","255901","Migrant Education","1825","425",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.089392","2020-11-13 14:17:38.088967","32d608b6-b4a8-46bb-9ba0-fe466f5e26ef","32558"
"2010-08-30","255901","255901","Migrant Education","1825","427",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.097005","2020-11-13 14:17:38.096762","887303c7-8823-43c0-abb2-791eb80868a7","32560"
"2010-08-30","255901","255901","Migrant Education","1825","430",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.106677","2020-11-13 14:17:38.106519","8a5953f9-2ad7-4eca-959c-0702921bdd4b","32563"
"2010-08-30","255901","255901","Migrant Education","1825","437",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.123750","2020-11-13 14:17:38.123588","9e93c722-6d3e-4fd6-8c41-6b9e8c279e64","32568"
"2010-08-30","255901","255901","Migrant Education","1825","440",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.133302","2020-11-13 14:17:38.133171","5ab4594c-0a19-4eb5-9beb-cc4478413caf","32570"
"2010-08-30","255901","255901","Migrant Education","1825","442",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.138231","2020-11-13 14:17:38.137653","c4478857-e51d-49c7-acfa-634a7d43e50d","32572"
"2010-08-30","255901","255901","Migrant Education","1825","444",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.145195","2020-11-13 14:17:38.145076","72421535-18dc-40ac-bfb8-90d838a5b2eb","32574"
"2010-08-30","255901","255901","Migrant Education","1825","446",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.151304","2020-11-13 14:17:38.151177","73ea0654-7c4a-40b6-970a-2a32019ee5e6","32576"
"2010-08-30","255901","255901","Migrant Education","1825","447",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.155063","2020-11-13 14:17:38.154854","bf657892-aca9-4397-9a6a-58415d346b12","32577"
"2010-08-30","255901","255901","Migrant Education","1825","451",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.166326","2020-11-13 14:17:38.166171","ddc38ebf-04d2-4d56-b87f-a260f491bf31","32581"
"2010-08-30","255901","255901","Migrant Education","1825","455",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.179528","2020-11-13 14:17:38.178722","7224fc23-f2d3-4add-a346-112d47367711","32585"
"2010-08-30","255901","255901","Migrant Education","1825","457",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.184760","2020-11-13 14:17:38.184563","4d384502-d538-4bcd-b911-0b5063ec32f8","32587"
"2010-08-30","255901","255901","Migrant Education","1825","459",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.191905","2020-11-13 14:17:38.191539","9927f6ff-26c6-4246-b611-8d2f50934021","32590"
"2010-08-30","255901","255901","Migrant Education","1825","463",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.202749","2020-11-13 14:17:38.202605","03173753-5fb8-424e-b1f5-7ebf28e0b027","32594"
"2010-08-30","255901","255901","Migrant Education","1825","467",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.212679","2020-11-13 14:17:38.212566","2891da87-69ce-4986-a906-a51dab4f2fb2","32597"
"2010-08-30","255901","255901","Migrant Education","1825","469",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.219308","2020-11-13 14:17:38.219160","9006b736-1430-4aa9-b766-a3ecb906a8c7","32599"
"2010-08-30","255901","255901","Migrant Education","1825","473",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.224905","2020-11-13 14:17:38.224712","5e154397-7eba-4913-95db-b719cbf0c11f","32601"
"2010-08-30","255901","255901","Migrant Education","1825","475",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.232256","2020-11-13 14:17:38.231685","f3048b0c-9648-4976-85ef-55aa618592ea","32604"
"2010-08-30","255901","255901","Migrant Education","1825","477",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.235529","2020-11-13 14:17:38.235432","21950b3b-fdfa-4353-b27a-0839d4b1760c","32605"
"2010-08-30","255901","255901","Migrant Education","1825","478",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.242866","2020-11-13 14:17:38.242729","5da43671-c3af-4570-8c83-a9ab61c6151c","32607"
"2010-08-30","255901","255901","Migrant Education","1825","480",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.249728","2020-11-13 14:17:38.249618","c2073ce8-7be4-40ef-bbc8-8947d4a378e0","32609"
"2010-08-30","255901","255901","Migrant Education","1825","482",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.256171","2020-11-13 14:17:38.256043","2a4b73a3-1752-4669-abe6-c343a8d4f7cb","32611"
"2010-08-30","255901","255901","Migrant Education","1825","485",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.261611","2020-11-13 14:17:38.261472","2c93500f-9e6c-4973-b658-3c458e525dcc","32613"
"2010-08-30","255901","255901","Migrant Education","1825","487",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.270304","2020-11-13 14:17:38.270197","3529d447-da8e-4911-a466-05225318644c","32616"
"2010-08-30","255901","255901","Migrant Education","1825","488",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.274789","2020-11-13 14:17:38.274596","74bb33ae-54a5-4385-a73f-97f122225565","32617"
"2010-08-30","255901","255901","Migrant Education","1825","491",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.282512","2020-11-13 14:17:38.282395","da84ce09-1c2e-4823-a69b-2b55568a1dc5","32620"
"2010-08-30","255901","255901","Migrant Education","1825","492",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.288576","2020-11-13 14:17:38.288220","9c663387-decb-4b00-9785-46d9e4656b31","32621"
"2010-08-30","255901","255901","Migrant Education","1825","441",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.133692","2020-11-13 14:17:38.133592","462b433e-0b92-4683-b2cb-984023b1dad0","32571"
"2010-08-30","255901","255901","Migrant Education","1825","443",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.144447","2020-11-13 14:17:38.144291","a46fe46e-55ec-4dc8-a6fb-ed39de4639e3","32573"
"2010-08-30","255901","255901","Migrant Education","1825","448",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.156678","2020-11-13 14:17:38.156576","c879aaf6-1234-44e0-acc6-7e695b897598","32578"
"2010-08-30","255901","255901","Migrant Education","1825","453",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.169823","2020-11-13 14:17:38.168974","e83f116e-9bf1-4e59-94b4-9ea7e60acd9a","32583"
"2010-08-30","255901","255901","Migrant Education","1825","454",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.177436","2020-11-13 14:17:38.175566","fb74d319-5b2b-4622-bcc1-f805c0fa587b","32584"
"2010-08-30","255901","255901","Migrant Education","1825","458",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.189550","2020-11-13 14:17:38.189430","ac58031b-a376-48ad-907a-b339a68cb958","32588"
"2010-08-30","255901","255901","Migrant Education","1825","462",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.198477","2020-11-13 14:17:38.198357","51b55be8-b6a4-466c-8ff0-97c1c9832f09","32591"
"2010-08-30","255901","255901","Migrant Education","1825","465",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.209301","2020-11-13 14:17:38.209182","dab932ac-097c-4099-a94b-67e9c9a1198f","32595"
"2010-08-30","255901","255901","Migrant Education","1825","468",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.214569","2020-11-13 14:17:38.213842","ff9adc60-c246-4589-aa59-ee007681e3b6","32598"
"2010-08-30","255901","255901","Migrant Education","1825","470",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.225051","2020-11-13 14:17:38.224810","c97dc580-85ac-410f-9a76-8213c4e61547","32602"
"2010-08-30","255901","255901","Migrant Education","1825","474",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.231168","2020-11-13 14:17:38.230984","87b6aaa3-3faa-4c70-b1b7-d093bbb13ecc","32603"
"2010-08-30","255901","255901","Migrant Education","1825","476",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.237084","2020-11-13 14:17:38.236971","48cb890e-9bdc-4752-b603-003c7152d9c2","32606"
"2010-08-30","255901","255901","Migrant Education","1825","479",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.243161","2020-11-13 14:17:38.242771","e5bd9779-6583-4be7-ac20-d1d5ebf3ddb1","32608"
"2010-08-30","255901","255901","Migrant Education","1825","481",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.252687","2020-11-13 14:17:38.252575","d36cf698-83d0-4fb9-94d5-ea3098552fbe","32610"
"2010-08-30","255901","255901","Migrant Education","1825","484",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.267487","2020-11-13 14:17:38.267212","27f2c68b-e940-4470-8e25-037dea66ea19","32614"
"2010-08-30","255901","255901","Migrant Education","1825","489",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.278113","2020-11-13 14:17:38.277984","7c58745f-f580-41e4-a4c3-538009896b69","32618"
"2010-08-30","255901","255901","Migrant Education","1825","494",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.289799","2020-11-13 14:17:38.289656","b9cea2c3-8332-45a3-9236-1eaa1b74dfd5","32622"
"2010-08-30","255901","255901","Migrant Education","1825","497",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.301877","2020-11-13 14:17:38.301764","6f5e1ef5-73d2-4433-8938-9e13ab73b5cd","32627"
"2010-08-30","255901","255901","Migrant Education","1825","502",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.315621","2020-11-13 14:17:38.315496","da4b0e28-66f4-461e-8735-b6b913744ec8","32630"
"2010-08-30","255901","255901","Migrant Education","1825","513",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.340564","2020-11-13 14:17:38.340413","e2bf6841-3894-46f6-84af-61bbe52ad55e","32638"
"2010-08-30","255901","255901","Migrant Education","1825","531",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.348828","2020-11-13 14:17:38.348621","041b4bc3-2a2c-494b-bc20-7cb76d3750ca","32641"
"2010-08-30","255901","255901","Migrant Education","1825","560",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.361533","2020-11-13 14:17:38.361368","5abdb9e2-91d9-4c0c-b3b8-3374fcc9ec6d","32645"
"2010-08-30","255901","255901","Migrant Education","1825","562",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.366494","2020-11-13 14:17:38.365847","91c5b038-6446-4b8d-ac8d-94153331fe8d","32646"
"2010-08-30","255901","255901","Migrant Education","1825","593",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.371005","2020-11-13 14:17:38.370877","c80bcd41-cf8b-4ad9-9002-ebea830f8eff","32648"
"2010-08-30","255901","255901","Migrant Education","1825","604",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.380973","2020-11-13 14:17:38.380835","50360f5f-3e1f-4eab-bc43-f765722f622f","32651"
"2010-08-30","255901","255901","Migrant Education","1825","612",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.395006","2020-11-13 14:17:38.394901","c907ecf2-06c1-4d6a-84eb-195babbdac30","32656"
"2010-08-30","255901","255901","Migrant Education","1825","613",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.401671","2020-11-13 14:17:38.401439","2c93ae35-c616-4ead-979c-393611610f5a","32657"
"2010-08-30","255901","255901","Migrant Education","1825","616",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.407418","2020-11-13 14:17:38.406965","59d2e5a4-2a8b-4698-aab8-9469a05bcb6b","32659"
"2010-08-30","255901","255901","Migrant Education","1825","621",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.420597","2020-11-13 14:17:38.420489","58dc6a63-b606-4b0f-9dd8-ba177dad3be0","32664"
"2010-08-30","255901","255901","Migrant Education","1825","622",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.430378","2020-11-13 14:17:38.430151","3f72b6cc-4637-474d-9e80-36e430725a36","32666"
"2010-08-30","255901","255901","Migrant Education","1825","631",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.447192","2020-11-13 14:17:38.447074","a0bb4981-3528-4722-8a54-603df2c413ca","32671"
"2010-08-30","255901","255901","Migrant Education","1825","634",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.460469","2020-11-13 14:17:38.460342","557405b8-9121-47ea-9fd2-8b987308262d","32675"
"2010-08-30","255901","255901","Migrant Education","1825","636",,,,"edfi.StudentMigrantEducationProgramAssociation","2020-11-13 14:17:38.471067","2020-11-13 14:17:38.470931","921226b8-feaa-4703-a108-0c291379d915","32678"
