parentusi,studentusi,relationdescriptorid,primarycontactstatus,liveswith,emergencycontactstatus,contactpriority,contactrestrictions,discriminator,createdate,lastmodifieddate,id,changeversion
"1499","774","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.407349","2020-11-13 14:16:29.407298","7be4d4cc-f699-411e-ab84-e1e2f872d342","16066"
"1504","776","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.420066","2020-11-13 14:16:29.420003","92947da0-0350-4a25-a961-edfd7cc48031","16070"
"1513","779","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.446717","2020-11-13 14:16:29.446636","fe6bb7f5-c321-46c8-b0e9-72d7d9f6ecda","16079"
"1518","783","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.457281","2020-11-13 14:16:29.457189","814ec2d6-c17a-4f52-9cd1-2307b59a23c3","16084"
"1522","785","1952","true","true","true",,,"NULL","2020-11-13 14:16:29.465759","2020-11-13 14:16:29.465676","ac01d9ee-cd76-480b-93b1-fde47207bc10","16088"
"1532","791","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.488275","2020-11-13 14:16:29.488198","15008901-178e-4ef3-a8e1-45f54ecd69a8","16096"
"1537","792","1934","false","true","true",,,"NULL","2020-11-13 14:16:29.500775","2020-11-13 14:16:29.500712","7b631332-c871-483c-b0ce-89e787fff76d","16103"
"1540","793","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.506704","2020-11-13 14:16:29.506639","02cc024a-559f-4e37-a145-52aafb07acdf","16105"
"1546","797","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.521864","2020-11-13 14:16:29.521788","f9647fe3-7f73-4cf1-8f05-0b85fc49cecf","16112"
"1550","798","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.530349","2020-11-13 14:16:29.530299","8b1c50fc-9962-42da-8fd5-ec657d83ec2c","16116"
"1553","800","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.539526","2020-11-13 14:16:29.539454","54a2b4fa-49cd-4873-b252-0c01f1cebe91","16120"
"1556","801","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.545353","2020-11-13 14:16:29.545195","4b5ad9a3-12b3-47c9-acd1-1f37150a4fd7","16122"
"1567","807","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.567151","2020-11-13 14:16:29.567092","2df5f43f-637a-426d-ac81-f18697924b5a","16133"
"1571","809","1934","false","true","true",,,"NULL","2020-11-13 14:16:29.575519","2020-11-13 14:16:29.575451","f85d0686-3d32-4a6b-bfd2-e560c33dbd84","16137"
"1582","815","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.598814","2020-11-13 14:16:29.598315","a696acce-b927-4025-89ea-1e3107221b39","16148"
"1585","816","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.602764","2020-11-13 14:16:29.602693","8a14f829-a708-4502-ab03-80897baa46e3","16151"
"1589","818","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.612947","2020-11-13 14:16:29.612870","c265a493-f4c1-4241-951f-514a455fa217","16155"
"1595","820","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.621427","2020-11-13 14:16:29.621367","d2af3fe4-1595-4671-83b2-3ce6b18f218d","16159"
"1596","821","1952","true","true","true",,,"NULL","2020-11-13 14:16:29.628363","2020-11-13 14:16:29.628290","41cec9f2-730b-4d76-b233-139a88cba902","16162"
"1617","831","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.669908","2020-11-13 14:16:29.669843","6e5140aa-6950-4b8e-b8ef-91034e2647e0","16182"
"1367","707","1934","false","true","false",,,"NULL","2020-11-13 14:16:28.861146","2020-11-13 14:16:28.861088","224e8dc3-49d5-4fad-a756-c8da2ae6db2f","15932"
"1371","709","1934","false","false","false",,,"NULL","2020-11-13 14:16:28.871378","2020-11-13 14:16:28.871312","da931c34-0423-4bc5-abed-f87b0bb1ef53","15937"
"1373","710","1934","false","true","true",,,"NULL","2020-11-13 14:16:28.879314","2020-11-13 14:16:28.879169","bdc78810-7ae6-4f6b-995d-702383762ec8","15939"
"1381","714","1934","false","false","false",,,"NULL","2020-11-13 14:16:28.895808","2020-11-13 14:16:28.895730","68d57d9f-aa5a-4892-8cc5-bc6873e6d2bd","15947"
"1384","716","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.140611","2020-11-13 14:16:29.140432","646c92ca-82cb-42a9-8ed1-03d337dd2ef5","15950"
"1387","717","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.148239","2020-11-13 14:16:29.148171","62b324b6-5abb-4b83-bc00-ef177a6e1d14","15952"
"1451","749","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.290907","2020-11-13 14:16:29.290836","2f431964-6cdb-43c5-8ebc-bc7ac4aac7c6","16017"
"1457","752","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.299800","2020-11-13 14:16:29.299734","1ac7019e-c68f-4b93-9353-0565fb34c48b","16021"
"1476","761","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.345702","2020-11-13 14:16:29.345630","846f7289-b339-44e2-a510-08429d8fbf53","16041"
"1480","763","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.355974","2020-11-13 14:16:29.355915","5c485583-2229-4524-8945-08a57d4593df","16045"
"1508","778","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.429189","2020-11-13 14:16:29.429124","467cb2b2-c205-4c9d-9518-350013306b6f","16074"
"1515","781","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.447885","2020-11-13 14:16:29.447815","feef217b-9b86-4f74-99ee-84b1021989d5","16081"
"1528","788","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.478780","2020-11-13 14:16:29.478688","0dc8134e-dd37-4394-aacf-5c227f68b509","16094"
"1530","789","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.488248","2020-11-13 14:16:29.488152","7e900c9d-afea-4761-8aca-99334f68b777","16097"
"1579","814","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.592539","2020-11-13 14:16:29.592266","eebdf6de-6348-4d75-8758-21a66a9f3926","16146"
"1598","823","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.635702","2020-11-13 14:16:29.635619","7abe9ce8-1224-41d9-8502-fc76a01c890c","16165"
"1608","828","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.652843","2020-11-13 14:16:29.652782","f243b5db-2d4c-490b-b366-7e518e106e54","16174"
"1610","830","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.658187","2020-11-13 14:16:29.658130","3ab02738-42cd-436f-9544-7301375bcaa6","16176"
"1638","843","1952","true","true","true",,,"NULL","2020-11-13 14:16:29.720567","2020-11-13 14:16:29.720495","bf100786-235a-41bc-bd7a-ed15a49e18d6","16204"
"1647","846","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.736891","2020-11-13 14:16:29.736827","e575539c-ea10-49f8-92ec-b191dce42a50","16212"
"1651","851","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.746184","2020-11-13 14:16:29.746126","b2d75e8d-9028-48f6-a29c-b6fb4a0ea975","16217"
"1665","856","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.787134","2020-11-13 14:16:29.787071","be8ab2a9-e774-45d0-8f95-9e9173e11510","16232"
"1691","870","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.877189","2020-11-13 14:16:29.876639","cef79c08-be3b-4918-b17c-36ab78ec0297","16260"
"1698","874","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.889325","2020-11-13 14:16:29.888177","4d1b3622-cddc-47d9-b378-c56d56cd937a","16264"
"1699","873","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.906436","2020-11-13 14:16:29.906357","b9f18912-a004-4d55-97a9-b260129745a8","16268"
"1716","881","1934","false","false","false",,,"NULL","2020-11-13 14:16:30.179421","2020-11-13 14:16:30.179316","fd5056d4-6d23-4486-947a-6d52fc88d664","16281"
"1718","883","1952","true","true","false",,,"NULL","2020-11-13 14:16:30.189529","2020-11-13 14:16:30.189442","f8919536-e688-4123-81ec-3b07d64df909","16283"
"1722","885","1952","true","true","false",,,"NULL","2020-11-13 14:16:30.199778","2020-11-13 14:16:30.199586","21d8f939-fc09-4545-bc1b-64f1231efebb","16288"
"1727","886","1934","false","true","false",,,"NULL","2020-11-13 14:16:30.212185","2020-11-13 14:16:30.211277","07d37446-3cfe-46a5-be50-e1f0903d16ed","16293"
"1730","889","1952","true","true","true",,,"NULL","2020-11-13 14:16:30.223080","2020-11-13 14:16:30.222587","662f68a5-22e9-491f-9656-5758285e943c","16296"
"1738","893","1952","true","true","false",,,"NULL","2020-11-13 14:16:30.256560","2020-11-13 14:16:30.256465","7bf3d495-4cf9-44b7-b24c-a19e072cc823","16304"
"1746","897","1952","true","true","false",,,"NULL","2020-11-13 14:16:30.281733","2020-11-13 14:16:30.281333","2ab5b1a0-05ac-47ac-87b7-33c3f9bca862","16312"
"1797","922","1934","false","true","false",,,"NULL","2020-11-13 14:16:30.436549","2020-11-13 14:16:30.436490","ae62b880-0199-4dd3-b7ae-2be8fa47fb76","16363"
"1804","925","1934","false","true","false",,,"NULL","2020-11-13 14:16:30.454137","2020-11-13 14:16:30.454054","32ab58a9-f094-431f-af63-c54fa0ecae9f","16368"
"1811","929","1934","false","true","false",,,"NULL","2020-11-13 14:16:30.477535","2020-11-13 14:16:30.477464","7cd4677c-4aa0-480e-aa7a-e35c91c64154","16376"
"1814","933","1952","true","true","false",,,"NULL","2020-11-13 14:16:30.492267","2020-11-13 14:16:30.492196","113e6679-e80b-4d90-abb7-816b7b71ade6","16382"
"1819","931","1934","false","true","false",,,"NULL","2020-11-13 14:16:30.505462","2020-11-13 14:16:30.505301","c44e0001-4107-4c1a-ad0b-13f0e0f24a09","16384"
"1842","944","1952","true","true","false",,,"NULL","2020-11-13 14:16:30.604849","2020-11-13 14:16:30.604787","addd13ba-a2e2-4de1-8b1f-27168654df6f","16408"
"1850","948","1952","true","true","false",,,"NULL","2020-11-13 14:16:30.640129","2020-11-13 14:16:30.640056","2af8d377-3477-42da-aab9-11266d9fb6f4","16416"
"1857","952","1934","false","false","false",,,"NULL","2020-11-13 14:16:30.652364","2020-11-13 14:16:30.651460","1afd588c-f3f1-4b82-814b-e43c87cb69c7","16422"
"1419","735","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.216913","2020-11-13 14:16:29.216793","475daf8d-3cbb-4c49-a159-8855e911be0c","15985"
"1421","733","1934","false","true","true",,,"NULL","2020-11-13 14:16:29.222232","2020-11-13 14:16:29.222154","ac02e256-b287-46fe-89b6-eea01b6bcb81","15987"
"1424","736","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.229901","2020-11-13 14:16:29.229118","1041e8b4-5129-4df4-a927-8937140670b4","15990"
"1426","737","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.232773","2020-11-13 14:16:29.232705","ac1f0893-9647-49f9-bf9f-b369b8790664","15992"
"1429","740","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.238679","2020-11-13 14:16:29.237979","b20d56ed-ec1c-4145-82a0-4ebb9534c9e3","15994"
"1432","738","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.244974","2020-11-13 14:16:29.244898","0c688b0d-909c-423d-8070-2efd24d9c7fe","15997"
"1433","739","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.248994","2020-11-13 14:16:29.248854","c6e46e74-3e69-4e42-929e-6947e128c2dd","15999"
"1434","741","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.252118","2020-11-13 14:16:29.252056","b549543c-f505-4b6a-a858-0e5cf0689b05","16000"
"1435","742","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.257556","2020-11-13 14:16:29.257487","0d0a46ec-7191-4ca4-9356-f8d765656e6b","16002"
"1442","744","1952","true","true","true",,,"NULL","2020-11-13 14:16:29.266547","2020-11-13 14:16:29.266479","2a23dc37-204b-4cb0-96c4-ef6d661b4c48","16006"
"1440","745","1952","true","true","true",,,"NULL","2020-11-13 14:16:29.269647","2020-11-13 14:16:29.269454","1672350c-f208-4216-b2ad-f42f8430dc7e","16008"
"1444","745","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.273505","2020-11-13 14:16:29.273120","39bc9de1-5e74-4fec-bafa-64ac7744b9b1","16009"
"1446","747","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.278265","2020-11-13 14:16:29.278205","680b0c76-b06d-4456-ad08-8a5802d5882f","16012"
"1448","748","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.282472","2020-11-13 14:16:29.282404","c3532ad3-f767-4ec6-a7ad-96ea483021a5","16013"
"1449","748","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.286396","2020-11-13 14:16:29.286303","14446eb3-5338-4315-9497-78230765b9c8","16015"
"1452","750","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.291642","2020-11-13 14:16:29.291583","5ac50dfe-8151-4ace-869c-7087018569d1","16018"
"1453","750","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.297721","2020-11-13 14:16:29.297645","40d65c86-b94d-417c-9c3f-e174ea45b594","16019"
"1455","751","1934","false","false","true",,,"NULL","2020-11-13 14:16:29.301854","2020-11-13 14:16:29.301630","b4cb289f-e81d-4125-bedf-eb8ef7847ef6","16022"
"1456","752","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.307328","2020-11-13 14:16:29.307211","394f25c0-c0bd-4859-85a3-e8cb82e3d156","16023"
"1460","755","1952","true","true","true",,,"NULL","2020-11-13 14:16:29.311437","2020-11-13 14:16:29.311362","ca8940d4-9dec-4f90-afff-9ae72a7ae596","16026"
"1461","755","1934","false","false","true",,,"NULL","2020-11-13 14:16:29.315976","2020-11-13 14:16:29.315881","1bb0ca03-60f9-4197-b07b-abc5fa1d7a39","16027"
"1464","756","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.320913","2020-11-13 14:16:29.320849","6171035c-3ea6-4d6e-bb47-c94ddf742aea","16030"
"1469","757","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.327341","2020-11-13 14:16:29.327267","6d46d005-9f92-4f70-a711-8b7afb2adc99","16033"
"1467","758","1952","true","true","true",,,"NULL","2020-11-13 14:16:29.331146","2020-11-13 14:16:29.330679","3d792171-c8ea-4ad3-9f63-65716ff3864f","16034"
"1471","760","1934","false","true","true",,,"NULL","2020-11-13 14:16:29.336282","2020-11-13 14:16:29.336224","a4231eb0-f7a4-4173-b7a8-9162d0e75f5e","16037"
"1472","759","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.342844","2020-11-13 14:16:29.342507","78c62cd4-a947-48ae-9d1e-bb3b8c9fc951","16038"
"1477","762","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.353159","2020-11-13 14:16:29.353041","d097adb5-693c-4929-b8e5-5be9e418cac2","16042"
"1479","764","1952","true","true","true",,,"NULL","2020-11-13 14:16:29.362302","2020-11-13 14:16:29.362229","e692f954-a063-4987-8caf-66be48851ff0","16046"
"1483","765","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.366945","2020-11-13 14:16:29.366876","38aa358c-488f-46ee-825f-1343a9d59554","16048"
"1485","766","1952","true","true","true",,,"NULL","2020-11-13 14:16:29.372256","2020-11-13 14:16:29.371563","b141dc3c-4787-4afe-9331-e10606c095d0","16050"
"1487","767","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.377017","2020-11-13 14:16:29.376952","bbc6bea1-2320-4025-a755-85435aa3f6ff","16053"
"1488","768","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.380233","2020-11-13 14:16:29.380138","c77c0429-d0bc-4913-8945-ce4bd940bbbe","16054"
"1489","768","1934","false","true","true",,,"NULL","2020-11-13 14:16:29.383512","2020-11-13 14:16:29.383434","d460df31-dba1-4820-af4d-e88cea0d74fd","16055"
"1493","770","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.389937","2020-11-13 14:16:29.389433","2116f673-34ac-461f-9cdb-e427ddcd2d95","16058"
"1495","771","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.395829","2020-11-13 14:16:29.395738","be24b535-b7df-4674-a39e-cee1db98da8d","16061"
"1497","772","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.400704","2020-11-13 14:16:29.400640","9ee0ceff-e36e-4f0f-878f-cad7fcdb631f","16063"
"1500","773","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.404128","2020-11-13 14:16:29.404067","5a8616f5-52ea-4764-ab8a-516a520c14f8","16065"
"1501","774","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.409399","2020-11-13 14:16:29.409307","86745913-16c5-46df-8682-e4c23f116b0c","16067"
"1503","775","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.418122","2020-11-13 14:16:29.418008","9c7b5c1d-8a4f-4217-a3b2-2f7aed0582d0","16069"
"1505","776","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.422120","2020-11-13 14:16:29.422062","888d5fc0-f82d-4a62-ad18-079be518c7be","16071"
"1507","777","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.426978","2020-11-13 14:16:29.426902","aec9aa0d-70e4-49ce-9271-a1bbd4cba192","16073"
"1509","778","1934","false","false","true",,,"NULL","2020-11-13 14:16:29.431207","2020-11-13 14:16:29.431141","4d464920-a416-452b-8f05-d44496f38343","16075"
"1510","780","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.435805","2020-11-13 14:16:29.435731","7186b16f-c21a-4f6d-ac2d-9b8175afeb54","16077"
"1514","781","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.447437","2020-11-13 14:16:29.447380","076846b8-938e-41cd-b66c-da78f46fb103","16080"
"1517","782","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.454606","2020-11-13 14:16:29.454499","dc904ef6-1241-486e-830d-8121572e8019","16083"
"1520","784","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.463008","2020-11-13 14:16:29.462771","cffd8455-c81c-4208-8016-681dee889b3a","16086"
"1525","786","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.472097","2020-11-13 14:16:29.472032","1a2cdb46-d9d6-455c-abe1-64bc456ba78b","16091"
"1527","787","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.475962","2020-11-13 14:16:29.475578","60c42ff7-0b0f-4f9c-8bcc-87a219dfa5c6","16092"
"1529","788","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.480436","2020-11-13 14:16:29.480364","01af71b2-142e-44b3-abe7-934862b4236c","16095"
"1533","791","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.490598","2020-11-13 14:16:29.490520","2352456c-cdc6-4cf2-897b-2e6a7d5d14da","16099"
"1534","790","1952","true","true","true",,,"NULL","2020-11-13 14:16:29.496709","2020-11-13 14:16:29.496631","99462e0c-c50c-4986-96ff-7c7831090ff5","16100"
"1536","792","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.500320","2020-11-13 14:16:29.500214","949c8fc5-664e-46b5-bebc-e033f03353aa","16102"
"1538","793","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.505734","2020-11-13 14:16:29.505191","a37be1fa-0383-4bfe-941e-e1a1373e4a6f","16104"
"1541","794","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.510983","2020-11-13 14:16:29.510904","dbf6a534-3e52-40c5-9523-93092a4a2097","16107"
"1543","796","1934","false","true","true",,,"NULL","2020-11-13 14:16:29.514904","2020-11-13 14:16:29.514683","ba4e8e62-2002-475f-9213-4f33fa86d72b","16109"
"1544","795","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.519740","2020-11-13 14:16:29.519632","85c55cb0-5eaf-4cfd-a93e-7e3352a88491","16110"
"1547","797","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.523730","2020-11-13 14:16:29.523646","e704a029-6454-4e67-ac4d-201b3930fc9f","16113"
"1548","799","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.528854","2020-11-13 14:16:29.528765","9cfab11a-01bb-4745-9141-6f1ca874d2f3","16114"
"1551","798","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.532119","2020-11-13 14:16:29.532053","f90ce7e8-6e7e-4950-a23b-7b67a866310c","16117"
"1552","800","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.537332","2020-11-13 14:16:29.537257","40e39467-850d-4eda-a579-1ef9bdcada39","16118"
"1555","802","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.540524","2020-11-13 14:16:29.540358","79fd1b90-c104-4693-9506-4ec1898f55e4","16121"
"1558","803","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.548099","2020-11-13 14:16:29.548031","e972fdda-6320-4cb6-b247-1fa30b5b3000","16124"
"1559","803","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.551597","2020-11-13 14:16:29.551224","e7a15334-670e-4b81-a309-b3427e9687d2","16125"
"1561","804","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.554548","2020-11-13 14:16:29.554440","37f8e19c-7787-46cf-9c83-f580b0157bed","16127"
"1563","805","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.559817","2020-11-13 14:16:29.559758","3f104fcf-a216-4b30-8c4d-b51982526eb5","16129"
"1565","806","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.562612","2020-11-13 14:16:29.562395","a59be4dd-38af-491d-8180-aa6ecbfbc229","16131"
"1566","807","1952","true","true","true",,,"NULL","2020-11-13 14:16:29.566585","2020-11-13 14:16:29.566100","439a4539-2ab3-45d3-ad92-4615935495cc","16132"
"1569","808","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.571033","2020-11-13 14:16:29.570949","47564de7-6d4e-4809-8898-9334336eca41","16135"
"1572","810","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.577470","2020-11-13 14:16:29.577101","85bf069a-8b38-42b6-8d17-e5e58c222120","16138"
"1574","811","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.582398","2020-11-13 14:16:29.582034","7694d6cc-499e-4eff-9442-e10abb08af66","16140"
"1575","812","1952","true","true","true",,,"NULL","2020-11-13 14:16:29.585092","2020-11-13 14:16:29.584993","d0114e67-4ff9-4fb2-907d-6303bdaa0aa6","16142"
"1580","813","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.591955","2020-11-13 14:16:29.591697","a4ea7f24-e86a-4652-a460-650928a41e76","16145"
"1581","814","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.594294","2020-11-13 14:16:29.594237","1921b854-4ecb-49e8-bbd9-44842de072b2","16147"
"1584","815","1934","false","false","true",,,"NULL","2020-11-13 14:16:29.600004","2020-11-13 14:16:29.599907","50ffa151-6cf4-4c04-931d-2848aebd0e3d","16149"
"1586","817","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.607756","2020-11-13 14:16:29.607659","fc371731-5261-40b6-9219-91012ad5e1fa","16152"
"1588","818","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.612730","2020-11-13 14:16:29.612659","54242773-5051-4345-98a9-5fb8cfa48f72","16154"
"1592","819","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.619325","2020-11-13 14:16:29.619219","546edcfb-a3f2-4a85-92a3-1f6c78b5e040","16157"
"1594","822","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.625318","2020-11-13 14:16:29.625142","8b665b91-efe6-4c3d-bd72-763fd0fe4ee2","16160"
"1597","821","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.630131","2020-11-13 14:16:29.630072","76640881-68d6-4351-8c95-47d2d8ea3bae","16163"
"1599","823","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.633321","2020-11-13 14:16:29.633219","41bd7bf7-114f-45c0-8414-f61ce42b639e","16164"
"1601","824","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.637511","2020-11-13 14:16:29.637452","0bba2b09-bb42-4392-b1c8-a64e4c1a3f5c","16167"
"1458","754","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.308404","2020-11-13 14:16:29.308312","28eb44b4-c102-427c-951e-947d3ba8eb9c","16024"
"1462","753","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.317964","2020-11-13 14:16:29.317279","e25a0e7b-0179-4c3b-9418-db70814ee4ec","16028"
"1465","756","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.325423","2020-11-13 14:16:29.325333","ace380af-542a-4aea-a324-9b4356730fdb","16031"
"1470","760","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.334458","2020-11-13 14:16:29.334392","6a54b2eb-6f47-4d0e-8691-ec8d0dceff69","16036"
"1473","759","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.342952","2020-11-13 14:16:29.342533","29ff9436-c769-4042-8754-4d7b4c5108b5","16039"
"1478","763","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.355824","2020-11-13 14:16:29.355746","8d8ab31d-dd02-49d9-bb90-12272da34a7d","16043"
"1481","764","1934","false","false","false",,,"NULL","2020-11-13 14:16:29.364106","2020-11-13 14:16:29.364015","59f9801c-2d64-46a8-ad6d-0d7d077c178a","16047"
"1482","765","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.367071","2020-11-13 14:16:29.366924","cf81c261-be17-412e-9a95-4d2742bda275","16049"
"1486","767","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.375370","2020-11-13 14:16:29.375286","9a990740-a781-48cf-b51f-a997c80fb5d7","16052"
"1490","769","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.385280","2020-11-13 14:16:29.385203","7137f54d-61d2-4735-935b-d5e2545b13ea","16056"
"1494","771","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.393744","2020-11-13 14:16:29.393688","b72cf021-c9c7-48ef-b25e-1dd0adec1ab0","16060"
"1496","772","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.398605","2020-11-13 14:16:29.398527","8b103f9d-e9eb-48eb-ab1d-cd7bdec721e9","16062"
"1498","773","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.403084","2020-11-13 14:16:29.402942","80863bef-36ff-47e4-a97d-0b899bfc4d89","16064"
"1502","775","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.417300","2020-11-13 14:16:29.417226","eb3bf5d7-a5bb-40f5-ac8b-698d111ee9ba","16068"
"1506","777","1952","true","true","true",,,"NULL","2020-11-13 14:16:29.426976","2020-11-13 14:16:29.426904","949c453d-e8d6-48c8-ad57-cd4789fc1914","16072"
"1511","780","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.435809","2020-11-13 14:16:29.435738","3bcb5421-e7f5-4a4a-8832-f6271d6a2b58","16076"
"1512","779","1952","true","true","true",,,"NULL","2020-11-13 14:16:29.445781","2020-11-13 14:16:29.445644","a2765716-7b7f-4d3f-97cd-4401610a4933","16078"
"1516","782","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.454227","2020-11-13 14:16:29.454128","cb5a13de-570f-4f3b-bc97-041624213f48","16082"
"1519","783","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.457253","2020-11-13 14:16:29.457119","b820a96b-aa3a-4be2-b14d-b50bcc2ff309","16085"
"1521","784","1934","false","true","false",,,"NULL","2020-11-13 14:16:29.463276","2020-11-13 14:16:29.463191","2ed6aac2-07d2-4ca6-8c3d-71a9b6db866f","16087"
"1523","785","1934","false","true","true",,,"NULL","2020-11-13 14:16:29.467417","2020-11-13 14:16:29.467310","c38d2e30-67b8-4cde-b378-4c55ed012182","16089"
"1524","786","1952","true","true","false",,,"NULL","2020-11-13 14:16:29.471002","2020-11-13 14:16:29.470288","a99557e0-61c3-4a77-bd68-5dffb494fe93","16090"
