entrydate,schoolid,studentusi,primaryschool,entrygradeleveldescriptorid,entrygradelevelreasondescriptorid,entrytypedescriptorid,repeatgradeindicator,classofschoolyear,schoolchoicetransfer,exitwithdrawdate,exitwithdrawtypedescriptorid,residencystatusdescriptorid,graduationplantypedescriptorid,educationorganizationid,graduationschoolyear,employedwhileenrolled,calendarcode,schoolyear,fulltimeequivalency,termcompletionindicator,discriminator,createdate,lastmodifieddate,id,changeversion
"2010-08-23","255901001","430",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.353628","2020-11-13 14:16:22.353534","94dc7aaf-ae7b-4846-95b6-586a5ab6717d","14418"
"2010-08-23","255901001","87",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.362629","2020-11-13 14:16:22.362424","9ff945ef-6ace-49dd-8a74-180d53de3c40","14419"
"2010-08-23","255901001","502",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.378794","2020-11-13 14:16:22.378691","5234a30f-5a6b-41c7-a08f-baf3251438a0","14426"
"2010-08-23","255901001","477",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.392013","2020-11-13 14:16:22.391540","c0d90ecc-f4d9-49fa-90bb-c632cef3ba53","14428"
"2010-08-23","255901001","48",,"957",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.406907","2020-11-13 14:16:22.406790","2ad6d93e-ff48-4b2a-b658-be7aeab779d6","14433"
"2010-08-23","255901001","540",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.418939","2020-11-13 14:16:22.418714","61f37712-4ff5-449b-9dfa-359746890878","14436"
"2010-08-23","255901001","388",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.429342","2020-11-13 14:16:22.428973","2715e42f-53c0-4f90-81cb-80845985d72f","14439"
"2010-08-23","255901001","789",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.435707","2020-11-13 14:16:22.435533","01c01a38-4734-4b39-b558-9c88e4a98cbe","14441"
"2010-08-23","255901001","390",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.444572","2020-11-13 14:16:22.444387","ece6a295-bb19-484d-a1fd-7721aa9a1949","14444"
"2010-08-23","255901001","283",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.450220","2020-11-13 14:16:22.450113","21fca73b-d0af-49ca-8677-cd04d6d3a02b","14446"
"2010-08-23","255901001","299",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.460299","2020-11-13 14:16:22.460168","a35fc462-2191-47ce-8276-e7cf8ccd2263","14449"
"2010-08-23","255901001","347",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.472492","2020-11-13 14:16:22.472309","862a2879-7199-4586-97ea-4a862d2ef50b","14452"
"2010-08-23","255901001","684",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.486311","2020-11-13 14:16:22.485878","883d7d60-9873-422a-b579-910d578a42ab","14456"
"2010-08-23","255901001","270",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.501614","2020-11-13 14:16:22.501524","79b2a168-c9f1-46e6-aaba-f68dcd96c2f8","14462"
"2010-08-23","255901001","234",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.516014","2020-11-13 14:16:22.515854","15a8e515-e1b8-4f32-ad1b-20257856b02a","14465"
"2010-08-23","255901001","300",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.530611","2020-11-13 14:16:22.530504","3e10ba9c-1f2d-437e-8cdb-c06cd50fd376","14470"
"2010-08-23","255901001","468",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.544562","2020-11-13 14:16:22.544405","0420a1be-d0af-42d7-854d-22d02a857766","14472"
"2010-08-23","255901001","441",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.555563","2020-11-13 14:16:22.555433","e88ab49a-e2b1-4083-b7df-2a7fa9a908a7","14475"
"2010-08-23","255901001","873",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.568281","2020-11-13 14:16:22.568147","8b0ab9fd-2cef-43bf-9c04-8f721b212422","14478"
"2010-08-23","255901001","794",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.581390","2020-11-13 14:16:22.581156","1a27d9ac-7056-4f34-8afb-f655c75cef41","14479"
"2010-08-23","255901001","435",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.596450","2020-11-13 14:16:22.596347","ba884a8f-28da-48eb-9b70-70db25ea9e47","14485"
"2010-08-23","255901001","781",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.606164","2020-11-13 14:16:22.605963","98706d64-278f-49ce-8eb0-7816addce8cf","14487"
"2010-08-23","255901001","564",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.609033","2020-11-13 14:16:22.608834","3fe8574f-2ea5-4e5c-9d05-d005fa6bd007","14488"
"2010-08-23","255901001","164",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.620763","2020-11-13 14:16:22.620625","15be4c9a-e333-42b7-a921-87e0f6e306a9","14492"
"2010-08-23","255901001","792",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.633715","2020-11-13 14:16:22.633614","cdad9102-3e6b-4ce4-94a6-4aaf6d5170ad","14498"
"2010-08-23","255901001","748",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.645898","2020-11-13 14:16:22.645785","d7598810-66a4-4d93-a352-a0073d786edb","14499"
"2010-08-23","255901001","774",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.658200","2020-11-13 14:16:22.657977","daa1b379-712a-4f8c-9c58-f0712575d222","14503"
"2010-08-23","255901001","528",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.670015","2020-11-13 14:16:22.669720","3fc8adc8-1388-48d9-9d53-80eb1f00c8f3","14507"
"2010-08-23","255901001","874",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.673624","2020-11-13 14:16:22.673503","a603217e-9875-4902-81e9-4066e07c422a","14510"
"2010-08-23","255901001","301",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.684553","2020-11-13 14:16:22.684437","ac0de305-a87e-455b-8963-0436c03dfc2d","14513"
"2010-08-23","255901044","882",,"954",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:21.967788","2020-11-13 14:16:21.967620","986b181d-2ee4-4ed9-8268-7128aafd6a29","14299"
"2010-08-23","255901044","459",,"954",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:21.991374","2020-11-13 14:16:21.991236","f0c0dbae-f507-4cdd-b745-19fa1657c2db","14304"
"2010-08-23","255901044","706",,"954",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.003935","2020-11-13 14:16:22.003684","11ec9108-22a7-4e6f-aaa5-850631f30ae0","14307"
"2010-08-23","255901044","280",,"954",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.017208","2020-11-13 14:16:22.017051","785c416b-e4a7-4e72-8cb4-12ba57f67a4a","14312"
"2010-08-23","255901044","90",,"954",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.028734","2020-11-13 14:16:22.028581","31519ff7-b164-4f97-9640-71e36d352f80","14315"
"2010-08-23","255901044","293",,"954",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.041440","2020-11-13 14:16:22.041304","bb35ff0e-64c8-41c5-aa22-c8b00db2cdae","14319"
"2010-08-23","255901044","505",,"954",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.054722","2020-11-13 14:16:22.054578","7d38699b-cec5-4e0d-82f0-27e70655b70d","14324"
"2010-08-23","255901044","683",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.068181","2020-11-13 14:16:22.068037","3454df07-d98b-45ef-9d36-1016b71ee264","14328"
"2010-08-23","255901044","836",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.080696","2020-11-13 14:16:22.080589","30debcb4-3ced-4eca-b064-899f7c0b010c","14332"
"2010-08-23","255901044","739",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.091354","2020-11-13 14:16:22.091145","7fa7f20e-0938-403e-bea3-4b1fba164176","14335"
"2010-08-23","255901044","746",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.094789","2020-11-13 14:16:22.094608","0360a2d4-9369-409d-ab8f-dba142c0d3ba","14338"
"2010-08-23","255901044","760",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.105790","2020-11-13 14:16:22.105694","fa2c0acd-8e6d-4578-912d-6d8cbf422439","14340"
"2010-08-23","255901044","130",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.120471","2020-11-13 14:16:22.120376","b38f0a75-7c50-477e-8360-0089565c96a5","14346"
"2010-08-23","255901044","678",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.132671","2020-11-13 14:16:22.132461","6eb1985d-1729-4328-bc16-58aee800f2cc","14348"
"2010-08-23","255901044","889",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.146594","2020-11-13 14:16:22.146496","4fa195ce-b5bf-442b-9c2a-51c0d0066a85","14353"
"2010-08-23","255901044","859",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.157996","2020-11-13 14:16:22.157892","502d4c92-9d9d-4f94-ad6a-9e8fda394690","14355"
"2010-08-23","255901044","180",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.172071","2020-11-13 14:16:22.171926","4abfd746-bdd4-40b8-b970-1d91fb6240ff","14361"
"2010-08-23","255901044","788",,"956",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.185399","2020-11-13 14:16:22.185267","508547c8-76ed-4a32-82f7-b7843e1c0a76","14365"
"2010-08-23","255901044","523",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.199269","2020-11-13 14:16:22.199143","00b2adcc-2ad6-4b2f-9221-e8395be02688","14368"
"2010-08-23","255901044","585",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.210526","2020-11-13 14:16:22.210368","724fa2f7-4dd8-4ade-82cd-17b98c8d4508","14371"
"2010-08-23","255901044","778",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.224695","2020-11-13 14:16:22.224579","9e3b150a-6cbf-4740-a371-a3896fa6786d","14376"
"2010-08-23","255901044","316",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.236697","2020-11-13 14:16:22.236566","abd9d758-7f8b-4806-990d-e3eccc4ced7e","14380"
"2010-08-23","255901044","348",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.249654","2020-11-13 14:16:22.249563","3b0d3fd0-d733-4124-9d51-f8e77b4e1a01","14385"
"2010-08-23","255901044","220",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.260536","2020-11-13 14:16:22.260395","67995526-c782-4d2f-8b80-6b2ba9ae336b","14388"
"2010-08-23","255901044","88",,"956",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.272412","2020-11-13 14:16:22.272282","b6f3c066-978b-4f63-9f97-239e1d7cb5a9","14391"
"2010-08-23","255901044","807",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.285492","2020-11-13 14:16:22.285353","7c0daa7e-d8a6-4b0f-878a-5559cdc66eda","14395"
"2010-08-23","255901044","598",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.299355","2020-11-13 14:16:22.299217","b01021aa-ab8d-464a-a271-61698a883519","14400"
"2010-08-23","255901044","928",,"956",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.312415","2020-11-13 14:16:22.312305","5976f0ed-3b06-4609-b210-ed9c03f4a4d0","14404"
"2010-08-23","255901001","225",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.326541","2020-11-13 14:16:22.326424","d57dd2dd-b692-4cbe-8cac-43d2507ecb1b","14410"
"2010-08-23","255901001","824",,"957",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.339098","2020-11-13 14:16:22.338926","7abbfe0e-d379-4853-8fb0-8d93a4969e37","14412"
"2010-08-23","255901001","72",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.352563","2020-11-13 14:16:22.352472","8f38b0ee-3e69-475c-aeaf-89cc3788960d","14417"
"2010-08-23","255901001","936",,"957",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.365183","2020-11-13 14:16:22.365055","c9dae1b3-eeb3-4368-9f9d-e623fee9678b","14420"
"2010-08-23","255901001","626",,"957",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.378055","2020-11-13 14:16:22.377833","ba3bb633-0098-469b-8346-6b77ea7fddf8","14424"
"2010-08-23","255901001","66",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.393164","2020-11-13 14:16:22.393049","d10b4a93-cfa4-4890-baac-b2ce47bebed6","14430"
"2010-08-23","255901001","926",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.405136","2020-11-13 14:16:22.405004","b01ee6a0-8224-4656-b685-223440acd0ae","14432"
"2010-08-23","255901001","932",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.419792","2020-11-13 14:16:22.419504","8631dad6-3509-40a0-80e5-2844e376469f","14437"
"2010-08-23","255901001","445",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.448181","2020-11-13 14:16:22.448077","1551df0a-397d-4a4f-9c84-3a1ac9b95f60","14445"
"2010-08-23","255901001","60",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.458149","2020-11-13 14:16:22.457945","2d79ee69-783d-4b26-af64-a86d90d2ad08","14447"
"2010-08-23","255901001","15",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.461587","2020-11-13 14:16:22.461484","875c66c0-8dcb-4bee-96e4-c015554d0d38","14450"
"2010-08-23","255901001","238",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.472837","2020-11-13 14:16:22.472336","d6a63644-94ca-430c-98c4-1f64ea7dab1d","14453"
"2010-08-23","255901001","454",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.486753","2020-11-13 14:16:22.486645","25842ec0-5419-441a-af8a-d8cce196c289","14458"
"2010-08-23","255901001","717",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.501017","2020-11-13 14:16:22.500876","09cc5175-18b5-477c-b996-984944582b76","14459"
"2010-08-23","255901001","543",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.515610","2020-11-13 14:16:22.515470","23b98961-58d3-485e-98e7-5b4a9463d08d","14463"
"2010-08-23","255901001","431",,"957",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.529368","2020-11-13 14:16:22.529152","60db9e4a-0f75-46e2-8d69-9395b128ff59","14467"
"2010-08-23","255901001","193",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.544915","2020-11-13 14:16:22.544784","2c4cc8ec-1dc6-4f04-88a0-8722197e84d4","14473"
"2010-08-23","255901001","494",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.557387","2020-11-13 14:16:22.557284","ee48cd3d-c7df-4bbc-b3e9-f869034c5b5e","14476"
"2010-08-23","255901001","783",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.568322","2020-11-13 14:16:22.568219","69575505-cd81-4080-9e92-cf54bd80f3c9","14477"
"2010-08-23","255901001","379",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.581451","2020-11-13 14:16:22.581296","5c346029-b1ec-4cf7-bb6f-eaab98267c89","14480"
"2010-08-23","255901001","935",,"957",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.595730","2020-11-13 14:16:22.595577","762d63eb-67a7-4645-92e3-9d6bd0eb5d3b","14484"
"2010-08-23","255901001","363",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.609116","2020-11-13 14:16:22.609000","5748d550-f715-4080-902e-e5f1a94631ad","14489"
"2010-08-23","255901001","623",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.620891","2020-11-13 14:16:22.620802","dc0860a2-b412-43a5-b03c-bc2bd7f030a5","14493"
"2010-08-23","255901001","652",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.632786","2020-11-13 14:16:22.632655","936d5ab7-7d8c-4eb7-a8e0-9eb51f2b63f1","14496"
"2010-08-23","255901001","155",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.645878","2020-11-13 14:16:22.645742","db059864-bc09-4b2e-8d49-7d0fa2fb1ecd","14500"
"2010-08-23","255901001","668",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.659719","2020-11-13 14:16:22.659563","9f8bca3b-30af-49a4-b74b-c997d253571c","14505"
"2010-08-23","255901001","252",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.671381","2020-11-13 14:16:22.671241","4eb9a000-af28-4dd0-a582-791778a121d6","14508"
"2010-08-23","255901001","689",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.684021","2020-11-13 14:16:22.683882","3cf08b17-9707-4d62-8876-9a69e26f73d3","14511"
"2010-08-23","255901001","770",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.696586","2020-11-13 14:16:22.696455","8c366fd7-4100-4eed-8673-7c47cc84a95e","14515"
"2010-08-23","255901001","756",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.712036","2020-11-13 14:16:22.711914","d9f54baa-f0ef-4ce2-896e-24a7d62d48e0","14520"
"2010-08-23","255901001","697",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.724419","2020-11-13 14:16:22.724324","eea789d9-8afc-430a-94b7-a838d5f7ad61","14524"
"2010-08-23","255901001","188",,"959",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.735196","2020-11-13 14:16:22.735017","9df7f149-e433-4a05-b0b9-2449e14b5880","14527"
"2010-08-23","255901001","276",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.738015","2020-11-13 14:16:22.737924","3b2ed7b1-6a13-43a6-ad6e-55b97944b9f2","14530"
"2010-08-23","255901001","135",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.752279","2020-11-13 14:16:22.752177","800a5432-9897-48d9-a4a2-3bcbafa1a3ad","14534"
"2010-08-23","255901001","42",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.760683","2020-11-13 14:16:22.760488","63bbcb85-695b-4d53-bc88-983c878a5aad","14535"
"2010-08-23","255901001","396",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.774913","2020-11-13 14:16:22.774779","60133279-a560-4fb4-8d30-b6920384c912","14541"
"2010-08-23","255901001","674",,"959",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.787636","2020-11-13 14:16:22.787536","b460611f-736b-4214-8489-6b4c20564475","14546"
"2010-08-23","255901001","912",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.799352","2020-11-13 14:16:22.799243","1a4c5967-6914-4cbd-8be6-681df5342d24","14548"
"2010-08-23","255901001","47",,"959",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.812160","2020-11-13 14:16:22.811926","3867ac44-62db-4e4b-b3ff-4cb63af77010","14552"
"2010-08-23","255901001","886",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.826133","2020-11-13 14:16:22.826050","18ce4795-6093-4af8-9b6e-6d174dc45451","14558"
"2010-08-23","255901001","226",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.836870","2020-11-13 14:16:22.836703","203d93d8-7b44-4f0e-9753-35c21a182e9e","14560"
"2010-08-23","255901001","703",,"959",,,,,,"2011-05-15","926",,"991","255901001","2011",,,,,"true","NULL","2020-11-13 14:16:22.849851","2020-11-13 14:16:22.849705","ea62d69e-0eea-4b44-bcf1-5637f8b2cb9a","14564"
"2010-08-23","255901044","632",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.199536","2020-11-13 14:16:22.199425","828e2439-915c-4a7f-80c0-9caf1770be1d","14370"
"2010-08-23","255901044","438",,"956",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.211481","2020-11-13 14:16:22.211361","457fe18c-01de-4149-ae50-97f36eda5bd4","14374"
"2010-08-23","255901044","563",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.224972","2020-11-13 14:16:22.224876","38484221-254f-4c98-9fa3-db060a566bbb","14378"
"2010-08-23","255901044","676",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.262130","2020-11-13 14:16:22.262006","6e2a4269-ff79-4fa9-8d32-6b8acd3b2d6b","14390"
"2010-08-23","255901044","518",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.274550","2020-11-13 14:16:22.274443","753c508f-879d-493d-8588-6e5daad99a99","14394"
"2010-08-23","255901044","412",,"956",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.287287","2020-11-13 14:16:22.287212","d0579ecd-4bee-4715-8908-8973233e1f4a","14398"
"2010-08-23","255901044","101",,"956",,,,,,,,,"993","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.299621","2020-11-13 14:16:22.299514","774dee66-b513-492e-8fbd-dfe7445c38cd","14401"
"2010-08-23","255901044","948",,"956",,,,,,,,,"991","255901044","2011",,,,,,"NULL","2020-11-13 14:16:22.313978","2020-11-13 14:16:22.313903","3e96ad57-1247-4a38-a5be-e461ca6774d3","14406"
"2010-08-23","255901001","920",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.326338","2020-11-13 14:16:22.326218","3eb5e5bb-d2a1-48ac-ab79-1e550daaa9af","14409"
"2010-08-23","255901001","481",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.340648","2020-11-13 14:16:22.340545","5e3a4adb-43f0-4f80-8a46-def729282139","14413"
"2010-08-23","255901001","272",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.351952","2020-11-13 14:16:22.351790","f45bc807-ccb4-4d10-852e-5ade750d2b91","14416"
"2010-08-23","255901001","407",,"957",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.365237","2020-11-13 14:16:22.365148","a3cab773-d707-4b25-9813-093f0e9cb966","14422"
"2010-08-23","255901001","499",,"957",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.387475","2020-11-13 14:16:22.387289","6e27ddc6-ca02-40b1-8afb-da16c1c54a74","14427"
"2010-08-23","255901001","108",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.400446","2020-11-13 14:16:22.400253","1152fd48-312e-466f-a72f-e3d3cc06e319","14431"
"2010-08-23","255901001","560",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.415295","2020-11-13 14:16:22.415006","c011c99b-f0ed-4bc9-8ea5-610fecaa51b0","14435"
"2010-08-23","255901001","719",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.474500","2020-11-13 14:16:22.474380","d4f6beb7-5b3b-4ebd-8dda-c1339ff34339","14454"
"2010-08-23","255901001","321",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.486409","2020-11-13 14:16:22.486294","9e6bfccb-48df-432e-bb47-1839d1d934c4","14457"
"2010-08-23","255901001","476",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.501545","2020-11-13 14:16:22.501373","6af56b46-7ec6-474c-930c-00156ff46d90","14461"
"2010-08-23","255901001","934",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.516022","2020-11-13 14:16:22.515914","62445402-f1df-476f-9f95-7b1c8773fc58","14466"
"2010-08-23","255901001","870",,"957",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.530388","2020-11-13 14:16:22.530244","559040f9-7547-42b8-b270-2fac3596e1df","14468"
"2010-08-23","255901001","79",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.544923","2020-11-13 14:16:22.544820","63cbad82-6f1a-4308-a017-1514424c0df4","14474"
"2010-08-23","255901001","215",,"957",,,,,,,,,"993","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.582077","2020-11-13 14:16:22.581604","2988afee-4707-4065-a0e3-d8aeb7436563","14482"
"2010-08-23","255901001","862",,"957",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.593580","2020-11-13 14:16:22.593392","1e57e216-d825-45b2-8571-0ebe1d8de910","14483"
"2010-08-23","255901001","78",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.618406","2020-11-13 14:16:22.618134","df00e710-aa5d-49fb-9c2d-8fe1a4f25ff7","14491"
"2010-08-23","255901001","384",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.633209","2020-11-13 14:16:22.633042","4e1eb256-cc40-4592-857e-260611d690f8","14497"
"2010-08-23","255901001","30",,"959",,,,,,,,,"991","255901001","2011",,,,,,"NULL","2020-11-13 14:16:22.646189","2020-11-13 14:16:22.646072","86552fe6-5ae6-4649-be51-5d91999e5438","14501"
