academicsubjectdescriptorid,courseattemptresultdescriptorid,coursecode,courseeducationorganizationid,educationorganizationid,schoolyear,studentusi,termdescriptorid,createdate
"41","608","SCI-03","255901107","255901107","2012","3","2330","2020-11-13 14:22:15.679874"
"41","608","SCI-03","255901107","255901107","2012","11","2333","2020-11-13 14:22:15.693914"
"41","608","SCI-03","255901107","255901107","2012","24","2330","2020-11-13 14:22:15.710792"
"41","608","SCI-03","255901107","255901107","2012","35","2333","2020-11-13 14:22:15.728403"
"41","608","SCI-03","255901107","255901107","2012","49","2330","2020-11-13 14:22:15.736211"
"41","608","SCI-03","255901107","255901107","2012","57","2330","2020-11-13 14:22:15.741036"
"41","608","SCI-03","255901107","255901107","2012","91","2330","2020-11-13 14:22:15.767288"
"41","608","SCI-03","255901107","255901107","2012","111","2333","2020-11-13 14:22:15.777639"
"41","608","SCI-03","255901107","255901107","2012","117","2333","2020-11-13 14:22:15.783904"
"41","608","SCI-03","255901107","255901107","2012","123","2333","2020-11-13 14:22:15.793479"
"41","608","SCI-03","255901107","255901107","2012","125","2330","2020-11-13 14:22:15.799289"
"41","608","SCI-03","255901107","255901107","2012","160","2330","2020-11-13 14:22:15.815026"
"41","608","SCI-03","255901107","255901107","2012","178","2330","2020-11-13 14:22:15.829368"
"41","608","SCI-03","255901107","255901107","2012","178","2333","2020-11-13 14:22:15.834825"
"41","608","SCI-03","255901107","255901107","2012","200","2330","2020-11-13 14:22:15.842073"
"41","608","SCI-03","255901107","255901107","2012","212","2330","2020-11-13 14:22:15.852674"
"41","608","SCI-03","255901107","255901107","2012","230","2330","2020-11-13 14:22:15.859011"
"41","608","SCI-03","255901107","255901107","2012","258","2333","2020-11-13 14:22:15.877829"
"41","608","SCI-03","255901107","255901107","2012","274","2333","2020-11-13 14:22:15.883997"
"41","608","SCI-03","255901107","255901107","2012","289","2333","2020-11-13 14:22:15.904916"
"41","608","SCI-03","255901107","255901107","2012","319","2333","2020-11-13 14:22:15.914202"
"41","608","SCI-03","255901107","255901107","2012","338","2330","2020-11-13 14:22:15.920478"
"41","608","SCI-03","255901107","255901107","2012","365","2333","2020-11-13 14:22:15.929597"
"41","608","SCI-03","255901107","255901107","2012","380","2330","2020-11-13 14:22:15.936883"
"41","608","SCI-04","255901107","255901107","2011","414","2330","2020-11-13 14:22:15.944192"
"41","608","SCI-04","255901107","255901107","2011","416","2333","2020-11-13 14:22:15.953415"
"41","608","SCI-04","255901107","255901107","2011","417","2333","2020-11-13 14:22:15.960703"
"41","608","SCI-04","255901107","255901107","2011","444","2330","2020-11-13 14:22:15.974718"
"41","608","SCI-04","255901107","255901107","2011","455","2333","2020-11-13 14:22:15.989825"
"41","608","SCI-04","255901107","255901107","2011","479","2333","2020-11-13 14:22:16.000604"
"41","608","SCI-04","255901107","255901107","2011","480","2333","2020-11-13 14:22:16.006927"
"41","608","SCI-04","255901107","255901107","2011","490","2333","2020-11-13 14:22:16.022582"
"41","608","SCI-04","255901107","255901107","2011","511","2333","2020-11-13 14:22:16.032546"
"41","608","SCI-04","255901107","255901107","2011","527","2333","2020-11-13 14:22:16.037174"
"41","608","SCI-04","255901107","255901107","2011","545","2333","2020-11-13 14:22:16.048802"
"41","608","SCI-04","255901107","255901107","2011","604","2330","2020-11-13 14:22:16.056900"
"41","608","SCI-04","255901107","255901107","2011","604","2333","2020-11-13 14:22:16.074983"
"41","608","SCI-04","255901107","255901107","2011","639","2330","2020-11-13 14:22:16.091444"
"41","608","SCI-04","255901107","255901107","2011","648","2330","2020-11-13 14:22:16.109061"
"41","608","SCI-04","255901107","255901107","2011","659","2333","2020-11-13 14:22:16.124310"
"41","608","SCI-04","255901107","255901107","2011","693","2333","2020-11-13 14:22:16.140981"
"41","608","SCI-04","255901107","255901107","2011","731","2333","2020-11-13 14:22:16.152314"
"41","608","SCI-04","255901107","255901107","2011","752","2333","2020-11-13 14:22:16.156471"
"41","608","SCI-04","255901107","255901107","2011","861","2330","2020-11-13 14:22:16.183865"
"41","608","SCI-04","255901107","255901107","2011","865","2333","2020-11-13 14:22:16.197552"
"41","608","SCI-04","255901107","255901107","2011","868","2333","2020-11-13 14:22:16.212139"
"41","608","SCI-04","255901107","255901107","2011","922","2333","2020-11-13 14:22:16.466055"
"41","608","SCI-04","255901107","255901107","2012","37","2330","2020-11-13 14:22:16.482443"
"41","608","SCI-04","255901107","255901107","2012","39","2333","2020-11-13 14:22:16.493266"
"41","608","SCI-04","255901107","255901107","2012","89","2333","2020-11-13 14:22:16.507644"
"41","608","SCI-04","255901107","255901107","2012","129","2330","2020-11-13 14:22:16.521268"
"41","608","SCI-04","255901107","255901107","2012","145","2333","2020-11-13 14:22:16.535147"
"41","608","SCI-04","255901107","255901107","2012","169","2330","2020-11-13 14:22:16.547697"
"41","608","SCI-04","255901107","255901107","2012","192","2330","2020-11-13 14:22:16.564801"
"41","608","SCI-04","255901107","255901107","2012","192","2333","2020-11-13 14:22:16.576167"
"41","608","SCI-04","255901107","255901107","2012","201","2330","2020-11-13 14:22:16.596578"
"41","608","SCI-04","255901107","255901107","2012","245","2330","2020-11-13 14:22:16.608027"
"41","608","SCI-04","255901107","255901107","2012","278","2330","2020-11-13 14:22:16.636849"
"41","608","SCI-04","255901107","255901107","2012","311","2330","2020-11-13 14:22:16.652241"
"41","608","SCI-03","255901107","255901107","2011","779","2330","2020-11-13 14:22:15.563884"
"41","608","SCI-03","255901107","255901107","2011","813","2330","2020-11-13 14:22:15.579068"
"41","608","SCI-03","255901107","255901107","2011","869","2330","2020-11-13 14:22:15.596166"
"41","608","SCI-03","255901107","255901107","2011","883","2333","2020-11-13 14:22:15.607648"
"41","608","SCI-03","255901107","255901107","2011","888","2333","2020-11-13 14:22:15.623070"
"41","608","SCI-03","255901107","255901107","2011","933","2330","2020-11-13 14:22:15.639305"
"41","608","SCI-03","255901107","255901107","2011","945","2333","2020-11-13 14:22:15.665657"
"41","608","SCI-03","255901107","255901107","2012","3","2333","2020-11-13 14:22:15.681227"
"41","608","SCI-03","255901107","255901107","2012","13","2330","2020-11-13 14:22:15.695455"
"41","608","SCI-03","255901107","255901107","2012","24","2333","2020-11-13 14:22:15.723878"
"41","608","SCI-03","255901107","255901107","2012","57","2333","2020-11-13 14:22:15.743370"
"41","608","SCI-03","255901107","255901107","2012","82","2330","2020-11-13 14:22:15.752363"
"41","608","SCI-03","255901107","255901107","2012","111","2330","2020-11-13 14:22:15.770992"
"41","608","SCI-03","255901107","255901107","2012","123","2330","2020-11-13 14:22:15.784483"
"41","608","SCI-03","255901107","255901107","2012","132","2330","2020-11-13 14:22:15.799342"
"41","608","SCI-03","255901107","255901107","2012","150","2330","2020-11-13 14:22:15.808572"
"41","608","SCI-03","255901107","255901107","2012","161","2330","2020-11-13 14:22:15.823735"
"41","608","SCI-03","255901107","255901107","2012","204","2330","2020-11-13 14:22:15.843781"
"41","608","SCI-03","255901107","255901107","2012","255","2330","2020-11-13 14:22:15.870276"
"41","608","SCI-03","255901107","255901107","2012","274","2330","2020-11-13 14:22:15.883602"
"41","608","SCI-03","255901107","255901107","2012","284","2333","2020-11-13 14:22:15.893077"
"41","608","SCI-03","255901107","255901107","2012","289","2330","2020-11-13 14:22:15.899192"
"41","608","SCI-03","255901107","255901107","2012","310","2330","2020-11-13 14:22:15.908289"
"41","608","SCI-03","255901107","255901107","2012","338","2333","2020-11-13 14:22:15.921991"
"41","608","SCI-04","255901107","255901107","2011","450","2330","2020-11-13 14:22:15.977444"
"41","608","SCI-04","255901107","255901107","2011","479","2330","2020-11-13 14:22:15.992222"
"41","608","SCI-04","255901107","255901107","2011","485","2330","2020-11-13 14:22:16.006885"
"41","608","SCI-04","255901107","255901107","2011","549","2330","2020-11-13 14:22:16.048262"
"41","608","SCI-04","255901107","255901107","2011","609","2333","2020-11-13 14:22:16.074984"
"41","608","SCI-04","255901107","255901107","2011","616","2333","2020-11-13 14:22:16.091236"
"41","608","SCI-04","255901107","255901107","2011","639","2333","2020-11-13 14:22:16.108767"
"41","608","SCI-04","255901107","255901107","2011","669","2333","2020-11-13 14:22:16.125465"
"41","608","SCI-04","255901107","255901107","2011","693","2330","2020-11-13 14:22:16.140282"
"41","608","SCI-04","255901107","255901107","2011","827","2330","2020-11-13 14:22:16.168960"
"41","608","SCI-04","255901107","255901107","2011","842","2333","2020-11-13 14:22:16.183014"
"41","608","SCI-04","255901107","255901107","2011","868","2330","2020-11-13 14:22:16.201949"
"41","608","SCI-04","255901107","255901107","2011","907","2333","2020-11-13 14:22:16.220727"
"41","608","SCI-04","255901107","255901107","2011","927","2330","2020-11-13 14:22:16.465456"
"41","608","SCI-04","255901107","255901107","2011","946","2330","2020-11-13 14:22:16.477229"
"41","608","SCI-04","255901107","255901107","2012","39","2330","2020-11-13 14:22:16.491591"
"41","608","SCI-04","255901107","255901107","2012","56","2333","2020-11-13 14:22:16.506026"
"41","608","SCI-04","255901107","255901107","2012","122","2330","2020-11-13 14:22:16.520636"
"41","608","SCI-04","255901107","255901107","2012","166","2330","2020-11-13 14:22:16.536977"
"41","608","SCI-04","255901107","255901107","2012","166","2333","2020-11-13 14:22:16.544795"
"41","608","SCI-04","255901107","255901107","2012","173","2330","2020-11-13 14:22:16.550519"
"41","608","SCI-04","255901107","255901107","2012","173","2333","2020-11-13 14:22:16.559629"
"41","608","SCI-04","255901107","255901107","2012","185","2333","2020-11-13 14:22:16.565334"
"41","608","SCI-04","255901107","255901107","2012","194","2333","2020-11-13 14:22:16.577662"
"41","608","SCI-04","255901107","255901107","2012","198","2333","2020-11-13 14:22:16.594230"
"41","608","SCI-04","255901107","255901107","2012","259","2330","2020-11-13 14:22:16.610006"
"41","608","SCI-04","255901107","255901107","2012","277","2330","2020-11-13 14:22:16.623809"
"41","608","SCI-04","255901107","255901107","2012","278","2333","2020-11-13 14:22:16.637651"
"41","608","SCI-04","255901107","255901107","2012","325","2333","2020-11-13 14:22:16.653798"
"41","608","SCI-04","255901107","255901107","2012","330","2330","2020-11-13 14:22:16.669010"
"41","608","SCI-04","255901107","255901107","2012","345","2333","2020-11-13 14:22:16.686994"
"41","608","SCI-04","255901107","255901107","2012","389","2333","2020-11-13 14:22:16.702535"
"41","609","SCI-04","255901107","255901107","2011","596","2330","2020-11-13 14:22:16.728223"
"41","609","SCI-04","255901107","255901107","2011","842","2330","2020-11-13 14:22:16.757041"
"41","609","SCI-04","255901107","255901107","2012","119","2333","2020-11-13 14:22:16.773000"
"41","609","SCI-04","255901107","255901107","2012","325","2330","2020-11-13 14:22:16.795026"
"41","609","SCI-05","255901107","255901107","2011","727","2330","2020-11-13 14:22:16.812398"
"41","609","SCI-05","255901107","255901107","2011","740","2333","2020-11-13 14:22:16.825891"
"41","609","SCI-05","255901107","255901107","2011","858","2333","2020-11-13 14:22:16.842329"
"41","609","SCI-05","255901107","255901107","2012","36","2330","2020-11-13 14:22:16.855410"
"41","609","SCI-05","255901107","255901107","2012","306","2333","2020-11-13 14:22:16.869031"
"41","608","SCI-05","255901107","255901107","2011","409","2333","2020-11-13 14:22:16.882355"
"41","608","SCI-05","255901107","255901107","2011","541","2330","2020-11-13 14:22:16.896711"
"41","608","SCI-05","255901107","255901107","2011","553","2333","2020-11-13 14:22:16.911597"
"41","608","SCI-05","255901107","255901107","2011","561","2333","2020-11-13 14:22:16.929911"
"41","608","SCI-05","255901107","255901107","2011","640","2333","2020-11-13 14:22:16.946501"
"41","608","SCI-05","255901107","255901107","2011","722","2330","2020-11-13 14:22:16.961638"
"41","608","SCI-05","255901107","255901107","2011","726","2333","2020-11-13 14:22:16.975882"
"41","608","SCI-05","255901107","255901107","2011","732","2333","2020-11-13 14:22:16.984528"
"41","608","SCI-05","255901107","255901107","2011","754","2330","2020-11-13 14:22:17.002830"
"41","608","SCI-05","255901107","255901107","2011","773","2330","2020-11-13 14:22:17.017021"
"41","608","SCI-05","255901107","255901107","2011","801","2333","2020-11-13 14:22:17.031753"
"41","608","SCI-05","255901107","255901107","2011","815","2333","2020-11-13 14:22:17.044079"
"41","608","SCI-05","255901107","255901107","2011","821","2330","2020-11-13 14:22:17.061891"
"41","608","SCI-05","255901107","255901107","2011","847","2330","2020-11-13 14:22:17.077151"
"41","608","SCI-05","255901107","255901107","2011","855","2330","2020-11-13 14:22:17.091377"
"41","608","SCI-05","255901107","255901107","2011","860","2330","2020-11-13 14:22:17.106780"
"41","608","SCI-05","255901107","255901107","2011","860","2333","2020-11-13 14:22:17.115308"
"41","608","SCI-05","255901107","255901107","2011","881","2330","2020-11-13 14:22:17.130576"
"41","608","SCI-05","255901107","255901107","2011","906","2333","2020-11-13 14:22:17.145586"
"41","608","SCI-05","255901107","255901107","2011","951","2330","2020-11-13 14:22:17.162090"
"41","608","SCI-05","255901107","255901107","2012","17","2330","2020-11-13 14:22:17.172516"
"41","608","SCI-05","255901107","255901107","2012","52","2333","2020-11-13 14:22:17.190070"
"41","608","SCI-05","255901107","255901107","2012","55","2333","2020-11-13 14:22:17.202689"
"41","608","SCI-05","255901107","255901107","2012","97","2330","2020-11-13 14:22:17.211957"
"41","608","SCI-05","255901107","255901107","2012","138","2330","2020-11-13 14:22:17.228713"
"41","608","SCI-05","255901107","255901107","2012","147","2330","2020-11-13 14:22:17.235047"
"41","608","SCI-05","255901107","255901107","2012","171","2330","2020-11-13 14:22:17.262601"
"41","608","SCI-05","255901107","255901107","2012","181","2333","2020-11-13 14:22:17.281519"
"41","608","SCI-05","255901107","255901107","2012","190","2330","2020-11-13 14:22:17.288211"
"41","608","SCI-05","255901107","255901107","2012","190","2333","2020-11-13 14:22:17.296298"
"41","608","SCI-05","255901107","255901107","2012","203","2333","2020-11-13 14:22:17.301737"
"41","608","SCI-05","255901107","255901107","2012","244","2330","2020-11-13 14:22:17.314151"
"41","608","SCI-05","255901107","255901107","2012","281","2333","2020-11-13 14:22:17.335333"
"41","608","SCI-05","255901107","255901107","2012","351","2333","2020-11-13 14:22:17.374067"
"41","608","SCI-05","255901107","255901107","2012","370","2333","2020-11-13 14:22:17.388499"
"41","608","SCI-05","255901107","255901107","2012","383","2330","2020-11-13 14:22:17.401537"
"41","608","SCI-05","255901107","255901107","2012","383","2333","2020-11-13 14:22:17.412256"
"41","608","SCI-06","255901044","255901044","2011","523","2333","2020-11-13 14:22:17.430514"
"41","608","SCI-06","255901044","255901044","2011","563","2333","2020-11-13 14:22:17.445141"
"41","608","SCI-06","255901044","255901044","2011","598","2330","2020-11-13 14:22:17.460618"
"41","608","SCI-06","255901044","255901044","2011","598","2333","2020-11-13 14:22:17.473804"
"41","608","SCI-06","255901044","255901044","2011","632","2333","2020-11-13 14:22:17.486891"
"41","608","SCI-04","255901107","255901107","2011","429","2333","2020-11-13 14:22:15.974251"
"41","608","SCI-04","255901107","255901107","2011","450","2333","2020-11-13 14:22:15.984708"
"41","608","SCI-04","255901107","255901107","2011","455","2330","2020-11-13 14:22:15.990769"
"41","608","SCI-04","255901107","255901107","2011","480","2330","2020-11-13 14:22:16.004898"
"41","608","SCI-04","255901107","255901107","2011","485","2333","2020-11-13 14:22:16.016839"
"41","608","SCI-04","255901107","255901107","2011","511","2330","2020-11-13 14:22:16.022920"
"41","608","SCI-04","255901107","255901107","2011","527","2330","2020-11-13 14:22:16.032950"
"41","608","SCI-04","255901107","255901107","2011","545","2330","2020-11-13 14:22:16.039324"
"41","608","SCI-04","255901107","255901107","2011","596","2333","2020-11-13 14:22:16.054526"
"41","608","SCI-04","255901107","255901107","2011","616","2330","2020-11-13 14:22:16.075005"
"41","608","SCI-04","255901107","255901107","2011","622","2330","2020-11-13 14:22:16.091225"
"41","608","SCI-04","255901107","255901107","2011","648","2333","2020-11-13 14:22:16.109155"
"41","608","SCI-04","255901107","255901107","2011","669","2330","2020-11-13 14:22:16.124204"
"41","608","SCI-04","255901107","255901107","2011","690","2333","2020-11-13 14:22:16.137757"
"41","608","SCI-04","255901107","255901107","2011","757","2333","2020-11-13 14:22:16.155893"
"41","608","SCI-04","255901107","255901107","2011","795","2330","2020-11-13 14:22:16.167231"
"41","608","SCI-04","255901107","255901107","2011","835","2330","2020-11-13 14:22:16.172914"
"41","608","SCI-04","255901107","255901107","2011","835","2333","2020-11-13 14:22:16.181635"
"41","608","SCI-04","255901107","255901107","2011","861","2333","2020-11-13 14:22:16.189218"
"41","608","SCI-04","255901107","255901107","2011","865","2330","2020-11-13 14:22:16.201707"
"41","608","SCI-04","255901107","255901107","2011","872","2333","2020-11-13 14:22:16.213894"
"41","608","SCI-04","255901107","255901107","2011","910","2330","2020-11-13 14:22:16.220666"
"41","608","SCI-04","255901107","255901107","2011","922","2330","2020-11-13 14:22:16.462747"
"41","608","SCI-04","255901107","255901107","2012","33","2333","2020-11-13 14:22:16.481031"
"41","608","SCI-04","255901107","255901107","2012","56","2330","2020-11-13 14:22:16.497211"
"41","608","SCI-04","255901107","255901107","2012","89","2330","2020-11-13 14:22:16.506276"
"41","608","SCI-04","255901107","255901107","2012","103","2330","2020-11-13 14:22:16.512753"
"41","608","SCI-04","255901107","255901107","2012","119","2330","2020-11-13 14:22:16.520156"
"41","608","SCI-04","255901107","255901107","2012","129","2333","2020-11-13 14:22:16.529259"
"41","608","SCI-04","255901107","255901107","2012","145","2330","2020-11-13 14:22:16.533904"
"41","608","SCI-04","255901107","255901107","2012","169","2333","2020-11-13 14:22:16.550363"
"41","608","SCI-04","255901107","255901107","2012","185","2330","2020-11-13 14:22:16.562616"
"41","608","SCI-04","255901107","255901107","2012","198","2330","2020-11-13 14:22:16.581619"
"41","608","SCI-04","255901107","255901107","2012","201","2333","2020-11-13 14:22:16.595240"
"41","608","SCI-04","255901107","255901107","2012","228","2333","2020-11-13 14:22:16.607968"
"41","608","SCI-04","255901107","255901107","2012","259","2333","2020-11-13 14:22:16.613607"
"41","608","SCI-04","255901107","255901107","2012","266","2333","2020-11-13 14:22:16.622944"
"41","608","SCI-04","255901107","255901107","2012","277","2333","2020-11-13 14:22:16.629017"
"41","608","SCI-04","255901107","255901107","2012","308","2333","2020-11-13 14:22:16.644532"
"41","608","SCI-04","255901107","255901107","2012","311","2333","2020-11-13 14:22:16.652231"
"41","608","SCI-04","255901107","255901107","2012","327","2330","2020-11-13 14:22:16.661390"
"41","608","SCI-04","255901107","255901107","2012","329","2330","2020-11-13 14:22:16.667136"
"41","608","SCI-04","255901107","255901107","2012","333","2330","2020-11-13 14:22:16.684674"
"41","608","SCI-04","255901107","255901107","2012","360","2333","2020-11-13 14:22:16.699750"
"41","608","SCI-04","255901107","255901107","2012","399","2330","2020-11-13 14:22:16.710930"
"41","609","SCI-04","255901107","255901107","2011","414","2333","2020-11-13 14:22:16.716379"
"41","609","SCI-04","255901107","255901107","2011","549","2333","2020-11-13 14:22:16.726783"
"41","609","SCI-04","255901107","255901107","2011","705","2330","2020-11-13 14:22:16.734706"
"41","609","SCI-04","255901107","255901107","2011","705","2333","2020-11-13 14:22:16.741859"
"41","609","SCI-04","255901107","255901107","2011","757","2330","2020-11-13 14:22:16.746322"
"41","609","SCI-04","255901107","255901107","2011","872","2330","2020-11-13 14:22:16.760855"
"41","609","SCI-04","255901107","255901107","2012","103","2333","2020-11-13 14:22:16.771441"
"41","609","SCI-04","255901107","255901107","2012","122","2333","2020-11-13 14:22:16.776362"
"41","609","SCI-04","255901107","255901107","2012","245","2333","2020-11-13 14:22:16.781373"
"41","609","SCI-04","255901107","255901107","2012","327","2333","2020-11-13 14:22:16.794837"
"41","609","SCI-05","255901107","255901107","2011","634","2330","2020-11-13 14:22:16.812974"
"41","609","SCI-05","255901107","255901107","2011","798","2330","2020-11-13 14:22:16.825596"
"41","609","SCI-05","255901107","255901107","2011","847","2333","2020-11-13 14:22:16.839337"
"41","609","SCI-05","255901107","255901107","2011","878","2330","2020-11-13 14:22:16.853599"
"41","609","SCI-05","255901107","255901107","2012","381","2333","2020-11-13 14:22:16.874003"
"41","608","SCI-05","255901107","255901107","2011","409","2330","2020-11-13 14:22:16.881839"
"41","608","SCI-05","255901107","255901107","2011","471","2330","2020-11-13 14:22:16.889910"
"41","608","SCI-05","255901107","255901107","2011","471","2333","2020-11-13 14:22:16.895603"
"41","608","SCI-05","255901107","255901107","2011","553","2330","2020-11-13 14:22:16.910912"
"41","608","SCI-05","255901107","255901107","2011","555","2333","2020-11-13 14:22:16.920365"
"41","608","SCI-05","255901107","255901107","2011","586","2333","2020-11-13 14:22:16.929940"
"41","608","SCI-05","255901107","255901107","2011","634","2333","2020-11-13 14:22:16.937813"
"41","608","SCI-05","255901107","255901107","2011","670","2330","2020-11-13 14:22:16.945714"
"41","608","SCI-05","255901107","255901107","2011","670","2333","2020-11-13 14:22:16.954241"
"41","608","SCI-05","255901107","255901107","2011","699","2333","2020-11-13 14:22:16.959491"
"41","608","SCI-05","255901107","255901107","2011","727","2333","2020-11-13 14:22:16.973729"
"41","608","SCI-05","255901107","255901107","2011","740","2330","2020-11-13 14:22:16.987607"
"41","608","SCI-05","255901107","255901107","2011","742","2333","2020-11-13 14:22:16.991630"
"41","608","SCI-05","255901107","255901107","2011","745","2333","2020-11-13 14:22:17.002707"
"41","608","SCI-05","255901107","255901107","2011","754","2333","2020-11-13 14:22:17.009437"
"41","608","SCI-05","255901107","255901107","2011","766","2330","2020-11-13 14:22:17.015296"
"41","608","SCI-05","255901107","255901107","2011","798","2333","2020-11-13 14:22:17.029504"
"41","608","SCI-05","255901107","255901107","2011","814","2333","2020-11-13 14:22:17.042262"
"41","608","SCI-05","255901107","255901107","2011","822","2330","2020-11-13 14:22:17.047954"
"41","608","SCI-05","255901107","255901107","2011","822","2333","2020-11-13 14:22:17.060484"
"41","608","SCI-05","255901107","255901107","2011","837","2330","2020-11-13 14:22:17.068482"
"41","608","SCI-05","255901107","255901107","2011","837","2333","2020-11-13 14:22:17.074730"
"41","608","SCI-05","255901107","255901107","2011","850","2333","2020-11-13 14:22:17.084697"
"41","608","SCI-05","255901107","255901107","2011","852","2333","2020-11-13 14:22:17.090027"
"41","608","SCI-05","255901107","255901107","2011","858","2330","2020-11-13 14:22:17.104139"
"41","608","SCI-05","255901107","255901107","2011","863","2333","2020-11-13 14:22:17.119292"
"41","608","SCI-05","255901107","255901107","2011","881","2333","2020-11-13 14:22:17.130441"
"41","608","SCI-05","255901107","255901107","2011","899","2333","2020-11-13 14:22:17.136884"
"41","608","SCI-05","255901107","255901107","2011","918","2330","2020-11-13 14:22:17.147489"
"41","608","SCI-05","255901107","255901107","2011","918","2333","2020-11-13 14:22:17.152380"
"41","608","SCI-05","255901107","255901107","2011","949","2330","2020-11-13 14:22:17.159053"
"41","608","SCI-05","255901107","255901107","2012","52","2330","2020-11-13 14:22:17.179050"
"41","608","SCI-05","255901107","255901107","2012","51","2330","2020-11-13 14:22:17.189679"
"41","608","SCI-05","255901107","255901107","2012","55","2330","2020-11-13 14:22:17.196706"
"41","608","SCI-05","255901107","255901107","2012","65","2333","2020-11-13 14:22:17.209869"
"41","608","SCI-05","255901107","255901107","2012","97","2333","2020-11-13 14:22:17.218078"
"41","608","SCI-05","255901107","255901107","2012","140","2333","2020-11-13 14:22:17.225195"
"41","608","SCI-05","255901107","255901107","2012","138","2333","2020-11-13 14:22:17.232237"
"41","608","SCI-05","255901107","255901107","2012","147","2333","2020-11-13 14:22:17.240137"
"41","608","SCI-05","255901107","255901107","2012","151","2333","2020-11-13 14:22:17.246070"
"41","608","SCI-05","255901107","255901107","2012","162","2333","2020-11-13 14:22:17.260072"
"41","608","SCI-05","255901107","255901107","2012","177","2333","2020-11-13 14:22:17.271585"
"41","608","SCI-05","255901107","255901107","2012","183","2330","2020-11-13 14:22:17.288260"
"41","608","SCI-05","255901107","255901107","2012","203","2330","2020-11-13 14:22:17.299860"
"41","608","SCI-05","255901107","255901107","2012","231","2330","2020-11-13 14:22:17.306260"
"41","608","SCI-05","255901107","255901107","2012","244","2333","2020-11-13 14:22:17.316694"
"41","608","SCI-05","255901107","255901107","2012","271","2330","2020-11-13 14:22:17.325004"
"41","608","SCI-04","255901107","255901107","2012","329","2333","2020-11-13 14:22:16.669062"
"41","608","SCI-04","255901107","255901107","2012","330","2333","2020-11-13 14:22:16.680362"
"41","608","SCI-04","255901107","255901107","2012","345","2330","2020-11-13 14:22:16.686697"
"41","608","SCI-04","255901107","255901107","2012","360","2330","2020-11-13 14:22:16.695606"
"41","608","SCI-04","255901107","255901107","2012","389","2330","2020-11-13 14:22:16.702262"
"41","609","SCI-04","255901107","255901107","2011","444","2333","2020-11-13 14:22:16.718884"
"41","609","SCI-04","255901107","255901107","2011","731","2330","2020-11-13 14:22:16.745955"
"41","609","SCI-04","255901107","255901107","2011","795","2333","2020-11-13 14:22:16.751343"
"41","609","SCI-04","255901107","255901107","2011","907","2330","2020-11-13 14:22:16.760634"
"41","609","SCI-04","255901107","255901107","2011","946","2333","2020-11-13 14:22:16.766878"
"41","609","SCI-05","255901107","255901107","2011","539","2333","2020-11-13 14:22:16.795072"
"41","609","SCI-05","255901107","255901107","2011","561","2330","2020-11-13 14:22:16.811566"
"41","609","SCI-05","255901107","255901107","2011","839","2333","2020-11-13 14:22:16.829055"
"41","609","SCI-05","255901107","255901107","2011","850","2330","2020-11-13 14:22:16.840885"
"41","609","SCI-05","255901107","255901107","2012","17","2333","2020-11-13 14:22:16.855310"
"41","609","SCI-05","255901107","255901107","2012","183","2333","2020-11-13 14:22:16.867962"
"41","609","SCI-05","255901107","255901107","2012","391","2330","2020-11-13 14:22:16.881997"
"41","608","SCI-05","255901107","255901107","2011","539","2330","2020-11-13 14:22:16.897770"
"41","608","SCI-05","255901107","255901107","2011","541","2333","2020-11-13 14:22:16.904952"
"41","608","SCI-05","255901107","255901107","2011","555","2330","2020-11-13 14:22:16.911470"
"41","608","SCI-05","255901107","255901107","2011","586","2330","2020-11-13 14:22:16.930058"
"41","608","SCI-05","255901107","255901107","2011","640","2330","2020-11-13 14:22:16.945063"
"41","608","SCI-05","255901107","255901107","2011","699","2330","2020-11-13 14:22:16.960172"
"41","608","SCI-05","255901107","255901107","2011","722","2333","2020-11-13 14:22:16.969915"
"41","608","SCI-05","255901107","255901107","2011","726","2330","2020-11-13 14:22:16.973692"
"41","608","SCI-05","255901107","255901107","2011","745","2330","2020-11-13 14:22:16.999809"
"41","608","SCI-05","255901107","255901107","2011","766","2333","2020-11-13 14:22:17.015996"
"41","608","SCI-05","255901107","255901107","2011","773","2333","2020-11-13 14:22:17.025054"
"41","608","SCI-05","255901107","255901107","2011","801","2330","2020-11-13 14:22:17.031627"
"41","608","SCI-05","255901107","255901107","2011","814","2330","2020-11-13 14:22:17.042150"
"41","608","SCI-05","255901107","255901107","2011","821","2333","2020-11-13 14:22:17.061544"
"41","608","SCI-05","255901107","255901107","2011","839","2330","2020-11-13 14:22:17.075399"
"41","608","SCI-05","255901107","255901107","2011","852","2330","2020-11-13 14:22:17.090378"
"41","608","SCI-05","255901107","255901107","2011","855","2333","2020-11-13 14:22:17.100026"
"41","608","SCI-05","255901107","255901107","2011","857","2330","2020-11-13 14:22:17.106072"
"41","608","SCI-05","255901107","255901107","2011","878","2333","2020-11-13 14:22:17.121789"
"41","608","SCI-05","255901107","255901107","2011","899","2330","2020-11-13 14:22:17.133067"
"41","608","SCI-05","255901107","255901107","2011","906","2330","2020-11-13 14:22:17.144352"
"41","608","SCI-05","255901107","255901107","2011","949","2333","2020-11-13 14:22:17.161296"
"41","608","SCI-05","255901107","255901107","2011","951","2333","2020-11-13 14:22:17.170303"
"41","608","SCI-05","255901107","255901107","2012","36","2333","2020-11-13 14:22:17.175062"
"41","608","SCI-05","255901107","255901107","2012","65","2330","2020-11-13 14:22:17.203088"
"41","608","SCI-05","255901107","255901107","2012","140","2330","2020-11-13 14:22:17.219432"
