localcoursecode,schoolid,schoolyear,sectionidentifier,sessionname,staffusi,classroompositiondescriptorid,begindate,enddate,highlyqualifiedteacher,teacherstudentdatalinkexclusion,percentagecontribution,discriminator,createdate,lastmodifieddate,id,changeversion
"ENG-3","255901001","2011","25590100102Trad121ENG322011","2010-2011 Spring Semester","53","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.224418","2020-11-13 14:16:16.224348","25a58c06-3300-41f4-92ce-c48579767d28","13192"
"ENG-4","255901001","2011","25590100105Trad121ENG412011","2010-2011 Fall Semester","53","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.235914","2020-11-13 14:16:16.235811","daedaf0e-ac7c-429f-b1cd-412ac967417f","13196"
"ENG-4","255901001","2011","25590100106Trad121ENG422011","2010-2011 Spring Semester","53","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.245825","2020-11-13 14:16:16.245703","653519cb-c44a-44ba-910f-71a8429abc93","13199"
"ALG-1","255901001","2011","25590100104Trad220ALG112011","2010-2011 Fall Semester","55","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.257300","2020-11-13 14:16:16.257211","9f667d3c-ba3c-4d02-82ec-9ccd13e47b61","13204"
"ALG-2","255901001","2011","25590100105Trad220ALG222011","2010-2011 Spring Semester","55","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.266482","2020-11-13 14:16:16.266358","3434f104-b23a-4115-85d6-8bcb983ada2f","13207"
"GEOM","255901001","2011","25590100102Trad221GEOM22011","2010-2011 Spring Semester","58","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.278062","2020-11-13 14:16:16.277945","a155fb16-449c-4a0b-bbed-df056db3772b","13213"
"GEOM","255901001","2011","25590100103Trad221GEOM22011","2010-2011 Spring Semester","58","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.287451","2020-11-13 14:16:16.287361","4d835071-7b3c-42f5-a405-57d1d8e8b1f6","13215"
"PRE-CALC","255901001","2011","25590100107Trad221PRECALC12011","2010-2011 Fall Semester","58","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.302953","2020-11-13 14:16:16.302896","6dc6ede7-2b49-4b91-a051-d470c5de32cb","13222"
"ENVIRSYS","255901001","2011","25590100101Trad222ENVIRSYS1201","2010-2011 Fall Semester","57","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.309548","2020-11-13 14:16:16.309465","34a40247-42cf-433e-a024-74d9b1d976ec","13223"
"BIO","255901001","2011","25590100103Trad222BIO12011","2010-2011 Fall Semester","57","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.314108","2020-11-13 14:16:16.314049","2fc0cfeb-b683-4546-a28d-5ce808002ff7","13226"
"BIO","255901001","2011","25590100103Trad222BIO22011","2010-2011 Spring Semester","57","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.319535","2020-11-13 14:16:16.319457","78eebe3b-babb-42f0-a1bd-06acf7b9f7b7","13227"
"BIO","255901001","2011","25590100104Trad222BIO22011","2010-2011 Spring Semester","57","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.324364","2020-11-13 14:16:16.324292","08b662cb-86da-4e6d-9e6b-b968eae58ef1","13229"
"ENVIRSYS","255901001","2011","25590100107Trad222ENVIRSYS1201","2010-2011 Fall Semester","57","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.336068","2020-11-13 14:16:16.336006","4954a9e4-7cc1-4d47-9ed3-5d75d32be22d","13234"
"MATH-07","255901044","2011","25590104404Trad211MATH0722011","2010-2011 Spring Semester","44","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:15.276846","2020-11-13 14:16:15.276789","2d599014-319b-491b-810e-58d53a18ea06","13087"
"MATH-07","255901044","2011","25590104405Trad211MATH0722011","2010-2011 Spring Semester","44","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:15.283227","2020-11-13 14:16:15.283163","006eca4f-e744-4e2f-86a0-31451f448ed6","13089"
"MATH-08","255901044","2011","25590104407Trad211MATH0822011","2010-2011 Spring Semester","44","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:15.285731","2020-11-13 14:16:15.285675","3cc20047-3db5-4942-b243-a29b0d755189","13091"
"SCI-06","255901044","2011","25590104404Trad212SCI0622011","2010-2011 Spring Semester","49","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:15.294169","2020-11-13 14:16:15.294105","5a4646f7-2ce4-4af2-9fc2-73b9a5b41516","13095"
"SCI-06","255901044","2011","25590104405Trad212SCI0612011","2010-2011 Fall Semester","49","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:15.539315","2020-11-13 14:16:15.539261","6893fd7d-21b2-402b-93d4-a9325faab73f","13098"
"SCI-08","255901044","2011","25590104402Trad213SCI0812011","2010-2011 Fall Semester","45","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:15.550220","2020-11-13 14:16:15.550134","88fb903a-ee49-4d2a-a0d8-9e5612cfc801","13102"
"SCI-07","255901044","2011","25590104406Trad213SCI0722011","2010-2011 Spring Semester","45","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:15.559883","2020-11-13 14:16:15.559799","defddb98-24cd-4778-b333-0e7afe46059d","13106"
"SS-06","255901044","2011","25590104404Trad112SS0612011","2010-2011 Fall Semester","47","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:15.570425","2020-11-13 14:16:15.570361","3075b433-2f9e-41a4-8e08-56b617b6158c","13110"
"SS-06","255901044","2011","25590104406Trad112SS0622011","2010-2011 Spring Semester","47","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:15.585756","2020-11-13 14:16:15.585696","d55d462b-c9f0-43e7-949b-e9a8c6554c8e","13115"
"SS-08","255901044","2011","25590104407Trad112SS0722011","2010-2011 Spring Semester","46","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:15.594769","2020-11-13 14:16:15.594700","830e803e-48ea-4f8f-a033-604cd0ae3601","13119"
"SS-08","255901044","2011","25590104407Trad113SS0722011","2010-2011 Spring Semester","46","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:15.605501","2020-11-13 14:16:15.605433","0989f18c-f9bf-4fdb-b881-b939822a378b","13123"
"SS-07","255901044","2011","25590104407Trad113SS0722011","2010-2011 Spring Semester","46","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.048668","2020-11-13 14:16:16.048540","6cd4c936-1fa6-4a1c-b1b1-39c4103b4bf2","13126"
"BAND-08","255901044","2011","25590104401Trad310BAND0822011","2010-2011 Spring Semester","48","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.059352","2020-11-13 14:16:16.059106","3a85933c-97f3-4efc-a339-6d408ab76dc8","13131"
"MUS-06","255901044","2011","25590104401Trad310MUS0622011","2010-2011 Spring Semester","48","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.069016","2020-11-13 14:16:16.068877","ee788f53-f082-406f-9ff1-e20607352f59","13133"
"BAND-08","255901044","2011","25590104406Trad310BAND0822011","2010-2011 Spring Semester","48","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.080502","2020-11-13 14:16:16.080408","8414e199-3c2d-41f2-8215-98ec98444c4c","13138"
"MUS-06","255901044","2011","25590104407Trad310MUS0622011","2010-2011 Spring Semester","48","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.091099","2020-11-13 14:16:16.090940","12c9f7e4-0f1c-433f-b459-9952a2b7b2a3","13141"
"HLTH-08","255901044","2011","25590104404Trad115HLTH0822011","2010-2011 Spring Semester","50","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.102013","2020-11-13 14:16:16.101873","3fc4ff3c-2d4a-477f-88ea-730ced356bd4","13145"
"HLTH-08","255901044","2011","25590104406Trad115HLTH0812011","2010-2011 Fall Semester","50","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.105711","2020-11-13 14:16:16.105633","17ed158b-000e-4765-9f39-d3e33d86f5f1","13148"
"HLTH-08","255901044","2011","25590104406Trad115HLTH0822011","2010-2011 Spring Semester","50","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.113401","2020-11-13 14:16:16.112830","c583db5d-301d-45dd-ba81-84986b6f6014","13149"
"ART-06","255901044","2011","25590104405Trad114ART0612011","2010-2011 Fall Semester","51","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.116364","2020-11-13 14:16:16.116309","73970ab0-8914-4f0a-b099-db08aec21c1f","13152"
"ART-06","255901044","2011","25590104406Trad114ART0612011","2010-2011 Fall Semester","51","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.124516","2020-11-13 14:16:16.124444","917446ae-2d06-46c4-b643-15eebdfbc35d","13154"
"ART-06","255901044","2011","25590104406Trad114ART0622011","2010-2011 Spring Semester","51","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.128454","2020-11-13 14:16:16.128356","f31072de-6a27-4cde-85e8-f0871407c71a","13155"
"PE-06","255901044","2011","25590104402TradGYMNPE0612011","2010-2011 Fall Semester","52","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.139943","2020-11-13 14:16:16.139843","2b5f2e4a-6150-41c6-838f-c54f65abbf1a","13160"
"PE-06","255901044","2011","25590104402TradGYMNPE0622011","2010-2011 Spring Semester","52","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.144015","2020-11-13 14:16:16.143911","05519cdf-223f-460a-9260-9458b9452ce3","13161"
"PE-06","255901044","2011","25590104406TradGYMNPE0612011","2010-2011 Fall Semester","52","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.150015","2020-11-13 14:16:16.149872","cae16fae-bbea-46cc-bc6f-db79cb3f7663","13164"
"PE-06","255901044","2011","25590104406TradGYMNPE0622011","2010-2011 Spring Semester","52","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.154069","2020-11-13 14:16:16.153988","eb6520fc-a3d1-44e2-b491-6a6d97014fd8","13165"
"PE-07","255901044","2011","25590104402TradGYMSPE0712011","2010-2011 Fall Semester","54","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.160170","2020-11-13 14:16:16.160111","a21dce5d-4bfe-41c5-8381-372bd7cf62d6","13168"
"PE-07","255901044","2011","25590104402TradGYMSPE0722011","2010-2011 Spring Semester","54","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.163989","2020-11-13 14:16:16.163873","804c1129-36e2-45b4-b63c-97d49facf470","13169"
"PE-08","255901044","2011","25590104403TradGYMNPE0722011","2010-2011 Spring Semester","54","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.170448","2020-11-13 14:16:16.170178","6f3c0fe1-4da3-4e3c-a5d9-327a6922d8bd","13171"
"PE-08","255901044","2011","25590104401TradGYMSPE0722011","2010-2011 Spring Semester","54","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.174724","2020-11-13 14:16:16.174384","83c82be2-4d76-4af6-8796-d17026c54b5a","13173"
"ENG-1","255901001","2011","25590100102Trad120ENG112011","2010-2011 Fall Semester","56","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.186824","2020-11-13 14:16:16.186750","99af51af-856f-4e7b-9594-a377095f109c","13178"
"ENG-1","255901001","2011","25590100102Trad120ENG122011","2010-2011 Spring Semester","56","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.193215","2020-11-13 14:16:16.193005","aebd3e67-297e-4138-a44d-f74f7551ebed","13179"
"ENG-2","255901001","2011","25590100104Trad120ENG212011","2010-2011 Fall Semester","56","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.196768","2020-11-13 14:16:16.196630","bc91d924-6833-496a-b9c7-f48d42014b32","13182"
"ENG-2","255901001","2011","25590100104Trad120ENG222011","2010-2011 Spring Semester","56","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.203970","2020-11-13 14:16:16.203878","b6c26530-29d3-4cba-a741-ee7ba4d6ccdb","13183"
"ENG-2","255901001","2011","25590100106Trad120ENG212011","2010-2011 Fall Semester","56","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.206730","2020-11-13 14:16:16.206671","3c12db2c-3158-49a9-b262-8629423defe1","13186"
"ENG-2","255901001","2011","25590100106Trad120ENG222011","2010-2011 Spring Semester","56","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.213652","2020-11-13 14:16:16.213557","53da83bc-6f27-4c9c-83e5-bc1e5e99f8db","13187"
"ENG-3","255901001","2011","25590100102Trad121ENG312011","2010-2011 Fall Semester","53","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.217104","2020-11-13 14:16:16.217035","3b6743a7-bb5b-498d-9bc5-66dbc9ca6591","13190"
"ENG-3","255901001","2011","25590100103Trad121ENG312011","2010-2011 Fall Semester","53","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.224399","2020-11-13 14:16:16.224305","2d0fab9f-14ed-41ca-be4c-e015ed2e2e89","13191"
"ENG-4","255901001","2011","25590100104Trad121ENG412011","2010-2011 Fall Semester","53","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.227406","2020-11-13 14:16:16.227345","dbd6c1e4-bd22-4d2e-b058-6a263e400c2a","13194"
"ENG-4","255901001","2011","25590100104Trad121ENG422011","2010-2011 Spring Semester","53","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.234383","2020-11-13 14:16:16.234228","53c94487-3de4-4a1b-b1a0-0ae5df2d6eaa","13195"
"ALG-1","255901001","2011","25590100102Trad220ALG122011","2010-2011 Spring Semester","55","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.247568","2020-11-13 14:16:16.247329","ab2c26e5-3ca5-4535-8150-6fdb13c83b7b","13201"
"ALG-2","255901001","2011","25590100105Trad220ALG212011","2010-2011 Fall Semester","55","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.258415","2020-11-13 14:16:16.258364","d7b586d5-093a-4416-bf1c-bdefdf1b75ca","13206"
"ALG-2","255901001","2011","25590100106Trad220ALG222011","2010-2011 Spring Semester","55","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.268348","2020-11-13 14:16:16.268287","1a530f03-d91f-4552-8df4-55c6cc461c43","13209"
"ALG-2","255901001","2011","25590100107Trad220ALG222011","2010-2011 Spring Semester","55","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.276464","2020-11-13 14:16:16.276354","265ddb22-9cd3-460c-9498-305ce9e93087","13211"
"GEOM","255901001","2011","25590100104Trad221GEOM12011","2010-2011 Fall Semester","58","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.288483","2020-11-13 14:16:16.288375","74fa14ba-fe16-4801-a5f8-4c079cded9a7","13216"
"PRE-CALC","255901001","2011","25590100106Trad221PRECALC22011","2010-2011 Spring Semester","58","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.302853","2020-11-13 14:16:16.302750","1153c388-58a5-42fb-a9ea-50b303a43f12","13221"
"PRE-CALC","255901001","2011","25590100107Trad221PRECALC22011","2010-2011 Spring Semester","58","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.309543","2020-11-13 14:16:16.309465","a45227d1-969b-429a-8bdd-ce24def0568d","13224"
"ALG-1","255901001","2011","25590100103Trad220ALG122011","2010-2011 Spring Semester","55","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.256354","2020-11-13 14:16:16.256245","9528b5c5-ad01-4281-a5e1-005c47d12e3d","13203"
"ALG-2","255901001","2011","25590100107Trad220ALG212011","2010-2011 Fall Semester","55","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.268578","2020-11-13 14:16:16.268532","e209c7a2-1579-46ab-a8b2-6b6cf4bb6d35","13210"
"GEOM","255901001","2011","25590100102Trad221GEOM12011","2010-2011 Fall Semester","58","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.276932","2020-11-13 14:16:16.276851","439ca48e-7668-42c7-a3bd-6b4de475efc9","13212"
"PRE-CALC","255901001","2011","25590100105Trad221PRECALC12011","2010-2011 Fall Semester","58","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.288877","2020-11-13 14:16:16.288790","7fa6817e-1d6d-4466-9c51-49c3f41365e2","13217"
"PRE-CALC","255901001","2011","25590100106Trad221PRECALC12011","2010-2011 Fall Semester","58","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.298211","2020-11-13 14:16:16.298076","7868c9e7-e507-43ac-9bae-ca1b850640a3","13220"
"BIO","255901001","2011","25590100105Trad222BIO22011","2010-2011 Spring Semester","57","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.331025","2020-11-13 14:16:16.330627","13013480-f5f8-40e0-b9e5-9db928266608","13231"
"ENVIRSYS","255901001","2011","25590100107Trad222ENVIRSYS2201","2010-2011 Spring Semester","57","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.341044","2020-11-13 14:16:16.340972","5479e3d4-5cc8-433d-9c4a-f585ac0a4f82","13235"
"CHEM","255901001","2011","25590100103Trad223CHEM22011","2010-2011 Spring Semester","60","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.351162","2020-11-13 14:16:16.351091","4ed7ae14-d5b7-4516-b0b4-ee1d87d67aa4","13239"
"PHYSICS","255901001","2011","25590100106Trad223PHYSICS22011","2010-2011 Spring Semester","60","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.363281","2020-11-13 14:16:16.363221","70fca43e-50ac-4f02-ab86-fd06aa73cce6","13245"
"WGEO","255901001","2011","25590100106Trad122WGEO22011","2010-2011 Spring Semester","59","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.393882","2020-11-13 14:16:16.393817","def2b86d-ce47-4690-9cbf-ee8aee17835c","13256"
"GOVT","255901001","2011","25590100107Trad122GOVT22011","2010-2011 Spring Semester","59","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.402600","2020-11-13 14:16:16.402479","ac1d722b-6777-4875-9ff7-449cbbc21ccf","13259"
"US-HIST","255901001","2011","25590100102Trad123USHIST12011","2010-2011 Fall Semester","63","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.412566","2020-11-13 14:16:16.412426","afbd999b-d4a2-460f-b3a9-6e49363f401b","13262"
"HLTH-ED","255901001","2011","25590100106Trad320HLTHED12011","2010-2011 Fall Semester","61","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.425509","2020-11-13 14:16:16.425437","c2e27c89-0be6-46ac-a7de-44b166fde81a","13268"
"HLTH-ED","255901001","2011","25590100107Trad320HLTHED12011","2010-2011 Fall Semester","61","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.434138","2020-11-13 14:16:16.434023","c6b6faeb-3c49-4ae2-9239-17440d04c91d","13271"
"CREAT-WR","255901001","2011","25590100102Trad321CREATWR22011","2010-2011 Spring Semester","62","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.446235","2020-11-13 14:16:16.446148","fca8b532-1663-42b1-8ba8-1abe8dfc0fce","13275"
"HUMT","255901001","2011","25590100107Trad321HUMT22011","2010-2011 Spring Semester","62","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.470452","2020-11-13 14:16:16.470347","e470871e-424f-40ee-ae0f-558444cb691b","13283"
"ART-1","255901001","2011","25590100101Trad322ART112011","2010-2011 Fall Semester","64","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.475250","2020-11-13 14:16:16.475081","b75445a6-563f-4474-a2b7-72304bd9cc63","13284"
"ART-1","255901001","2011","25590100102Trad322ART122011","2010-2011 Spring Semester","64","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.482862","2020-11-13 14:16:16.482790","293d0072-bd16-471f-86e5-cebe29b59b52","13287"
"ART2-EM","255901001","2011","25590100105Trad322ART2EM12011","2010-2011 Fall Semester","64","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.500941","2020-11-13 14:16:16.500856","f9029223-6af9-4b03-8256-5675460ca5d4","13292"
"TAMULTIM","255901001","2011","25590100103Trad323TAMULTIM1201","2010-2011 Fall Semester","65","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.515696","2020-11-13 14:16:16.515621","d6578ee1-ac23-446f-a3bd-772892823a12","13298"
"TAMULTIM","255901001","2011","25590100104Trad323TAMULTIM1201","2010-2011 Fall Semester","65","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.751393","2020-11-13 14:16:16.751273","80ca0890-9902-4a7b-a3d7-cf93b5b49f81","13300"
"ART3-EM","255901001","2011","25590100106Trad323ART3EM22011","2010-2011 Spring Semester","65","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.763559","2020-11-13 14:16:16.763498","df202922-90e0-452e-a428-9217abdcfe0e","13305"
"SPAN-2","255901001","2011","25590100101Trad324SPAN222011","2010-2011 Spring Semester","67","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.775037","2020-11-13 14:16:16.774968","94f82b9b-0208-4c49-a32f-ee8dcc6362ac","13309"
"SPAN-1","255901001","2011","25590100103Trad324SPAN112011","2010-2011 Fall Semester","67","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.784730","2020-11-13 14:16:16.784666","85c8570b-945c-40e5-a98a-10fd8c49f893","13312"
"SPAN-2","255901001","2011","25590100105Trad324SPAN212011","2010-2011 Fall Semester","67","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.793855","2020-11-13 14:16:16.793749","a4a0c3ff-2ed9-45fd-a534-9f18d1265d70","13316"
"SPAN-2","255901001","2011","25590100107Trad325SPAN222011","2010-2011 Spring Semester","66","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.802346","2020-11-13 14:16:16.802271","c04ee60c-0500-4a5f-ab46-bc6c89f9b83e","13319"
"ECO-FE","255901001","2011","25590100102Trad124ECOFE12011","2010-2011 Fall Semester","68","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.807063","2020-11-13 14:16:16.807004","a5b9d386-01d1-45b7-9515-6b2a6f2f7cae","13322"
"ECO-FE","255901001","2011","25590100104Trad124ECOFE12011","2010-2011 Fall Semester","68","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.815891","2020-11-13 14:16:16.815840","df3e9444-734c-46b0-8713-4e0727466d3b","13326"
"PHOTJOUR","255901001","2011","25590100106Trad124PHOTJOUR2201","2010-2011 Spring Semester","68","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.827324","2020-11-13 14:16:16.827266","8d1f9a8c-c375-43f7-ae79-643184c1be1e","13329"
"ENVIRSYS","255901001","2011","25590100101Trad222ENVIRSYS2201","2010-2011 Spring Semester","57","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.313500","2020-11-13 14:16:16.313420","e3160ae8-6eed-4c6e-829a-7eb47ee4765f","13225"
"BIO","255901001","2011","25590100104Trad222BIO12011","2010-2011 Fall Semester","57","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.321717","2020-11-13 14:16:16.321633","d8e99610-c3f0-4851-9df2-62dfe864b865","13228"
"BIO","255901001","2011","25590100105Trad222BIO12011","2010-2011 Fall Semester","57","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.324937","2020-11-13 14:16:16.324865","5cfa6764-2bf8-4aad-9647-79a896a025ad","13230"
"ENVIRSYS","255901001","2011","25590100106Trad222ENVIRSYS2201","2010-2011 Spring Semester","57","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.334135","2020-11-13 14:16:16.334073","07c94ac6-e798-4999-aff4-434653eef93c","13233"
"PHYSICS","255901001","2011","25590100101Trad223PHYSICS22011","2010-2011 Spring Semester","60","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.343386","2020-11-13 14:16:16.343306","0b1404cc-992e-462c-b85b-78aeaa74354b","13237"
"CHEM","255901001","2011","25590100103Trad223CHEM12011","2010-2011 Fall Semester","60","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.346669","2020-11-13 14:16:16.346604","1a829059-3138-42d4-8907-4990810d07bb","13238"
"CHEM","255901001","2011","25590100104Trad223CHEM12011","2010-2011 Fall Semester","60","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.352604","2020-11-13 14:16:16.352534","6d7f5a59-ca58-47d1-8fdb-0c7745c77e74","13240"
"PHYSICS","255901001","2011","25590100106Trad223PHYSICS12011","2010-2011 Fall Semester","60","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.362562","2020-11-13 14:16:16.362486","82b34cc0-b017-4df3-a951-ea4dcac5029b","13244"
"PHYSICS","255901001","2011","25590100107Trad223PHYSICS12011","2010-2011 Fall Semester","60","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.369483","2020-11-13 14:16:16.369379","1e4336eb-54b3-4244-bb1a-1474916599d7","13246"
"GOVT","255901001","2011","25590100101Trad122GOVT12011","2010-2011 Fall Semester","59","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.372508","2020-11-13 14:16:16.372372","1a73b6fc-7899-4887-b79b-ac62161d1447","13248"
"GOVT","255901001","2011","25590100102Trad122GOVT12011","2010-2011 Fall Semester","59","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.379803","2020-11-13 14:16:16.379723","8aee01f3-3435-4320-a47b-40e8f63f2b2c","13250"
"WGEO","255901001","2011","25590100104Trad122WGEO12011","2010-2011 Fall Semester","59","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.382685","2020-11-13 14:16:16.382638","f78a90f6-b57b-413b-91d7-29953e67f8cf","13252"
"WGEO","255901001","2011","25590100105Trad122WGEO12011","2010-2011 Fall Semester","59","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.391741","2020-11-13 14:16:16.391625","b950e40f-f901-4f93-b352-75b71fd60ec4","13254"
"US-HIST","255901001","2011","25590100101Trad123USHIST22011","2010-2011 Spring Semester","63","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.404067","2020-11-13 14:16:16.403958","bd7dd40b-0d5b-457a-a6b2-e1973045b973","13261"
"US-HIST","255901001","2011","25590100107Trad123USHIST22011","2010-2011 Spring Semester","63","305","2011-01-04","2011-05-27",,,,"NULL","2020-11-13 14:16:16.414383","2020-11-13 14:16:16.414307","6cf53c56-1699-440f-8e7a-f58ab4043809","13263"
"HLTH-ED","255901001","2011","25590100105Trad320HLTHED12011","2010-2011 Fall Semester","61","305","2010-08-23","2010-12-17",,,,"NULL","2020-11-13 14:16:16.422969","2020-11-13 14:16:16.422887","ddc94af7-d1f2-40fc-8f54-f16cd7025594","13266"
