assessmentidentifier,assessmentreportingmethoddescriptorid,identificationcode,namespace,studentassessmentidentifier,studentusi,result,resultdatatypetypedescriptorid,createdate
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","2d7QI2vH16MgtmjvEgP5KZiJNE1dtBTjJ7dGBp8d","92","0","2011","2020-11-13 14:16:40.952188"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","2d7QI2vH16MgtmjvEgP5KZiJNE1dtBTjJ7dGBp8d","92","5","2011","2020-11-13 14:16:40.952198"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","2d7QI2vH16MgtmjvEgP5KZiJNE1dtBTjJ7dGBp8d","92","0","2011","2020-11-13 14:16:40.952207"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","4uLiYbyuGYydPYcwWvehlI3jrhCtBstruR9yBc5v","248","2","2011","2020-11-13 14:16:41.017020"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","4uLiYbyuGYydPYcwWvehlI3jrhCtBstruR9yBc5v","248","0","2011","2020-11-13 14:16:41.020472"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","4uLiYbyuGYydPYcwWvehlI3jrhCtBstruR9yBc5v","248","1","2011","2020-11-13 14:16:41.020519"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","4uLiYbyuGYydPYcwWvehlI3jrhCtBstruR9yBc5v","248","1","2011","2020-11-13 14:16:41.020546"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","4uLiYbyuGYydPYcwWvehlI3jrhCtBstruR9yBc5v","248","0","2011","2020-11-13 14:16:41.020570"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","4uLiYbyuGYydPYcwWvehlI3jrhCtBstruR9yBc5v","248","4","2011","2020-11-13 14:16:41.020593"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","4uLiYbyuGYydPYcwWvehlI3jrhCtBstruR9yBc5v","248","2","2011","2020-11-13 14:16:41.020621"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","4uLiYbyuGYydPYcwWvehlI3jrhCtBstruR9yBc5v","248","1","2011","2020-11-13 14:16:41.020641"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","4uLiYbyuGYydPYcwWvehlI3jrhCtBstruR9yBc5v","248","3","2011","2020-11-13 14:16:41.020655"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","4uLiYbyuGYydPYcwWvehlI3jrhCtBstruR9yBc5v","248","1","2011","2020-11-13 14:16:41.020670"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","4uLiYbyuGYydPYcwWvehlI3jrhCtBstruR9yBc5v","248","5","2011","2020-11-13 14:16:41.020684"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","4uLiYbyuGYydPYcwWvehlI3jrhCtBstruR9yBc5v","248","1","2011","2020-11-13 14:16:41.020702"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","7lvQJ6kQ21Wa+3BRRzXnAAnG7UX1wsTMCyRJbRPc","447","2","2011","2020-11-13 14:16:41.076180"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","7lvQJ6kQ21Wa+3BRRzXnAAnG7UX1wsTMCyRJbRPc","447","1","2011","2020-11-13 14:16:41.079512"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","7lvQJ6kQ21Wa+3BRRzXnAAnG7UX1wsTMCyRJbRPc","447","1","2011","2020-11-13 14:16:41.079551"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","7lvQJ6kQ21Wa+3BRRzXnAAnG7UX1wsTMCyRJbRPc","447","0","2011","2020-11-13 14:16:41.079568"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","7lvQJ6kQ21Wa+3BRRzXnAAnG7UX1wsTMCyRJbRPc","447","0","2011","2020-11-13 14:16:41.079580"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","7lvQJ6kQ21Wa+3BRRzXnAAnG7UX1wsTMCyRJbRPc","447","2","2011","2020-11-13 14:16:41.079591"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","7lvQJ6kQ21Wa+3BRRzXnAAnG7UX1wsTMCyRJbRPc","447","1","2011","2020-11-13 14:16:41.079601"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","7lvQJ6kQ21Wa+3BRRzXnAAnG7UX1wsTMCyRJbRPc","447","0","2011","2020-11-13 14:16:41.079611"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","7lvQJ6kQ21Wa+3BRRzXnAAnG7UX1wsTMCyRJbRPc","447","2","2011","2020-11-13 14:16:41.079622"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","7lvQJ6kQ21Wa+3BRRzXnAAnG7UX1wsTMCyRJbRPc","447","1","2011","2020-11-13 14:16:41.079631"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","7lvQJ6kQ21Wa+3BRRzXnAAnG7UX1wsTMCyRJbRPc","447","3","2011","2020-11-13 14:16:41.079641"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","7lvQJ6kQ21Wa+3BRRzXnAAnG7UX1wsTMCyRJbRPc","447","1","2011","2020-11-13 14:16:41.079652"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","AmKCMbrCfSFzdh8q70mMCgJwtnSc+l9dYyCkA6f+","956","2","2011","2020-11-13 14:16:41.118431"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","AmKCMbrCfSFzdh8q70mMCgJwtnSc+l9dYyCkA6f+","956","0","2011","2020-11-13 14:16:41.121450"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","AmKCMbrCfSFzdh8q70mMCgJwtnSc+l9dYyCkA6f+","956","0","2011","2020-11-13 14:16:41.121481"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","AmKCMbrCfSFzdh8q70mMCgJwtnSc+l9dYyCkA6f+","956","0","2011","2020-11-13 14:16:41.121494"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","AmKCMbrCfSFzdh8q70mMCgJwtnSc+l9dYyCkA6f+","956","1","2011","2020-11-13 14:16:41.121504"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","AmKCMbrCfSFzdh8q70mMCgJwtnSc+l9dYyCkA6f+","956","0","2011","2020-11-13 14:16:41.121516"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","AmKCMbrCfSFzdh8q70mMCgJwtnSc+l9dYyCkA6f+","956","1","2011","2020-11-13 14:16:41.121526"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","AmKCMbrCfSFzdh8q70mMCgJwtnSc+l9dYyCkA6f+","956","0","2011","2020-11-13 14:16:41.121535"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","AmKCMbrCfSFzdh8q70mMCgJwtnSc+l9dYyCkA6f+","956","2","2011","2020-11-13 14:16:41.121546"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","xL2tRFij8Yb51r3E+L1eAtfT0G/tO1b8BZH+rgjH","280","3","2011","2020-11-13 14:16:41.789819"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","xL2tRFij8Yb51r3E+L1eAtfT0G/tO1b8BZH+rgjH","280","1","2011","2020-11-13 14:16:41.789831"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","xL2tRFij8Yb51r3E+L1eAtfT0G/tO1b8BZH+rgjH","280","3","2011","2020-11-13 14:16:41.789848"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","xL2tRFij8Yb51r3E+L1eAtfT0G/tO1b8BZH+rgjH","280","1","2011","2020-11-13 14:16:41.789863"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","YwM5tn85aUGJBnnKM9AlC44eLsqKWyTTMbeqtmaE","890","2","2011","2020-11-13 14:16:41.832521"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","YwM5tn85aUGJBnnKM9AlC44eLsqKWyTTMbeqtmaE","890","0","2011","2020-11-13 14:16:41.835485"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","YwM5tn85aUGJBnnKM9AlC44eLsqKWyTTMbeqtmaE","890","0","2011","2020-11-13 14:16:41.835501"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","YwM5tn85aUGJBnnKM9AlC44eLsqKWyTTMbeqtmaE","890","0","2011","2020-11-13 14:16:41.835511"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","YwM5tn85aUGJBnnKM9AlC44eLsqKWyTTMbeqtmaE","890","0","2011","2020-11-13 14:16:41.835523"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","YwM5tn85aUGJBnnKM9AlC44eLsqKWyTTMbeqtmaE","890","2","2011","2020-11-13 14:16:41.835533"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","YwM5tn85aUGJBnnKM9AlC44eLsqKWyTTMbeqtmaE","890","0","2011","2020-11-13 14:16:41.835544"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","YwM5tn85aUGJBnnKM9AlC44eLsqKWyTTMbeqtmaE","890","1","2011","2020-11-13 14:16:41.835554"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","YwM5tn85aUGJBnnKM9AlC44eLsqKWyTTMbeqtmaE","890","1","2011","2020-11-13 14:16:41.835564"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","YwM5tn85aUGJBnnKM9AlC44eLsqKWyTTMbeqtmaE","890","1","2011","2020-11-13 14:16:41.835575"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","YwM5tn85aUGJBnnKM9AlC44eLsqKWyTTMbeqtmaE","890","4","2011","2020-11-13 14:16:41.835585"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","YwM5tn85aUGJBnnKM9AlC44eLsqKWyTTMbeqtmaE","890","1","2011","2020-11-13 14:16:41.835597"
"SA-2011-Mathematics-Eighth grade","214","State Assessment_Mathematics8-1","uri://ed-fi.org/Assessment/Assessment.xml","EGpd3cZBHPxREn439BE8EhXEwEF515twfzRBpGCm","76","5","2012","2020-11-13 14:16:42.182951"
"SA-2011-Mathematics-Eighth grade","214","State Assessment_Mathematics8-2","uri://ed-fi.org/Assessment/Assessment.xml","EGpd3cZBHPxREn439BE8EhXEwEF515twfzRBpGCm","76","4","2012","2020-11-13 14:16:42.185802"
"SA-2011-Mathematics-Eighth grade","214","State Assessment_Mathematics8-3","uri://ed-fi.org/Assessment/Assessment.xml","EGpd3cZBHPxREn439BE8EhXEwEF515twfzRBpGCm","76","3","2012","2020-11-13 14:16:42.185835"
"SA-2011-Mathematics-Eighth grade","214","State Assessment_Mathematics8-4","uri://ed-fi.org/Assessment/Assessment.xml","EGpd3cZBHPxREn439BE8EhXEwEF515twfzRBpGCm","76","4","2012","2020-11-13 14:16:42.185846"
"SA-2011-Mathematics-Eighth grade","214","State Assessment_Mathematics8-5","uri://ed-fi.org/Assessment/Assessment.xml","EGpd3cZBHPxREn439BE8EhXEwEF515twfzRBpGCm","76","7","2012","2020-11-13 14:16:42.185856"
"SA-2011-Mathematics-Eighth grade","214","State Assessment_Mathematics8-6","uri://ed-fi.org/Assessment/Assessment.xml","EGpd3cZBHPxREn439BE8EhXEwEF515twfzRBpGCm","76","5","2012","2020-11-13 14:16:42.185866"
"SA-2011-Mathematics-Eighth grade","214","State Assessment_Mathematics8-1","uri://ed-fi.org/Assessment/Assessment.xml","UPI4ivV9ig1VTy6L9XCMBtZzamAomEa9koII76EK","99","7","2012","2020-11-13 14:16:42.218043"
"SA-2011-Mathematics-Eighth grade","214","State Assessment_Mathematics8-2","uri://ed-fi.org/Assessment/Assessment.xml","UPI4ivV9ig1VTy6L9XCMBtZzamAomEa9koII76EK","99","5","2012","2020-11-13 14:16:42.220347"
"SA-2011-Mathematics-Eighth grade","214","State Assessment_Mathematics8-3","uri://ed-fi.org/Assessment/Assessment.xml","UPI4ivV9ig1VTy6L9XCMBtZzamAomEa9koII76EK","99","3","2012","2020-11-13 14:16:42.220378"
"SA-2011-Mathematics-Eighth grade","214","State Assessment_Mathematics8-4","uri://ed-fi.org/Assessment/Assessment.xml","UPI4ivV9ig1VTy6L9XCMBtZzamAomEa9koII76EK","99","1","2012","2020-11-13 14:16:42.220392"
"SA-2011-Mathematics-Eighth grade","214","State Assessment_Mathematics8-5","uri://ed-fi.org/Assessment/Assessment.xml","UPI4ivV9ig1VTy6L9XCMBtZzamAomEa9koII76EK","99","5","2012","2020-11-13 14:16:42.220401"
"SA-2011-Mathematics-Eighth grade","214","State Assessment_Mathematics8-6","uri://ed-fi.org/Assessment/Assessment.xml","UPI4ivV9ig1VTy6L9XCMBtZzamAomEa9koII76EK","99","7","2012","2020-11-13 14:16:42.220411"
"SA-2011-Mathematics-Fifth grade","214","State Assessment_Mathematics5-1","uri://ed-fi.org/Assessment/Assessment.xml","esBYCmBk6Jh5L8I/by27Ent13FbgJuBhqXCoUlDc","55","5","2012","2020-11-13 14:16:42.247570"
"SA-2011-Mathematics-Fifth grade","214","State Assessment_Mathematics5-2","uri://ed-fi.org/Assessment/Assessment.xml","esBYCmBk6Jh5L8I/by27Ent13FbgJuBhqXCoUlDc","55","6","2012","2020-11-13 14:16:42.249407"
"SA-2011-Mathematics-Fifth grade","214","State Assessment_Mathematics5-3","uri://ed-fi.org/Assessment/Assessment.xml","esBYCmBk6Jh5L8I/by27Ent13FbgJuBhqXCoUlDc","55","6","2012","2020-11-13 14:16:42.249434"
"SA-2011-Mathematics-Fifth grade","214","State Assessment_Mathematics5-4","uri://ed-fi.org/Assessment/Assessment.xml","esBYCmBk6Jh5L8I/by27Ent13FbgJuBhqXCoUlDc","55","7","2012","2020-11-13 14:16:42.249447"
"SA-2011-Mathematics-Fifth grade","214","State Assessment_Mathematics5-5","uri://ed-fi.org/Assessment/Assessment.xml","esBYCmBk6Jh5L8I/by27Ent13FbgJuBhqXCoUlDc","55","3","2012","2020-11-13 14:16:42.249492"
"SA-2011-Mathematics-Fifth grade","214","State Assessment_Mathematics5-6","uri://ed-fi.org/Assessment/Assessment.xml","esBYCmBk6Jh5L8I/by27Ent13FbgJuBhqXCoUlDc","55","7","2012","2020-11-13 14:16:42.249511"
"SA-2011-Mathematics-Fifth grade","214","State Assessment_Mathematics5-1","uri://ed-fi.org/Assessment/Assessment.xml","T+Nili+c6caBtb60YxBRG3QgK+qKOgwd3dXSzleH","138","10","2012","2020-11-13 14:16:42.276309"
"SA-2011-Mathematics-Fifth grade","214","State Assessment_Mathematics5-2","uri://ed-fi.org/Assessment/Assessment.xml","T+Nili+c6caBtb60YxBRG3QgK+qKOgwd3dXSzleH","138","7","2012","2020-11-13 14:16:42.278125"
"SA-2011-Mathematics-Fifth grade","214","State Assessment_Mathematics5-3","uri://ed-fi.org/Assessment/Assessment.xml","T+Nili+c6caBtb60YxBRG3QgK+qKOgwd3dXSzleH","138","6","2012","2020-11-13 14:16:42.278162"
"SA-2011-Mathematics-Fifth grade","214","State Assessment_Mathematics5-4","uri://ed-fi.org/Assessment/Assessment.xml","T+Nili+c6caBtb60YxBRG3QgK+qKOgwd3dXSzleH","138","6","2012","2020-11-13 14:16:42.278206"
"SA-2011-Mathematics-Fifth grade","214","State Assessment_Mathematics5-5","uri://ed-fi.org/Assessment/Assessment.xml","T+Nili+c6caBtb60YxBRG3QgK+qKOgwd3dXSzleH","138","3","2012","2020-11-13 14:16:42.278234"
"SA-2011-Mathematics-Fifth grade","214","State Assessment_Mathematics5-6","uri://ed-fi.org/Assessment/Assessment.xml","T+Nili+c6caBtb60YxBRG3QgK+qKOgwd3dXSzleH","138","6","2012","2020-11-13 14:16:42.278257"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","YeOuQhzwd3RBkYLXtTrQ++fGQxNg1gluRHPnv+VJ","828","1","2011","2020-11-13 14:16:41.832541"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","YeOuQhzwd3RBkYLXtTrQ++fGQxNg1gluRHPnv+VJ","828","0","2011","2020-11-13 14:16:41.835532"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","YeOuQhzwd3RBkYLXtTrQ++fGQxNg1gluRHPnv+VJ","828","0","2011","2020-11-13 14:16:41.835575"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","YeOuQhzwd3RBkYLXtTrQ++fGQxNg1gluRHPnv+VJ","828","1","2011","2020-11-13 14:16:41.835593"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","YeOuQhzwd3RBkYLXtTrQ++fGQxNg1gluRHPnv+VJ","828","1","2011","2020-11-13 14:16:41.835608"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","YeOuQhzwd3RBkYLXtTrQ++fGQxNg1gluRHPnv+VJ","828","1","2011","2020-11-13 14:16:41.835622"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","YeOuQhzwd3RBkYLXtTrQ++fGQxNg1gluRHPnv+VJ","828","0","2011","2020-11-13 14:16:41.835637"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","YeOuQhzwd3RBkYLXtTrQ++fGQxNg1gluRHPnv+VJ","828","0","2011","2020-11-13 14:16:41.835668"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","YeOuQhzwd3RBkYLXtTrQ++fGQxNg1gluRHPnv+VJ","828","1","2011","2020-11-13 14:16:41.835711"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","YeOuQhzwd3RBkYLXtTrQ++fGQxNg1gluRHPnv+VJ","828","0","2011","2020-11-13 14:16:41.835735"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","YeOuQhzwd3RBkYLXtTrQ++fGQxNg1gluRHPnv+VJ","828","3","2011","2020-11-13 14:16:41.835757"
"MP-2013-Mathematics-Seventh grade","214","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","YeOuQhzwd3RBkYLXtTrQ++fGQxNg1gluRHPnv+VJ","828","0","2011","2020-11-13 14:16:41.835774"
"SA-2011-Mathematics-Eighth grade","214","State Assessment_Mathematics8-1","uri://ed-fi.org/Assessment/Assessment.xml","lNl7s4QWt1w3fqtHpVumZUqqUZCJi/eV1bUfe+VS","31","9","2012","2020-11-13 14:16:42.182971"
"SA-2011-Mathematics-Eighth grade","214","State Assessment_Mathematics8-2","uri://ed-fi.org/Assessment/Assessment.xml","lNl7s4QWt1w3fqtHpVumZUqqUZCJi/eV1bUfe+VS","31","8","2012","2020-11-13 14:16:42.185295"
"SA-2011-Mathematics-Eighth grade","214","State Assessment_Mathematics8-3","uri://ed-fi.org/Assessment/Assessment.xml","lNl7s4QWt1w3fqtHpVumZUqqUZCJi/eV1bUfe+VS","31","7","2012","2020-11-13 14:16:42.185311"
"SA-2011-Mathematics-Eighth grade","214","State Assessment_Mathematics8-4","uri://ed-fi.org/Assessment/Assessment.xml","lNl7s4QWt1w3fqtHpVumZUqqUZCJi/eV1bUfe+VS","31","4","2012","2020-11-13 14:16:42.185320"
"SA-2011-Mathematics-Eighth grade","214","State Assessment_Mathematics8-5","uri://ed-fi.org/Assessment/Assessment.xml","lNl7s4QWt1w3fqtHpVumZUqqUZCJi/eV1bUfe+VS","31","5","2012","2020-11-13 14:16:42.185330"
"SA-2011-Mathematics-Eighth grade","214","State Assessment_Mathematics8-6","uri://ed-fi.org/Assessment/Assessment.xml","lNl7s4QWt1w3fqtHpVumZUqqUZCJi/eV1bUfe+VS","31","9","2012","2020-11-13 14:16:42.185341"
"SA-2011-Mathematics-Eighth grade","214","State Assessment_Mathematics8-1","uri://ed-fi.org/Assessment/Assessment.xml","rtkQAv1VoyjupI9nWZs5NwSKslxpjJgbPj5Sa5tp","69","7","2012","2020-11-13 14:16:42.217326"
"SA-2011-Mathematics-Eighth grade","214","State Assessment_Mathematics8-2","uri://ed-fi.org/Assessment/Assessment.xml","rtkQAv1VoyjupI9nWZs5NwSKslxpjJgbPj5Sa5tp","69","9","2012","2020-11-13 14:16:42.219062"
"SA-2011-Mathematics-Eighth grade","214","State Assessment_Mathematics8-3","uri://ed-fi.org/Assessment/Assessment.xml","rtkQAv1VoyjupI9nWZs5NwSKslxpjJgbPj5Sa5tp","69","7","2012","2020-11-13 14:16:42.219079"
"SA-2011-Mathematics-Eighth grade","214","State Assessment_Mathematics8-4","uri://ed-fi.org/Assessment/Assessment.xml","rtkQAv1VoyjupI9nWZs5NwSKslxpjJgbPj5Sa5tp","69","4","2012","2020-11-13 14:16:42.219091"
"SA-2011-Mathematics-Eighth grade","214","State Assessment_Mathematics8-5","uri://ed-fi.org/Assessment/Assessment.xml","rtkQAv1VoyjupI9nWZs5NwSKslxpjJgbPj5Sa5tp","69","8","2012","2020-11-13 14:16:42.219101"
"SA-2011-Mathematics-Eighth grade","214","State Assessment_Mathematics8-6","uri://ed-fi.org/Assessment/Assessment.xml","rtkQAv1VoyjupI9nWZs5NwSKslxpjJgbPj5Sa5tp","69","9","2012","2020-11-13 14:16:42.219111"
"SA-2011-Mathematics-Fifth grade","214","State Assessment_Mathematics5-1","uri://ed-fi.org/Assessment/Assessment.xml","FpiMdvIGc/K7N2gIsAYkDq/bt+xwPnc5fQcNk+sT","97","7","2012","2020-11-13 14:16:42.246912"
"SA-2011-Mathematics-Fifth grade","214","State Assessment_Mathematics5-2","uri://ed-fi.org/Assessment/Assessment.xml","FpiMdvIGc/K7N2gIsAYkDq/bt+xwPnc5fQcNk+sT","97","3","2012","2020-11-13 14:16:42.248643"
"SA-2011-Mathematics-Fifth grade","214","State Assessment_Mathematics5-3","uri://ed-fi.org/Assessment/Assessment.xml","FpiMdvIGc/K7N2gIsAYkDq/bt+xwPnc5fQcNk+sT","97","7","2012","2020-11-13 14:16:42.248659"
"SA-2011-Mathematics-Fifth grade","214","State Assessment_Mathematics5-4","uri://ed-fi.org/Assessment/Assessment.xml","FpiMdvIGc/K7N2gIsAYkDq/bt+xwPnc5fQcNk+sT","97","3","2012","2020-11-13 14:16:42.248672"
"SA-2011-Mathematics-Fifth grade","214","State Assessment_Mathematics5-5","uri://ed-fi.org/Assessment/Assessment.xml","FpiMdvIGc/K7N2gIsAYkDq/bt+xwPnc5fQcNk+sT","97","1","2012","2020-11-13 14:16:42.248682"
"SA-2011-Mathematics-Fifth grade","214","State Assessment_Mathematics5-6","uri://ed-fi.org/Assessment/Assessment.xml","FpiMdvIGc/K7N2gIsAYkDq/bt+xwPnc5fQcNk+sT","97","4","2012","2020-11-13 14:16:42.248693"
"SA-2011-Mathematics-Fifth grade","214","State Assessment_Mathematics5-1","uri://ed-fi.org/Assessment/Assessment.xml","QaLG1ix4xHZm7kAyBFghcJB9og53hA0HUWZQh1ET","65","9","2012","2020-11-13 14:16:42.274910"
"SA-2011-Mathematics-Fifth grade","214","State Assessment_Mathematics5-2","uri://ed-fi.org/Assessment/Assessment.xml","QaLG1ix4xHZm7kAyBFghcJB9og53hA0HUWZQh1ET","65","4","2012","2020-11-13 14:16:42.276989"
"SA-2011-Mathematics-Fifth grade","214","State Assessment_Mathematics5-3","uri://ed-fi.org/Assessment/Assessment.xml","QaLG1ix4xHZm7kAyBFghcJB9og53hA0HUWZQh1ET","65","7","2012","2020-11-13 14:16:42.277026"
"SA-2011-Mathematics-Fifth grade","214","State Assessment_Mathematics5-4","uri://ed-fi.org/Assessment/Assessment.xml","QaLG1ix4xHZm7kAyBFghcJB9og53hA0HUWZQh1ET","65","4","2012","2020-11-13 14:16:42.277037"
"SA-2011-Mathematics-Fifth grade","214","State Assessment_Mathematics5-5","uri://ed-fi.org/Assessment/Assessment.xml","QaLG1ix4xHZm7kAyBFghcJB9og53hA0HUWZQh1ET","65","3","2012","2020-11-13 14:16:42.277051"
"SA-2011-Mathematics-Fifth grade","214","State Assessment_Mathematics5-6","uri://ed-fi.org/Assessment/Assessment.xml","QaLG1ix4xHZm7kAyBFghcJB9og53hA0HUWZQh1ET","65","4","2012","2020-11-13 14:16:42.277063"
