assessmentidentifier,namespace,studentassessmentidentifier,studentusi,administrationdate,administrationenddate,serialnumber,administrationlanguagedescriptorid,administrationenvironmentdescriptorid,retestindicatordescriptorid,reasonnottesteddescriptorid,whenassessedgradeleveldescriptorid,eventcircumstancedescriptorid,eventdescription,schoolyear,platformtypedescriptorid,discriminator,createdate,lastmodifieddate,id,changeversion
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","l+QN2S6CCEyqcBv/lLOhXE/Dt7Y4ENremjwm3o2y","25","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.521485","2020-11-13 14:16:40.518623","f281a031-7077-4148-95c6-e89cb7b92f57","17536"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","lTPRcobEN00qtsoj2MMiiV8C2Edgt2h6eJ2nD6UJ","230","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.551165","2020-11-13 14:16:40.547293","de74eb8c-0091-4784-8618-01107351eed6","17540"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","MfNtiTEg8cpUARfiaiK2o8C/jGHA6nTlj21EcAJg","888","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.574585","2020-11-13 14:16:40.570431","07c5e051-b992-4aa7-ad32-51ad87069b53","17542"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","PImasuC9R2ILQkk5H9G253GkuuR1GOugivAzbhRf","779","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.592443","2020-11-13 14:16:40.589717","9dd648ea-0498-480b-9846-44c055406243","17545"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","poiApT8aXtzTUmj2lhOstC6sdvh6O0fq9uGwLUZp","840","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.611586","2020-11-13 14:16:40.608215","dd91678c-2f34-450f-ba91-a1352c25a6e8","17548"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","QR/6x6VmJXhhJDQ+mrll2qcO+x7tgOye0YnFt2ck","258","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.639247","2020-11-13 14:16:40.635043","f5c0d0e1-cce3-444a-90cd-c4b4e2248140","17551"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","TWlkWwOcmOHaWSld/pmvBO6RThn9Dct6xLpB6i4E","548","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.671874","2020-11-13 14:16:40.666833","bf8742d2-0e5b-4561-b732-fb6b13102082","17555"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","VeAt0oKIarz95WkpeUVqTFPRdU+GC++Z2Oy83OGX","533","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.704676","2020-11-13 14:16:40.700764","1fee70b2-6e86-4f26-90c9-de5c69fc39b1","17559"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","WimOoJ0It28xUTKZqB0/MrDH5QH5+4xi+LeMFr54","125","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.741063","2020-11-13 14:16:40.738262","475bcfca-099b-48dd-8512-d3a33476b099","17565"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","WTL91ty2Wp6QEnKip0e5nxpaLhtBTZJPRSuVlJUC","150","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.758692","2020-11-13 14:16:40.755575","028cbfe2-756d-41af-a53e-4a1f7a2ce6f5","17566"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","Z3+LrwhOXqelslWw2FlcjqBnJYsmn6Am0o1DswtV","197","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.801951","2020-11-13 14:16:40.797392","6e5f90c4-eb7d-480d-b19a-9cc5e8f4f49c","17572"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","1YOGV0cm24SP4bh1mizCMUwkcVpqBwfb8hYYAZgr","877","2010-04-08 21:00:00.000000",,"6151399","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:40.937540","2020-11-13 14:16:40.927525","8742fe45-fbb3-4350-a17c-cc27062b180f","17576"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","5abpfTy8A5/6+zrlXNFA9no+uSkBY8xTbtPc4Nz7","229","2010-04-08 21:00:00.000000",,"6151445","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.008758","2020-11-13 14:16:41.007482","ee8051e4-3f4d-4842-92dd-4bec4a3b8d78","17582"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","8mXHydGEPyY2WliO0PlT2SofPWTRUg4yXJZ6JF3k","403","2010-04-08 21:00:00.000000",,"6151426","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.068226","2020-11-13 14:16:41.066641","368662c4-c8b6-4b6a-8294-3dfba147b061","17587"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","A1hAVDeyIn0Mf/kTgCBVTRsYg8kg6fsXI9b8fTrP","187","2010-04-08 21:00:00.000000",,"6151446","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.100026","2020-11-13 14:16:41.098600","2e71ea90-34d1-4583-a204-7896a8e0996a","17588"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","buJv6gNXs8uURpay1YUdmYuqEY1Z1zq3e6sgunoz","236","2010-04-08 21:00:00.000000",,"6151448","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.161679","2020-11-13 14:16:41.158279","598dad5c-6b10-4af6-a892-1ec6e2b15498","17594"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","cIEenhVGWKQRCFX6HzdfkBc08q6f5fStlEaWlDey","432","2010-04-08 21:00:00.000000",,"6151426","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.206299","2020-11-13 14:16:41.205234","e68bfb25-8935-4fd0-a756-df7bda1ca154","17599"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","dZavW7wpC9IiFm8/3ylw9LLBXtVvS6hS1Ej+HrQz","913","2010-04-08 21:00:00.000000",,"6151402","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.252074","2020-11-13 14:16:41.250868","5f759f2d-5232-444b-923e-8a6857de1495","17603"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","FwShw9USgO87wNiJghgHvsL459eNDZgPIk7RK1CC","426","2010-04-08 21:00:00.000000",,"6151425","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.278495","2020-11-13 14:16:41.277324","2c501964-9b12-494c-888e-e29ccb088cf1","17605"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","HgW9FCTR96DEpBLRnden3coS5CcvXoOmL8B4vqFU","69","2010-04-08 21:00:00.000000",,"6151433","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.319233","2020-11-13 14:16:41.318089","9e803188-67b4-4321-b3c5-2fbfd67a3b8c","17609"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","KMgoq7Olix7mmQ+vsrKnKlo+6EBwLyH4LLvRgOH9","288","2010-04-08 21:00:00.000000",,"6151451","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.379281","2020-11-13 14:16:41.378045","b4475c6f-e4c4-4dd9-bd36-e98789973964","17615"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","Lh6vUX/lIyYN7f/3qMZZBvfUKiYI0smQ4cjPS3V9","700","2010-04-08 21:00:00.000000",,"6151408","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.410975","2020-11-13 14:16:41.407060","75349d8a-ac88-4eb2-88fe-737beed5047c","17617"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","MqIRur7GK2K5L2/gH+U21VAMESlvJ8DRcRZwxhSY","385","2010-04-08 21:00:00.000000",,"6151427","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.453840","2020-11-13 14:16:41.452842","f71c8716-8372-4112-8ab4-b504a3dff41b","17621"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","PIfLmMJ4lQuue9anNoeHK4JwK77QsAB4Ni9AjChG","298","2010-04-08 21:00:00.000000",,"6151451","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.506885","2020-11-13 14:16:41.505892","25daae9f-f17a-4f6d-9853-59c1904af585","17627"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","2ZPqhiDED44iOPAQY6Uftqi5eAG0xwRFftOduZtS","654","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:39.857503","2020-11-13 14:16:39.854712","a2b9d26f-9c98-4fbb-a9ee-01122afa52a3","17498"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","6opyo+svqdX/UXM8B8BXqR4hcnZZxwty3J9q6ifV","284","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:39.881996","2020-11-13 14:16:39.878787","8c18ba3d-f108-4385-87e6-e39c4c8e062a","17501"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","AHqnYufXaKP7Gh8SWmzJNzvN+2ar23USHavvnu5F","251","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:39.914410","2020-11-13 14:16:39.910895","498711c1-379b-48a9-93d1-81bd01a015b3","17505"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","BAs4G37H7u7dW+VImtvkKPy51ZfEakWhs2xm7kxT","714","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:39.958270","2020-11-13 14:16:39.955461","e6bc3198-e331-4be9-9b43-a18cd55b97b5","17510"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","cIT+sGu7ohumLiw5s1/fSpQRWXhD6m6g19WbNI/g","537","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:39.982795","2020-11-13 14:16:39.980076","e3bd67ab-8849-43b9-bce4-83e795649bea","17513"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","CPIjXhGJUilX4WyqZIOiqzu+loq2m1zKqghoL3vp","13","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.028718","2020-11-13 14:16:40.025761","79b48bf9-e4f5-4cb5-b9f1-633a95753c4d","17518"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","gOOcGdx8CinTfNIywL561TJiDz85XaN0tTPAHa6Q","716","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.430300","2020-11-13 14:16:40.426218","49e6a997-f8c9-4308-ba47-c883dddd0357","17524"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","h8Silv6gJFrksMpxWI3TJzpFQWzrSrfF3rPTq4op","462","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.462314","2020-11-13 14:16:40.458808","02248100-ffcd-4a25-a9d3-629cb4361159","17528"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","HWJPAZqcaFyPjk5y/dH0X4i2vr/C5n2DA16AN/LK","514","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.483340","2020-11-13 14:16:40.476809","d35f4731-a4b4-4d2b-8a48-9486a71464a6","17529"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","JL+6G+7g1zr1ipSnRfAG7f2Fue79AbMre2LVHxqh","204","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.510765","2020-11-13 14:16:40.507315","0cc5c117-c3fd-42e1-bfeb-f81d6aba9aef","17533"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","pklPH6F/MamSHm66LM2LCmMIbLxubSougJY8Ve8v","255","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.604395","2020-11-13 14:16:40.600141","09fecb83-9fee-4e26-9172-96c97fcc7cd7","17546"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","sSisUdTHY6ZU8sc6qOhdoIDZToYcy0cyktceT+Pv","365","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.641530","2020-11-13 14:16:40.638474","c22cf6e7-2a37-4294-93d9-e72bbda2a812","17552"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","urbW2RzjAVgsWmBxiek6K1x+viOI+HeS0579PBK4","664","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.674731","2020-11-13 14:16:40.668598","20869158-a762-44a6-a4f9-44ffa8d52806","17556"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","vqgycXQgJ3EBsE/tLcP79mClzzMHYkeVxvN1+AGT","319","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.705701","2020-11-13 14:16:40.701507","267f4fd2-a77f-4f1a-862c-61c85f5b037e","17560"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","WfccuW4kgeO3LYs+KZi8/oayl+j0UIq07JogV+VE","91","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.736500","2020-11-13 14:16:40.732192","5a78d489-2700-4ddd-8a47-ad96ff523578","17564"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","YPfauHE/E38kQNEtaBQXEJ+t8IgHPwqlHdCNkItw","653","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.774609","2020-11-13 14:16:40.770730","cae3500a-ab21-40aa-bad1-fd8e6990eff3","17569"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","2r87Bg5TTt4i87HP/UHCx43UQh4yVGjz7GC+hNU7","724","2010-04-08 21:00:00.000000",,"6151408","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:40.937540","2020-11-13 14:16:40.927748","ad907431-a860-4797-b5c1-f9ffbf515446","17577"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","6GWYLYDnAJ7gD6gq/9lR/UPm8Hmkox8RKKOUNDcL","551","2010-04-08 21:00:00.000000",,"6151418","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.010245","2020-11-13 14:16:41.008707","77d1061c-6466-4d7f-9b21-41bba50054db","17583"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","8i0ESyI6VX13xtgM2uuLbp6ukbcRkEZbDclzgMC7","620","2010-04-08 21:00:00.000000",,"6151414","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.068292","2020-11-13 14:16:41.067265","78373edb-b971-4c40-a2d2-f13faea1bd4b","17586"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","aXQfXJ/qSPU12UlobFlgnR7XiDZoI1vsyTjKOAHI","500","2010-04-08 21:00:00.000000",,"6151421","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.118969","2020-11-13 14:16:41.117295","b9f6519e-e57e-4b04-bc15-c4fde3853c91","17591"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","Bgpd+fO/rIda57JPLdaS8aMjM770yY+MIghUnTDK","914","2010-04-08 21:00:00.000000",,"6151404","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.150028","2020-11-13 14:16:41.148834","00a18dff-e1e3-4051-b72d-e9c7dd105fa3","17593"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","c/3xZDujSVsNhjmZCD8fP7qJ07lC/Lte/ydvOu5B","522","2010-04-08 21:00:00.000000",,"6151421","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.194716","2020-11-13 14:16:41.193056","f42e8bfc-6907-4da3-9ce9-8403361569a9","17597"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","DYrzoMRoefhhDUSGaK+GIXvdU3dtJDHN0CLPID4t","559","2010-04-08 21:00:00.000000",,"6151418","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.235368","2020-11-13 14:16:41.234178","8ce232ab-f05f-4b42-944a-9c64c2e57b09","17601"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","kDFebqb/lXfGk/Ta8f58KFFjXjaaci9/eli9jt/6","318","2010-04-08 21:00:00.000000",,"6151450","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.352558","2020-11-13 14:16:41.351411","09c58228-d963-4304-9817-cd46ce582fd2","17612"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","pprwkGz88VZtOHRuhcH0OcztzcUUV/usfAwkG4wu","610","2010-04-08 21:00:00.000000",,"6151410","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.520568","2020-11-13 14:16:41.519561","8328e577-169e-4982-8933-dfa0ee8ca124","17628"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","qIPbhuPX9jyt5wL7pvIMEX0FQ6lORoSxwdnctp/e","593","2010-04-08 21:00:00.000000",,"6151410","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.551994","2020-11-13 14:16:41.550782","001cbb77-fa16-496d-89cb-0b9bbe4abcb5","17631"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","SHxeIGHIh7WGQNCW13H8320hVtvkAdsZTQIt4EV3","106","2010-04-08 21:00:00.000000",,"6151435","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.594266","2020-11-13 14:16:41.593276","98e05ce6-467c-42fd-bd2f-e63910f72ad6","17635"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","tjg6eiki3QDPxOS0CKOWUAB7/qJLxRdzNcvXHAxj","26","2010-04-08 21:00:00.000000",,"6151432","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.639777","2020-11-13 14:16:41.638770","e3dd0b7c-f9ed-4d1a-8d82-2efe84b864c3","17638"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","urIwFmXXwxO/766fBFG/O7Sns8I+EErwudv2qukj","265","2010-04-08 21:00:00.000000",,"6151616","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.682752","2020-11-13 14:16:41.681710","5f79d098-2aef-490e-98a0-8fd41cb87d6e","17643"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","Wz9FHLKmcUK2kVJiIS3WVwktyPCj1mDFab44wEXE","386","2010-04-08 21:00:00.000000",,"6151427","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.736441","2020-11-13 14:16:41.735095","3499d40f-630a-41ed-8904-d1d624b5bb14","17648"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","xL2tRFij8Yb51r3E+L1eAtfT0G/tO1b8BZH+rgjH","280","2010-04-08 21:00:00.000000",,"6151616","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.778320","2020-11-13 14:16:41.777158","417233d5-28af-4274-9ef2-4442f9e31908","17652"
"MP-2013-Mathematics-Seventh grade","uri://ed-fi.org/Assessment/Assessment.xml","YwM5tn85aUGJBnnKM9AlC44eLsqKWyTTMbeqtmaE","890","2010-04-08 21:00:00.000000",,"6151402","1181","100",,,"956",,,"2010","1739","NULL","2020-11-13 14:16:41.822798","2020-11-13 14:16:41.821803","29f0c7c9-cf75-4395-938f-598fcbb59d66","17656"
"SAT Mathematics","uri://ed-fi.org/Assessment/Assessment.xml","VocKDHTbEo4cXd1+qTjKQ/jJ94qVl3SGDpcPXFH3","668","2011-05-01 16:00:00.000000",,"182598","1181","101",,,"959",,,"2011","1738","NULL","2020-11-13 14:16:42.024710","2020-11-13 14:16:42.024510","844b7c34-2d5f-48ef-852c-543c1c17c1ca","17682"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","5oRjEI8Ohe/DQrvkpPlbAgB9gankj5XLQuzgbC7Z","57","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:39.880286","2020-11-13 14:16:39.874448","9a5656f7-c597-4c92-9046-8a0081afd19b","17500"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","afgz7PBgmhtT6VoO0g6GMciox7G2FmMKMsbNj/o6","771","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:39.913178","2020-11-13 14:16:39.908983","7d52eddb-726d-4ca9-b180-4bd6c63e8314","17504"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","aTL8osoQVVM4HG73FjU893XTMj9F1eBmwHjHcDL7","401","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:39.949143","2020-11-13 14:16:39.942650","ef4bffb3-db71-4097-9b43-da16b82c0a8e","17508"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","BSbLbxG29fco0CHA2+AUpb9muctYMXS1rQfwO5Ih","933","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:39.980684","2020-11-13 14:16:39.975726","16e0225e-c4fe-4f22-a5f1-6794f0d73269","17512"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","d0O3+goJUrJQXOQqjRlvxYafDASW8kBSmhWX9hgj","813","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.025121","2020-11-13 14:16:40.019401","bf4bafde-8a8d-45de-b118-ac5f2c12c1d1","17517"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","FmEIzh/sBcS3tmHzoJpO0mPr1vQzrUOl7/BupdvZ","883","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.427472","2020-11-13 14:16:40.422899","d45b9659-6984-458a-b92a-684e20f7d822","17522"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","gSnuqkA+ugRMwokebGeFnteCnjk/iFTtbv8cSq+W","885","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.454110","2020-11-13 14:16:40.449049","a8e3590d-7e7a-4550-b9a2-919aa11845f7","17525"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","ikQJ3sqrXnWueFnNkNFOcF2ZZ6kEKo8ZA2gX0pxj","517","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.489797","2020-11-13 14:16:40.485568","f529b84c-aed5-427e-af20-90472de6dd3d","17531"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","k723YNYXuBLkr7+bjOEzbxFHfPummD+wgLuBVLYE","24","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.519554","2020-11-13 14:16:40.515190","abf049dd-245c-4a85-a929-a5ba8515a807","17535"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","laP0dI7TXGT3QRXr9lBa28zgLdxaNCygCTQa2iE0","469","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.536923","2020-11-13 14:16:40.533766","2ad781dc-1e54-4120-987c-133000789738","17537"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","lNRHE8q3gEC5czTx9Exk31GwIeyP11ekwm4zXpdI","909","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.551145","2020-11-13 14:16:40.546626","a03baa37-f862-4a30-87f7-a19a73364a37","17539"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","oTeLVS5UNlcFi+f5fuQhgypUfslLzoeWyjuhm6B3","810","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.582964","2020-11-13 14:16:40.579572","52b40f9b-42bb-48b4-9bc8-ac89b126bd38","17544"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","uri://ed-fi.org/Assessment/Assessment.xml","q9ydjBP8FxL9zlFmHMSF33nPVWKm0D9hT6avFTsE","701","2012-09-28 15:00:00.000000",,,"1076","101","2016",,"958",,,"2013",,"NULL","2020-11-13 14:16:40.619100","2020-11-13 14:16:40.616542","3f557393-3f07-4805-999b-2b4f3de323db","17549"
