attendanceeventcategorydescriptorid,eventdate,schoolid,schoolyear,sessionname,studentusi,attendanceeventreason,educationalenvironmentdescriptorid,eventduration,schoolattendanceduration,arrivaltime,departuretime,discriminator,createdate,lastmodifieddate,id,changeversion
"248","2011-04-26","255901107","2011","2010-2011 Spring Semester","665","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.171784","2020-11-13 14:17:45.171730","fb094d69-abf0-4c8c-ac16-55aa0163f818","34527"
"248","2010-09-03","255901107","2011","2010-2011 Fall Semester","669","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.176323","2020-11-13 14:17:45.176253","e3043c13-49aa-41dc-b123-d75668cee8cb","34529"
"248","2010-10-05","255901107","2011","2010-2011 Fall Semester","669","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.184921","2020-11-13 14:17:45.184828","4a9569cb-0c6c-4139-81cd-ec2041dc3fab","34532"
"248","2010-10-19","255901107","2011","2010-2011 Fall Semester","669","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.190169","2020-11-13 14:17:45.190052","56d64f20-dfc1-4acd-aa38-097b5d733fec","34535"
"248","2010-12-03","255901107","2011","2010-2011 Fall Semester","669","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.200319","2020-11-13 14:17:45.200235","d2c958ba-6bde-4cbc-adf3-a70a32d4efc5","34539"
"248","2011-04-19","255901107","2011","2010-2011 Spring Semester","669","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.213704","2020-11-13 14:17:45.213650","151b4586-0e2b-45d1-9fbd-1320b62c95c2","34546"
"248","2011-01-28","255901107","2011","2010-2011 Spring Semester","690","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.221797","2020-11-13 14:17:45.221539","0007c5c7-bb7b-4af6-9c23-3965b0e6bc1a","34550"
"251","2011-03-21","255901107","2011","2010-2011 Spring Semester","705","Tardy",,,"35","13:40:00",,"NULL","2020-11-13 14:17:45.226327","2020-11-13 14:17:45.226246","e6ee6a25-5a3d-4b9f-a855-44771439c473","34552"
"248","2010-09-08","255901107","2011","2010-2011 Fall Semester","714","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.230697","2020-11-13 14:17:45.230630","ab5eb599-ea53-4e39-8208-829f982acacd","34554"
"248","2010-10-22","255901107","2011","2010-2011 Fall Semester","714","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.234330","2020-11-13 14:17:45.234095","46c4f60c-41af-4c47-934d-e0d561fcc83b","34556"
"250","2010-11-01","255901107","2011","2010-2011 Fall Semester","732","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.240089","2020-11-13 14:17:45.240031","b37ed542-bf5a-44a2-bbf9-37792e7d6687","34559"
"250","2011-05-04","255901107","2011","2010-2011 Spring Semester","732","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.243786","2020-11-13 14:17:45.243732","43376cdc-5b66-4819-844b-90d261446d0b","34561"
"250","2011-03-08","255901107","2011","2010-2011 Spring Semester","584","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:44.882850","2020-11-13 14:17:44.882774","580b7b39-ae01-43a0-88fc-06068e85917d","34408"
"250","2011-05-10","255901107","2011","2010-2011 Spring Semester","584","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:44.888058","2020-11-13 14:17:44.887972","21a4ddc3-006a-4056-9871-60aea18caf3d","34410"
"250","2011-05-20","255901107","2011","2010-2011 Spring Semester","584","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:44.891442","2020-11-13 14:17:44.891387","7b72b571-0738-4a55-bb57-d95dc5d8555a","34412"
"248","2010-09-30","255901107","2011","2010-2011 Fall Semester","594","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:44.896554","2020-11-13 14:17:44.896482","f0b83fb7-e9d5-4abe-8d39-13c137277b55","34414"
"248","2011-01-06","255901107","2011","2010-2011 Spring Semester","594","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:44.906218","2020-11-13 14:17:44.906039","fc08969b-92c4-4cd2-a89d-c5a32f7ec5c2","34418"
"248","2011-03-01","255901107","2011","2010-2011 Spring Semester","594","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:44.912073","2020-11-13 14:17:44.911398","c5fbcc11-1f3d-41d5-afc4-cbb37f7561bc","34420"
"248","2011-05-03","255901107","2011","2010-2011 Spring Semester","594","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:44.915410","2020-11-13 14:17:44.915339","c3b13998-2dc7-4d62-87f4-ef319e5be05d","34422"
"248","2011-05-16","255901107","2011","2010-2011 Spring Semester","594","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:44.922223","2020-11-13 14:17:44.922120","1104ff56-e349-41ae-b65b-718ee29b314d","34424"
"250","2010-10-28","255901107","2011","2010-2011 Fall Semester","596","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:44.926001","2020-11-13 14:17:44.925926","2eca81e1-bc01-4236-a098-44e21ccbcca5","34427"
"250","2010-12-06","255901107","2011","2010-2011 Fall Semester","596","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:44.931406","2020-11-13 14:17:44.931328","1c35092d-7f76-4146-90ff-7e8f7ff62674","34428"
"250","2011-01-24","255901107","2011","2010-2011 Spring Semester","596","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:44.948198","2020-11-13 14:17:44.948101","140004b4-19fe-4278-b2d2-16edfbe23b8d","34431"
"248","2010-08-31","255901107","2011","2010-2011 Fall Semester","604","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:44.958431","2020-11-13 14:17:44.958345","d010dc37-f859-4376-bd06-fdea5cd2c5ae","34437"
"250","2010-10-06","255901107","2011","2010-2011 Fall Semester","604","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:44.968757","2020-11-13 14:17:44.968660","5e7d3ccc-8641-4933-9045-260d54c85f54","34442"
"250","2010-11-04","255901107","2011","2010-2011 Fall Semester","604","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:44.977451","2020-11-13 14:17:44.977254","552b962d-c2f1-47c4-b307-74a137bfd76e","34444"
"250","2010-12-13","255901107","2011","2010-2011 Fall Semester","604","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:44.987277","2020-11-13 14:17:44.987196","73c30891-338f-487f-a6d0-27aed22ede20","34450"
"250","2010-12-14","255901107","2011","2010-2011 Fall Semester","604","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:44.995545","2020-11-13 14:17:44.995459","21d45a77-754f-463e-95d9-8bdbb7f0e112","34451"
"250","2011-02-14","255901107","2011","2010-2011 Spring Semester","604","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.005510","2020-11-13 14:17:45.005426","bc0b6c4e-84a0-441a-bd4f-33a3707f055b","34455"
"251","2011-03-24","255901107","2011","2010-2011 Spring Semester","609","Tardy",,,"5","10:30:00",,"NULL","2020-11-13 14:17:45.010623","2020-11-13 14:17:45.010494","49e24555-e91e-4792-ae34-8f0bd683aba9","34458"
"248","2010-08-31","255901107","2011","2010-2011 Fall Semester","648","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.016112","2020-11-13 14:17:45.016020","d2d93cdd-820e-47ed-ad48-950a41235984","34460"
"248","2010-09-08","255901107","2011","2010-2011 Fall Semester","648","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.022018","2020-11-13 14:17:45.021557","38b139cd-cc59-448c-a14d-e9a81d7e7df2","34462"
"250","2010-11-02","255901107","2011","2010-2011 Fall Semester","648","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.025095","2020-11-13 14:17:45.025008","a1fb1e97-22f3-40ca-b334-1480ddeed24c","34463"
"250","2010-12-06","255901107","2011","2010-2011 Fall Semester","648","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.032811","2020-11-13 14:17:45.032689","ebfb2405-6890-4ab1-94b8-3ae0f3c816be","34466"
"250","2011-01-24","255901107","2011","2010-2011 Spring Semester","648","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.038662","2020-11-13 14:17:45.038572","58cc6b0b-99ac-4db0-b2e0-0371f670e0eb","34469"
"250","2011-02-07","255901107","2011","2010-2011 Spring Semester","648","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.043076","2020-11-13 14:17:45.042847","2217db08-7523-41c3-929c-b842f85dcafd","34470"
"248","2010-09-02","255901107","2011","2010-2011 Fall Semester","653","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.049041","2020-11-13 14:17:45.048983","a723d4c4-80c7-478d-8e88-04e8a0c5c03d","34473"
"248","2010-09-03","255901107","2011","2010-2011 Fall Semester","653","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.053033","2020-11-13 14:17:45.052133","46414003-d799-47ce-8adf-c28804b99973","34474"
"250","2010-10-05","255901107","2011","2010-2011 Fall Semester","653","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.057640","2020-11-13 14:17:45.057553","3eb26885-c2f7-40ad-8fd1-7789cbf3df60","34476"
"250","2010-10-06","255901107","2011","2010-2011 Fall Semester","653","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.063676","2020-11-13 14:17:45.063473","5f49ddd3-3e7f-4819-a63c-49913701850e","34478"
"250","2010-10-19","255901107","2011","2010-2011 Fall Semester","653","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.066833","2020-11-13 14:17:45.066725","08ccb14d-55c0-4465-957b-38f6cfc5d6b8","34480"
"250","2010-11-11","255901107","2011","2010-2011 Fall Semester","653","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.072154","2020-11-13 14:17:45.071745","dec269e0-dbdc-487a-a436-c2c80f048eb6","34482"
"250","2010-12-03","255901107","2011","2010-2011 Fall Semester","653","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.079366","2020-11-13 14:17:45.079263","674b1f7f-70dc-451d-a218-735ff7bc7bfb","34485"
"250","2011-02-18","255901107","2011","2010-2011 Spring Semester","653","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.082122","2020-11-13 14:17:45.082063","2f7918d7-62c4-4646-b94d-1513c6f4298e","34487"
"250","2011-04-12","255901107","2011","2010-2011 Spring Semester","653","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.089362","2020-11-13 14:17:45.089280","0be30ffd-b9b0-44a2-b85c-a985337d319f","34490"
"250","2010-09-17","255901107","2011","2010-2011 Fall Semester","658","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.099350","2020-11-13 14:17:45.099276","5857a98f-40d0-4dd2-8e2d-adc500f07142","34493"
"250","2010-10-26","255901107","2011","2010-2011 Fall Semester","658","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.108770","2020-11-13 14:17:45.108695","cdbe1707-21dd-43b7-8cc7-2f14cf0eb045","34497"
"250","2011-01-20","255901107","2011","2010-2011 Spring Semester","658","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.116632","2020-11-13 14:17:45.116402","4995b439-4cf0-45d5-80cd-417743567bd2","34501"
"250","2011-01-21","255901107","2011","2010-2011 Spring Semester","658","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.120153","2020-11-13 14:17:45.120059","35627233-6979-4fb6-9ddb-c86ad8187491","34502"
"250","2011-02-14","255901107","2011","2010-2011 Spring Semester","658","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.125508","2020-11-13 14:17:45.125435","99c06b83-b6e6-4761-834f-496f626cee77","34505"
"250","2011-02-21","255901107","2011","2010-2011 Spring Semester","658","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.129532","2020-11-13 14:17:45.129183","3e78d0ed-3cc3-440d-becb-721d673ab9c4","34506"
"250","2011-04-28","255901107","2011","2010-2011 Spring Semester","658","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.135215","2020-11-13 14:17:45.134786","5342e23d-615d-4dc3-a8f5-76933ce24ea8","34509"
"251","2011-03-21","255901107","2011","2010-2011 Spring Semester","659","Tardy",,,"5","10:30:00",,"NULL","2020-11-13 14:17:45.139583","2020-11-13 14:17:45.139365","af774c02-c194-4aa4-80d3-5fb7cd9c520e","34511"
"248","2010-09-14","255901107","2011","2010-2011 Fall Semester","665","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.143897","2020-11-13 14:17:45.143835","357584e4-ff47-47a0-b33c-3094def49ce8","34513"
"248","2010-09-29","255901107","2011","2010-2011 Fall Semester","665","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.149599","2020-11-13 14:17:45.149547","cc370b49-1e0e-4383-839c-ccee500f943e","34516"
"248","2010-10-05","255901107","2011","2010-2011 Fall Semester","665","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.153014","2020-11-13 14:17:45.152954","f02cdeaf-d076-4989-b743-d02a8e2a736e","34517"
"248","2010-12-13","255901107","2011","2010-2011 Fall Semester","665","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.158898","2020-11-13 14:17:45.158783","d0fce41b-3817-44a4-9337-11ce60788052","34520"
"248","2011-02-03","255901107","2011","2010-2011 Spring Semester","665","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.162794","2020-11-13 14:17:45.162620","3ed013db-e5b0-43b5-b523-85b69bb19bab","34522"
"248","2011-02-25","255901107","2011","2010-2011 Spring Semester","665","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.167373","2020-11-13 14:17:45.167163","824da01d-d256-4a18-a84c-5f2e03935c4e","34524"
"248","2011-04-12","255901107","2011","2010-2011 Spring Semester","665","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.170719","2020-11-13 14:17:45.170514","2ffe585b-75de-4be4-a8c1-6f86618f4fea","34526"
"248","2010-08-25","255901107","2011","2010-2011 Fall Semester","669","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.175093","2020-11-13 14:17:45.174982","07928ded-015d-4d1f-9284-d903b8e1837e","34528"
"248","2010-09-16","255901107","2011","2010-2011 Fall Semester","669","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.180369","2020-11-13 14:17:45.180284","383268e7-274d-492f-8d4e-cdd1796f6c2f","34531"
"248","2010-10-14","255901107","2011","2010-2011 Fall Semester","669","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.186759","2020-11-13 14:17:45.186684","45c1b030-707a-4983-87c1-38d7681c4e31","34534"
"248","2010-10-25","255901107","2011","2010-2011 Fall Semester","669","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.192284","2020-11-13 14:17:45.192110","7d71e40b-746d-4621-81cc-ee4620d7e380","34536"
"248","2010-11-12","255901107","2011","2010-2011 Fall Semester","669","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.195380","2020-11-13 14:17:45.195220","ff97fede-ab91-4c64-ae9e-968118a103c1","34538"
"248","2010-12-08","255901107","2011","2010-2011 Fall Semester","669","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.200297","2020-11-13 14:17:45.200218","0d302941-e84b-4484-9d98-7ce9c27fcc1c","34540"
"248","2011-02-03","255901107","2011","2010-2011 Spring Semester","669","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.204632","2020-11-13 14:17:45.204404","32f889a3-837d-4721-b82d-3b8bb7c787b3","34542"
"248","2011-02-04","255901107","2011","2010-2011 Spring Semester","669","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.207961","2020-11-13 14:17:45.207851","d7d8ba7f-e97d-4c97-9f0b-864449633aaa","34543"
"248","2011-03-24","255901107","2011","2010-2011 Spring Semester","669","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.210887","2020-11-13 14:17:45.210803","513e926a-3460-4771-a384-af2da757873b","34545"
"248","2011-04-26","255901107","2011","2010-2011 Spring Semester","669","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.216145","2020-11-13 14:17:45.216073","2a721096-9424-4e56-842a-69104adce348","34547"
"248","2010-11-02","255901107","2011","2010-2011 Fall Semester","690","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.219713","2020-11-13 14:17:45.219643","2a37fc1f-87d8-43b9-9d86-e5f357b2a158","34549"
"248","2011-04-01","255901107","2011","2010-2011 Spring Semester","690","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.224314","2020-11-13 14:17:45.224245","ac142120-14bb-479f-8bfd-1a1fb6f0ba7e","34551"
"251","2011-03-21","255901107","2011","2010-2011 Spring Semester","713","Tardy",,,"5","11:25:00",,"NULL","2020-11-13 14:17:45.227970","2020-11-13 14:17:45.227664","8ca302ed-dc3e-43f3-a2d2-30cd99fe6867","34553"
"248","2010-09-28","255901107","2011","2010-2011 Fall Semester","714","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.232296","2020-11-13 14:17:45.232022","07923274-8ec9-4b0a-9b79-b9cea855cb87","34555"
"248","2011-05-05","255901107","2011","2010-2011 Spring Semester","714","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.236176","2020-11-13 14:17:45.236101","7657e514-d02a-47d7-ae7d-9f917ef65f0a","34557"
"250","2010-09-09","255901107","2011","2010-2011 Fall Semester","732","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.239316","2020-11-13 14:17:45.238961","e09b962a-7c83-412f-b7ca-5c1cf50c3cc6","34558"
"250","2011-01-13","255901107","2011","2010-2011 Spring Semester","732","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.243640","2020-11-13 14:17:45.243581","bd2cd9cf-9e35-4859-b666-68759e412d67","34560"
"248","2010-09-01","255901107","2011","2010-2011 Fall Semester","734","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.248712","2020-11-13 14:17:45.248303","2672e1a4-af1d-4d04-9453-32c3fea04652","34562"
"250","2011-05-26","255901107","2011","2010-2011 Spring Semester","734","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.252765","2020-11-13 14:17:45.252536","7896298e-3ede-4ab4-b908-72389582e73d","34565"
"248","2010-09-15","255901107","2011","2010-2011 Fall Semester","743","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.265281","2020-11-13 14:17:45.265203","75be6d58-70d7-468c-800e-b85546200f49","34568"
"248","2010-10-25","255901107","2011","2010-2011 Fall Semester","743","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.282059","2020-11-13 14:17:45.281934","5467adbe-0f7b-4096-a540-0bd0e58fab62","34569"
"248","2010-12-13","255901107","2011","2010-2011 Fall Semester","743","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.293984","2020-11-13 14:17:45.293921","49dcf890-ff1d-4f7a-be6a-ec719c0bfa7e","34575"
"248","2010-12-14","255901107","2011","2010-2011 Fall Semester","743","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.301282","2020-11-13 14:17:45.301196","f54284fc-e069-430d-972d-cf56b046514c","34577"
"248","2011-02-04","255901107","2011","2010-2011 Spring Semester","743","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.305172","2020-11-13 14:17:45.304949","7feea727-a0ed-43ff-96f6-d79c062c8fc4","34580"
"248","2011-02-22","255901107","2011","2010-2011 Spring Semester","743","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.312128","2020-11-13 14:17:45.312060","849a0d68-ce69-4b23-95f2-33daf7332557","34582"
"251","2011-03-30","255901107","2011","2010-2011 Spring Semester","745","Tardy",,,"10","14:10:00",,"NULL","2020-11-13 14:17:45.315501","2020-11-13 14:17:45.314998","972153c0-fb6e-4389-84f4-83e1bde84ae1","34584"
"248","2010-08-31","255901107","2011","2010-2011 Fall Semester","749","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.321466","2020-11-13 14:17:45.321243","84aac28d-c281-4fa5-bdd2-fd856d099fe2","34585"
"250","2010-10-11","255901107","2011","2010-2011 Fall Semester","749","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.326984","2020-11-13 14:17:45.326860","2c2ab506-36dd-4001-824a-b3c767475bdf","34588"
"250","2010-11-09","255901107","2011","2010-2011 Fall Semester","749","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.331995","2020-11-13 14:17:45.331888","569740db-031f-477f-a6e7-ea9640d39926","34589"
"250","2011-03-09","255901107","2011","2010-2011 Spring Semester","749","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.338279","2020-11-13 14:17:45.337741","d278b33a-bc02-4760-89f8-36ec23051ada","34592"
"250","2011-04-15","255901107","2011","2010-2011 Spring Semester","749","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.342821","2020-11-13 14:17:45.342675","f953da08-abd1-4d51-94fd-e2f54110c052","34594"
"250","2011-05-18","255901107","2011","2010-2011 Spring Semester","749","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.350160","2020-11-13 14:17:45.349767","43aad6a8-b0e9-4501-9f16-2b202fc93170","34596"
"250","2010-10-06","255901107","2011","2010-2011 Fall Semester","751","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.354097","2020-11-13 14:17:45.354036","694e3e02-1be4-47cb-8b26-5c3d48a9f36c","34599"
"250","2010-12-06","255901107","2011","2010-2011 Fall Semester","751","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.360754","2020-11-13 14:17:45.360191","9eb72f43-0391-42e8-8b00-743864366999","34600"
"250","2011-03-31","255901107","2011","2010-2011 Spring Semester","751","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.373148","2020-11-13 14:17:45.373079","5fa50ddd-734e-4316-ab04-d6fc9ac6d1b5","34607"
"250","2011-05-09","255901107","2011","2010-2011 Spring Semester","751","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.379506","2020-11-13 14:17:45.379402","b3628718-0d7d-4194-bfd1-f70f45e0eb75","34608"
"250","2010-09-15","255901107","2011","2010-2011 Fall Semester","753","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.384402","2020-11-13 14:17:45.384321","ba538a60-d1ff-415e-9baf-01d12ee4bb62","34611"
"250","2010-09-30","255901107","2011","2010-2011 Fall Semester","753","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.389114","2020-11-13 14:17:45.388991","0e333fb9-5431-4132-89a1-17cdad26ccc7","34613"
"250","2010-10-12","255901107","2011","2010-2011 Fall Semester","753","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.394923","2020-11-13 14:17:45.394771","3dce3f45-3aee-4d26-b617-c8801eb06ff2","34615"
"250","2010-11-22","255901107","2011","2010-2011 Fall Semester","753","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.400671","2020-11-13 14:17:45.400524","20c6f42f-2019-4a81-ac61-9aaa76e9c0a4","34618"
"250","2010-12-06","255901107","2011","2010-2011 Fall Semester","753","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.404803","2020-11-13 14:17:45.404673","5e7e1940-b9e9-4db6-aeb4-6b63b8fcc69f","34619"
"250","2011-02-03","255901107","2011","2010-2011 Spring Semester","753","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.413405","2020-11-13 14:17:45.413287","3843c0a1-028e-41e4-bfd0-8c2e5c2e7b9a","34623"
"250","2011-04-18","255901107","2011","2010-2011 Spring Semester","753","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.422776","2020-11-13 14:17:45.422697","e90d9cca-6cd6-498e-a7e6-cdd218c02edb","34628"
"248","2010-11-08","255901107","2011","2010-2011 Fall Semester","795","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.432498","2020-11-13 14:17:45.432246","a4126682-3e12-4cf4-aaf3-f645d7f60c34","34631"
"248","2010-11-10","255901107","2011","2010-2011 Fall Semester","795","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.438816","2020-11-13 14:17:45.438727","6825891e-ec7e-4b34-9ef9-778569e50631","34633"
"248","2011-01-07","255901107","2011","2010-2011 Spring Semester","795","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.442245","2020-11-13 14:17:45.442102","117d2ce4-96ab-4c46-a488-4884d5f38d92","34634"
"248","2011-02-14","255901107","2011","2010-2011 Spring Semester","795","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.449500","2020-11-13 14:17:45.449391","2f552fc2-2415-45b7-93f2-a8b7c370e694","34637"
"248","2011-03-01","255901107","2011","2010-2011 Spring Semester","795","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.453489","2020-11-13 14:17:45.453363","d6e13fe4-4b9a-4f17-8905-13c78fadbe9a","34638"
"250","2010-12-07","255901107","2011","2010-2011 Fall Semester","855","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.460248","2020-11-13 14:17:45.460148","428c2fa6-111f-4f06-a485-d459bcf88d18","34641"
"250","2011-01-13","255901107","2011","2010-2011 Spring Semester","855","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.463959","2020-11-13 14:17:45.463821","15239adb-8084-4332-949b-3da4af8eb0cf","34642"
"250","2010-09-09","255901107","2011","2010-2011 Fall Semester","858","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.470696","2020-11-13 14:17:45.470587","d4562803-2365-4282-8453-5d43e6414ff2","34645"
"250","2011-05-04","255901107","2011","2010-2011 Spring Semester","858","Absent unexcused",,"1.00",,,,"NULL","2020-11-13 14:17:45.474371","2020-11-13 14:17:45.474205","25cb979e-e6fa-4f56-8358-148f96d00682","34646"
"248","2010-09-08","255901107","2011","2010-2011 Fall Semester","857","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.480912","2020-11-13 14:17:45.480488","568e9381-9ad2-4498-b4b5-d012c1c01669","34649"
"248","2011-05-25","255901107","2011","2010-2011 Spring Semester","857","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.486352","2020-11-13 14:17:45.486269","3c17d83b-0a08-46f8-b7be-9edc6f2f0867","34651"
"248","2010-09-01","255901107","2011","2010-2011 Fall Semester","860","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.492562","2020-11-13 14:17:45.491693","fccc95c4-063c-49b2-959c-3f75820dc92c","34653"
"248","2010-11-04","255901107","2011","2010-2011 Fall Semester","860","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.495784","2020-11-13 14:17:45.495700","0f43dbab-910b-489c-ac4a-c0c2f2a90fe7","34655"
"248","2011-01-20","255901107","2011","2010-2011 Spring Semester","860","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.504536","2020-11-13 14:17:45.504469","48fe177e-cf2d-4724-aab5-73ff9b5a751c","34659"
"248","2011-01-21","255901107","2011","2010-2011 Spring Semester","860","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.509118","2020-11-13 14:17:45.509019","bd980ee5-4c84-4507-be90-2ad8b39225bd","34660"
"248","2011-03-21","255901107","2011","2010-2011 Spring Semester","860","Absent excused",,"1.00",,,,"NULL","2020-11-13 14:17:45.514631","2020-11-13 14:17:45.514458","050e26f4-8c69-46c9-9edf-094f81f18998","34663"
