assessmentidentifier,identificationcode,namespace,studentassessmentidentifier,studentusi,createdate
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","ZCMBKcXjo+ynaSZ9XeXTsC7qsA3buyYF8VXqmthX","651","2020-11-13 14:16:41.832437"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","xLanr7i+ET38vd1uARAfMZgl4PMqBeJ5Xlzs5Bp7","904","2020-11-13 14:16:41.832458"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","YwM5tn85aUGJBnnKM9AlC44eLsqKWyTTMbeqtmaE","890","2020-11-13 14:16:41.832454"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","YeOuQhzwd3RBkYLXtTrQ++fGQxNg1gluRHPnv+VJ","828","2020-11-13 14:16:41.832472"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","ZCMBKcXjo+ynaSZ9XeXTsC7qsA3buyYF8VXqmthX","651","2020-11-13 14:16:41.832445"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","YwM5tn85aUGJBnnKM9AlC44eLsqKWyTTMbeqtmaE","890","2020-11-13 14:16:41.832462"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","xLanr7i+ET38vd1uARAfMZgl4PMqBeJ5Xlzs5Bp7","904","2020-11-13 14:16:41.832466"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","YeOuQhzwd3RBkYLXtTrQ++fGQxNg1gluRHPnv+VJ","828","2020-11-13 14:16:41.832480"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","2d7QI2vH16MgtmjvEgP5KZiJNE1dtBTjJ7dGBp8d","92","2020-11-13 14:16:40.946821"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","2d7QI2vH16MgtmjvEgP5KZiJNE1dtBTjJ7dGBp8d","92","2020-11-13 14:16:40.947811"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","2d7QI2vH16MgtmjvEgP5KZiJNE1dtBTjJ7dGBp8d","92","2020-11-13 14:16:40.947829"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","2d7QI2vH16MgtmjvEgP5KZiJNE1dtBTjJ7dGBp8d","92","2020-11-13 14:16:40.947837"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","2d7QI2vH16MgtmjvEgP5KZiJNE1dtBTjJ7dGBp8d","92","2020-11-13 14:16:40.947846"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","2d7QI2vH16MgtmjvEgP5KZiJNE1dtBTjJ7dGBp8d","92","2020-11-13 14:16:40.947855"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","2d7QI2vH16MgtmjvEgP5KZiJNE1dtBTjJ7dGBp8d","92","2020-11-13 14:16:40.947863"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","2d7QI2vH16MgtmjvEgP5KZiJNE1dtBTjJ7dGBp8d","92","2020-11-13 14:16:40.947871"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","2d7QI2vH16MgtmjvEgP5KZiJNE1dtBTjJ7dGBp8d","92","2020-11-13 14:16:40.947880"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","2d7QI2vH16MgtmjvEgP5KZiJNE1dtBTjJ7dGBp8d","92","2020-11-13 14:16:40.947888"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","2d7QI2vH16MgtmjvEgP5KZiJNE1dtBTjJ7dGBp8d","92","2020-11-13 14:16:40.947896"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","2d7QI2vH16MgtmjvEgP5KZiJNE1dtBTjJ7dGBp8d","92","2020-11-13 14:16:40.947905"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","4uLiYbyuGYydPYcwWvehlI3jrhCtBstruR9yBc5v","248","2020-11-13 14:16:41.014898"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","4uLiYbyuGYydPYcwWvehlI3jrhCtBstruR9yBc5v","248","2020-11-13 14:16:41.016854"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","4uLiYbyuGYydPYcwWvehlI3jrhCtBstruR9yBc5v","248","2020-11-13 14:16:41.016877"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","4uLiYbyuGYydPYcwWvehlI3jrhCtBstruR9yBc5v","248","2020-11-13 14:16:41.016890"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","4uLiYbyuGYydPYcwWvehlI3jrhCtBstruR9yBc5v","248","2020-11-13 14:16:41.016905"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","4uLiYbyuGYydPYcwWvehlI3jrhCtBstruR9yBc5v","248","2020-11-13 14:16:41.016921"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","4uLiYbyuGYydPYcwWvehlI3jrhCtBstruR9yBc5v","248","2020-11-13 14:16:41.016935"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","4uLiYbyuGYydPYcwWvehlI3jrhCtBstruR9yBc5v","248","2020-11-13 14:16:41.016949"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","4uLiYbyuGYydPYcwWvehlI3jrhCtBstruR9yBc5v","248","2020-11-13 14:16:41.016964"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","4uLiYbyuGYydPYcwWvehlI3jrhCtBstruR9yBc5v","248","2020-11-13 14:16:41.016977"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","4uLiYbyuGYydPYcwWvehlI3jrhCtBstruR9yBc5v","248","2020-11-13 14:16:41.016990"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","4uLiYbyuGYydPYcwWvehlI3jrhCtBstruR9yBc5v","248","2020-11-13 14:16:41.017006"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","7lvQJ6kQ21Wa+3BRRzXnAAnG7UX1wsTMCyRJbRPc","447","2020-11-13 14:16:41.075355"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","7lvQJ6kQ21Wa+3BRRzXnAAnG7UX1wsTMCyRJbRPc","447","2020-11-13 14:16:41.076039"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","7lvQJ6kQ21Wa+3BRRzXnAAnG7UX1wsTMCyRJbRPc","447","2020-11-13 14:16:41.076064"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","7lvQJ6kQ21Wa+3BRRzXnAAnG7UX1wsTMCyRJbRPc","447","2020-11-13 14:16:41.076076"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","7lvQJ6kQ21Wa+3BRRzXnAAnG7UX1wsTMCyRJbRPc","447","2020-11-13 14:16:41.076087"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","7lvQJ6kQ21Wa+3BRRzXnAAnG7UX1wsTMCyRJbRPc","447","2020-11-13 14:16:41.076100"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","7lvQJ6kQ21Wa+3BRRzXnAAnG7UX1wsTMCyRJbRPc","447","2020-11-13 14:16:41.076111"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","7lvQJ6kQ21Wa+3BRRzXnAAnG7UX1wsTMCyRJbRPc","447","2020-11-13 14:16:41.076122"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","7lvQJ6kQ21Wa+3BRRzXnAAnG7UX1wsTMCyRJbRPc","447","2020-11-13 14:16:41.076134"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","7lvQJ6kQ21Wa+3BRRzXnAAnG7UX1wsTMCyRJbRPc","447","2020-11-13 14:16:41.076145"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","7lvQJ6kQ21Wa+3BRRzXnAAnG7UX1wsTMCyRJbRPc","447","2020-11-13 14:16:41.076156"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","7lvQJ6kQ21Wa+3BRRzXnAAnG7UX1wsTMCyRJbRPc","447","2020-11-13 14:16:41.076167"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-37","uri://ed-fi.org/Assessment/Assessment.xml","AmKCMbrCfSFzdh8q70mMCgJwtnSc+l9dYyCkA6f+","956","2020-11-13 14:16:41.116402"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-38","uri://ed-fi.org/Assessment/Assessment.xml","AmKCMbrCfSFzdh8q70mMCgJwtnSc+l9dYyCkA6f+","956","2020-11-13 14:16:41.117343"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-39","uri://ed-fi.org/Assessment/Assessment.xml","AmKCMbrCfSFzdh8q70mMCgJwtnSc+l9dYyCkA6f+","956","2020-11-13 14:16:41.117363"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-40","uri://ed-fi.org/Assessment/Assessment.xml","AmKCMbrCfSFzdh8q70mMCgJwtnSc+l9dYyCkA6f+","956","2020-11-13 14:16:41.117371"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-41","uri://ed-fi.org/Assessment/Assessment.xml","AmKCMbrCfSFzdh8q70mMCgJwtnSc+l9dYyCkA6f+","956","2020-11-13 14:16:41.118332"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-42","uri://ed-fi.org/Assessment/Assessment.xml","AmKCMbrCfSFzdh8q70mMCgJwtnSc+l9dYyCkA6f+","956","2020-11-13 14:16:41.118371"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","AmKCMbrCfSFzdh8q70mMCgJwtnSc+l9dYyCkA6f+","956","2020-11-13 14:16:41.118380"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","YwM5tn85aUGJBnnKM9AlC44eLsqKWyTTMbeqtmaE","890","2020-11-13 14:16:41.832470"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","YwM5tn85aUGJBnnKM9AlC44eLsqKWyTTMbeqtmaE","890","2020-11-13 14:16:41.832479"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","YwM5tn85aUGJBnnKM9AlC44eLsqKWyTTMbeqtmaE","890","2020-11-13 14:16:41.832487"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","YwM5tn85aUGJBnnKM9AlC44eLsqKWyTTMbeqtmaE","890","2020-11-13 14:16:41.832495"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","YwM5tn85aUGJBnnKM9AlC44eLsqKWyTTMbeqtmaE","890","2020-11-13 14:16:41.832504"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","YwM5tn85aUGJBnnKM9AlC44eLsqKWyTTMbeqtmaE","890","2020-11-13 14:16:41.832512"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-1","uri://ed-fi.org/Assessment/Assessment.xml","EGpd3cZBHPxREn439BE8EhXEwEF515twfzRBpGCm","76","2020-11-13 14:16:42.179958"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-2","uri://ed-fi.org/Assessment/Assessment.xml","EGpd3cZBHPxREn439BE8EhXEwEF515twfzRBpGCm","76","2020-11-13 14:16:42.180997"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-3","uri://ed-fi.org/Assessment/Assessment.xml","EGpd3cZBHPxREn439BE8EhXEwEF515twfzRBpGCm","76","2020-11-13 14:16:42.181027"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-4","uri://ed-fi.org/Assessment/Assessment.xml","EGpd3cZBHPxREn439BE8EhXEwEF515twfzRBpGCm","76","2020-11-13 14:16:42.181036"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-5","uri://ed-fi.org/Assessment/Assessment.xml","EGpd3cZBHPxREn439BE8EhXEwEF515twfzRBpGCm","76","2020-11-13 14:16:42.181046"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-6","uri://ed-fi.org/Assessment/Assessment.xml","EGpd3cZBHPxREn439BE8EhXEwEF515twfzRBpGCm","76","2020-11-13 14:16:42.181054"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-1","uri://ed-fi.org/Assessment/Assessment.xml","UPI4ivV9ig1VTy6L9XCMBtZzamAomEa9koII76EK","99","2020-11-13 14:16:42.214534"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-2","uri://ed-fi.org/Assessment/Assessment.xml","UPI4ivV9ig1VTy6L9XCMBtZzamAomEa9koII76EK","99","2020-11-13 14:16:42.215380"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-3","uri://ed-fi.org/Assessment/Assessment.xml","UPI4ivV9ig1VTy6L9XCMBtZzamAomEa9koII76EK","99","2020-11-13 14:16:42.215395"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-4","uri://ed-fi.org/Assessment/Assessment.xml","UPI4ivV9ig1VTy6L9XCMBtZzamAomEa9koII76EK","99","2020-11-13 14:16:42.215403"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-5","uri://ed-fi.org/Assessment/Assessment.xml","UPI4ivV9ig1VTy6L9XCMBtZzamAomEa9koII76EK","99","2020-11-13 14:16:42.215411"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-6","uri://ed-fi.org/Assessment/Assessment.xml","UPI4ivV9ig1VTy6L9XCMBtZzamAomEa9koII76EK","99","2020-11-13 14:16:42.215420"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-1","uri://ed-fi.org/Assessment/Assessment.xml","esBYCmBk6Jh5L8I/by27Ent13FbgJuBhqXCoUlDc","55","2020-11-13 14:16:42.244518"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-2","uri://ed-fi.org/Assessment/Assessment.xml","esBYCmBk6Jh5L8I/by27Ent13FbgJuBhqXCoUlDc","55","2020-11-13 14:16:42.245542"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-3","uri://ed-fi.org/Assessment/Assessment.xml","esBYCmBk6Jh5L8I/by27Ent13FbgJuBhqXCoUlDc","55","2020-11-13 14:16:42.245555"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-4","uri://ed-fi.org/Assessment/Assessment.xml","esBYCmBk6Jh5L8I/by27Ent13FbgJuBhqXCoUlDc","55","2020-11-13 14:16:42.245565"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-5","uri://ed-fi.org/Assessment/Assessment.xml","esBYCmBk6Jh5L8I/by27Ent13FbgJuBhqXCoUlDc","55","2020-11-13 14:16:42.245573"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-6","uri://ed-fi.org/Assessment/Assessment.xml","esBYCmBk6Jh5L8I/by27Ent13FbgJuBhqXCoUlDc","55","2020-11-13 14:16:42.245582"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-1","uri://ed-fi.org/Assessment/Assessment.xml","T+Nili+c6caBtb60YxBRG3QgK+qKOgwd3dXSzleH","138","2020-11-13 14:16:42.272792"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-2","uri://ed-fi.org/Assessment/Assessment.xml","T+Nili+c6caBtb60YxBRG3QgK+qKOgwd3dXSzleH","138","2020-11-13 14:16:42.273813"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-3","uri://ed-fi.org/Assessment/Assessment.xml","T+Nili+c6caBtb60YxBRG3QgK+qKOgwd3dXSzleH","138","2020-11-13 14:16:42.273846"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-4","uri://ed-fi.org/Assessment/Assessment.xml","T+Nili+c6caBtb60YxBRG3QgK+qKOgwd3dXSzleH","138","2020-11-13 14:16:42.273855"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-5","uri://ed-fi.org/Assessment/Assessment.xml","T+Nili+c6caBtb60YxBRG3QgK+qKOgwd3dXSzleH","138","2020-11-13 14:16:42.273863"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-6","uri://ed-fi.org/Assessment/Assessment.xml","T+Nili+c6caBtb60YxBRG3QgK+qKOgwd3dXSzleH","138","2020-11-13 14:16:42.273872"
"SA-2011-Reading-Eighth grade","State Assessment_Reading8-1","uri://ed-fi.org/Assessment/Assessment.xml","ICM7q/555keg+UWHP0zKysAhgQo7gd8KFvvz89Tw","99","2020-11-13 14:16:42.299808"
"SA-2011-Reading-Eighth grade","State Assessment_Reading8-2","uri://ed-fi.org/Assessment/Assessment.xml","ICM7q/555keg+UWHP0zKysAhgQo7gd8KFvvz89Tw","99","2020-11-13 14:16:42.301066"
"SA-2011-Reading-Eighth grade","State Assessment_Reading8-3","uri://ed-fi.org/Assessment/Assessment.xml","ICM7q/555keg+UWHP0zKysAhgQo7gd8KFvvz89Tw","99","2020-11-13 14:16:42.301079"
"SA-2011-Reading-Eighth grade","State Assessment_Reading8-4","uri://ed-fi.org/Assessment/Assessment.xml","ICM7q/555keg+UWHP0zKysAhgQo7gd8KFvvz89Tw","99","2020-11-13 14:16:42.301089"
"SA-2011-Reading-Fifth grade","State Assessment_Reading5-1","uri://ed-fi.org/Assessment/Assessment.xml","/nHtWj1s9Zws4SK7291FUNifNnrOd9YdfuTx1d5E","147","2020-11-13 14:16:42.337806"
"SA-2011-Reading-Fifth grade","State Assessment_Reading5-2","uri://ed-fi.org/Assessment/Assessment.xml","/nHtWj1s9Zws4SK7291FUNifNnrOd9YdfuTx1d5E","147","2020-11-13 14:16:42.339239"
"SA-2011-Reading-Fifth grade","State Assessment_Reading5-3","uri://ed-fi.org/Assessment/Assessment.xml","/nHtWj1s9Zws4SK7291FUNifNnrOd9YdfuTx1d5E","147","2020-11-13 14:16:42.339253"
"SA-2011-Reading-Fifth grade","State Assessment_Reading5-4","uri://ed-fi.org/Assessment/Assessment.xml","/nHtWj1s9Zws4SK7291FUNifNnrOd9YdfuTx1d5E","147","2020-11-13 14:16:42.339261"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-43","uri://ed-fi.org/Assessment/Assessment.xml","YeOuQhzwd3RBkYLXtTrQ++fGQxNg1gluRHPnv+VJ","828","2020-11-13 14:16:41.832490"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-44","uri://ed-fi.org/Assessment/Assessment.xml","YeOuQhzwd3RBkYLXtTrQ++fGQxNg1gluRHPnv+VJ","828","2020-11-13 14:16:41.832498"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-45","uri://ed-fi.org/Assessment/Assessment.xml","YeOuQhzwd3RBkYLXtTrQ++fGQxNg1gluRHPnv+VJ","828","2020-11-13 14:16:41.832506"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-46","uri://ed-fi.org/Assessment/Assessment.xml","YeOuQhzwd3RBkYLXtTrQ++fGQxNg1gluRHPnv+VJ","828","2020-11-13 14:16:41.832516"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-47","uri://ed-fi.org/Assessment/Assessment.xml","YeOuQhzwd3RBkYLXtTrQ++fGQxNg1gluRHPnv+VJ","828","2020-11-13 14:16:41.832524"
"MP-2013-Mathematics-Seventh grade","Seventh grade Mathematics-48","uri://ed-fi.org/Assessment/Assessment.xml","YeOuQhzwd3RBkYLXtTrQ++fGQxNg1gluRHPnv+VJ","828","2020-11-13 14:16:41.832532"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-1","uri://ed-fi.org/Assessment/Assessment.xml","lNl7s4QWt1w3fqtHpVumZUqqUZCJi/eV1bUfe+VS","31","2020-11-13 14:16:42.179924"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-2","uri://ed-fi.org/Assessment/Assessment.xml","lNl7s4QWt1w3fqtHpVumZUqqUZCJi/eV1bUfe+VS","31","2020-11-13 14:16:42.180813"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-3","uri://ed-fi.org/Assessment/Assessment.xml","lNl7s4QWt1w3fqtHpVumZUqqUZCJi/eV1bUfe+VS","31","2020-11-13 14:16:42.180826"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-4","uri://ed-fi.org/Assessment/Assessment.xml","lNl7s4QWt1w3fqtHpVumZUqqUZCJi/eV1bUfe+VS","31","2020-11-13 14:16:42.180834"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-5","uri://ed-fi.org/Assessment/Assessment.xml","lNl7s4QWt1w3fqtHpVumZUqqUZCJi/eV1bUfe+VS","31","2020-11-13 14:16:42.180843"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-6","uri://ed-fi.org/Assessment/Assessment.xml","lNl7s4QWt1w3fqtHpVumZUqqUZCJi/eV1bUfe+VS","31","2020-11-13 14:16:42.180851"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-1","uri://ed-fi.org/Assessment/Assessment.xml","rtkQAv1VoyjupI9nWZs5NwSKslxpjJgbPj5Sa5tp","69","2020-11-13 14:16:42.214037"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-2","uri://ed-fi.org/Assessment/Assessment.xml","rtkQAv1VoyjupI9nWZs5NwSKslxpjJgbPj5Sa5tp","69","2020-11-13 14:16:42.214992"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-3","uri://ed-fi.org/Assessment/Assessment.xml","rtkQAv1VoyjupI9nWZs5NwSKslxpjJgbPj5Sa5tp","69","2020-11-13 14:16:42.215023"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-4","uri://ed-fi.org/Assessment/Assessment.xml","rtkQAv1VoyjupI9nWZs5NwSKslxpjJgbPj5Sa5tp","69","2020-11-13 14:16:42.215034"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-5","uri://ed-fi.org/Assessment/Assessment.xml","rtkQAv1VoyjupI9nWZs5NwSKslxpjJgbPj5Sa5tp","69","2020-11-13 14:16:42.215043"
"SA-2011-Mathematics-Eighth grade","State Assessment_Mathematics8-6","uri://ed-fi.org/Assessment/Assessment.xml","rtkQAv1VoyjupI9nWZs5NwSKslxpjJgbPj5Sa5tp","69","2020-11-13 14:16:42.215050"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-1","uri://ed-fi.org/Assessment/Assessment.xml","FpiMdvIGc/K7N2gIsAYkDq/bt+xwPnc5fQcNk+sT","97","2020-11-13 14:16:42.243920"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-2","uri://ed-fi.org/Assessment/Assessment.xml","FpiMdvIGc/K7N2gIsAYkDq/bt+xwPnc5fQcNk+sT","97","2020-11-13 14:16:42.244914"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-3","uri://ed-fi.org/Assessment/Assessment.xml","FpiMdvIGc/K7N2gIsAYkDq/bt+xwPnc5fQcNk+sT","97","2020-11-13 14:16:42.244938"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-4","uri://ed-fi.org/Assessment/Assessment.xml","FpiMdvIGc/K7N2gIsAYkDq/bt+xwPnc5fQcNk+sT","97","2020-11-13 14:16:42.244985"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-5","uri://ed-fi.org/Assessment/Assessment.xml","FpiMdvIGc/K7N2gIsAYkDq/bt+xwPnc5fQcNk+sT","97","2020-11-13 14:16:42.245001"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-6","uri://ed-fi.org/Assessment/Assessment.xml","FpiMdvIGc/K7N2gIsAYkDq/bt+xwPnc5fQcNk+sT","97","2020-11-13 14:16:42.245010"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-1","uri://ed-fi.org/Assessment/Assessment.xml","QaLG1ix4xHZm7kAyBFghcJB9og53hA0HUWZQh1ET","65","2020-11-13 14:16:42.271312"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-2","uri://ed-fi.org/Assessment/Assessment.xml","QaLG1ix4xHZm7kAyBFghcJB9og53hA0HUWZQh1ET","65","2020-11-13 14:16:42.272198"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-3","uri://ed-fi.org/Assessment/Assessment.xml","QaLG1ix4xHZm7kAyBFghcJB9og53hA0HUWZQh1ET","65","2020-11-13 14:16:42.272224"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-4","uri://ed-fi.org/Assessment/Assessment.xml","QaLG1ix4xHZm7kAyBFghcJB9og53hA0HUWZQh1ET","65","2020-11-13 14:16:42.272245"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-5","uri://ed-fi.org/Assessment/Assessment.xml","QaLG1ix4xHZm7kAyBFghcJB9og53hA0HUWZQh1ET","65","2020-11-13 14:16:42.272260"
"SA-2011-Mathematics-Fifth grade","State Assessment_Mathematics5-6","uri://ed-fi.org/Assessment/Assessment.xml","QaLG1ix4xHZm7kAyBFghcJB9og53hA0HUWZQh1ET","65","2020-11-13 14:16:42.272277"
