courseattemptresultdescriptorid,coursecode,courseeducationorganizationid,educationorganizationid,schoolyear,studentusi,termdescriptorid,attemptedcredits,attemptedcredittypedescriptorid,attemptedcreditconversion,earnedcredits,earnedcredittypedescriptorid,earnedcreditconversion,whentakengradeleveldescriptorid,methodcreditearneddescriptorid,finallettergradeearned,finalnumericgradeearned,courserepeatcodedescriptorid,coursetitle,alternativecoursetitle,alternativecoursecode,externaleducationorganizationid,assigningorganizationidentificationcode,coursecatalogurl,discriminator,createdate,lastmodifieddate,id,changeversion
"608","SS-02","255901107","255901107","2011","582","2330","1.000",,,"1.000",,,"955","1648","B","89.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.696265","2020-11-13 14:22:22.694726","01d60b97-87dc-4dbf-8870-3c872c99d3c8","102110"
"608","SS-02","255901107","255901107","2011","584","2333","1.000",,,"1.000",,,"955","1648","A","90.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.704810","2020-11-13 14:22:22.704556","c40be513-5a21-44a7-b01c-ba27c70059b0","102113"
"608","SS-02","255901107","255901107","2011","590","2330","1.000",,,"1.000",,,"955","1648","D","67.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.712723","2020-11-13 14:22:22.711259","857fadab-f9e4-4f64-beed-970d0d5ac9fc","102114"
"608","SS-02","255901107","255901107","2011","661","2330","1.000",,,"1.000",,,"955","1648","A","90.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.746860","2020-11-13 14:22:22.744670","48765c72-f545-4319-b96a-a44f31db54a4","102122"
"608","SS-02","255901107","255901107","2011","687","2333","1.000",,,"1.000",,,"955","1648","A","96.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.776401","2020-11-13 14:22:22.776063","959b51de-5920-41d9-b409-c3b7c2b21b34","102129"
"608","SS-02","255901107","255901107","2011","695","2330","1.000",,,"1.000",,,"955","1648","C","73.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.787950","2020-11-13 14:22:22.787744","4b8ea9db-7775-4336-b06d-f8f30af1f9fb","102132"
"608","SS-02","255901107","255901107","2011","704","2333","1.000",,,"1.000",,,"955","1648","A","99.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.796899","2020-11-13 14:22:22.796775","b6e2132b-8991-42b9-bf88-306c688fd652","102135"
"608","SS-02","255901107","255901107","2011","712","2333","1.000",,,"1.000",,,"955","1648","B","86.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.804746","2020-11-13 14:22:22.804590","c2dacf65-3a5a-4745-ad58-6dc70f0774dd","102137"
"608","SS-02","255901107","255901107","2011","734","2330","1.000",,,"1.000",,,"955","1648","B","82.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.811717","2020-11-13 14:22:22.811475","ee56dfc9-87e3-414e-9e4c-0ff1e1855a52","102139"
"608","SS-02","255901107","255901107","2011","734","2333","1.000",,,"1.000",,,"955","1648","A","90.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.817755","2020-11-13 14:22:22.817445","311aa587-ea89-47ab-9f2a-4811dc428ec3","102140"
"608","SS-02","255901107","255901107","2011","753","2330","1.000",,,"1.000",,,"955","1648","A","94.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.834547","2020-11-13 14:22:22.834227","e4f36f61-7895-4151-b7f1-1f72643fe93c","102145"
"608","SS-02","255901107","255901107","2011","772","2333","1.000",,,"1.000",,,"955","1648","A","90.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.841157","2020-11-13 14:22:22.841018","0ea19d41-b2aa-4421-b99a-334555c1c228","102147"
"608","SS-02","255901107","255901107","2011","776","2333","1.000",,,"1.000",,,"955","1648","B","80.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.848582","2020-11-13 14:22:22.848445","82784034-40e1-4fa9-b27b-6f746bbb3683","102149"
"608","SS-02","255901107","255901107","2011","786","2333","1.000",,,"1.000",,,"955","1648","D","61.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.867250","2020-11-13 14:22:22.867093","3e001e7d-8400-4575-b2ff-7b8c3d6e8c32","102153"
"608","SS-02","255901107","255901107","2011","845","2333","1.000",,,"1.000",,,"955","1648","C","72.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.882685","2020-11-13 14:22:22.882526","da81fee8-c011-44d5-9be4-0065f6db65a7","102158"
"608","SS-02","255901107","255901107","2011","866","2333","1.000",,,"1.000",,,"955","1648","C","78.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.893271","2020-11-13 14:22:22.893091","cd47c7c4-cca0-4485-9ab5-abe8278754b5","102160"
"608","SS-02","255901107","255901107","2011","931","2330","1.000",,,"1.000",,,"955","1648","B","80.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.899751","2020-11-13 14:22:22.899610","313e94fc-48fc-4c8d-b521-22c0520e8950","102162"
"608","SS-02","255901107","255901107","2011","931","2333","1.000",,,"1.000",,,"955","1648","B","80.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.907748","2020-11-13 14:22:22.907491","e09154cf-de42-4c6f-acd5-8966a1548ce9","102164"
"608","SS-02","255901107","255901107","2012","20","2330","1.000",,,"1.000",,,"955","1648","C","79.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.923126","2020-11-13 14:22:22.922938","59f12bb0-3f01-4275-bcfb-c79c462b0167","102169"
"608","SS-02","255901107","255901107","2012","29","2330","1.000",,,"1.000",,,"955","1648","A","98.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.936041","2020-11-13 14:22:22.935865","0d8310a3-22b2-4ccf-869b-42e7413ad62f","102173"
"608","SS-02","255901107","255901107","2012","45","2330","1.000",,,"1.000",,,"955","1648","A","92.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.950122","2020-11-13 14:22:22.949951","06a819e3-4e48-4730-9a33-f5bb5a91adf9","102176"
"608","SS-02","255901107","255901107","2012","58","2330","1.000",,,"1.000",,,"955","1648","C","76.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.957277","2020-11-13 14:22:22.956989","8dd2942d-9c92-409e-9f68-815b8e58973a","102178"
"608","SS-02","255901107","255901107","2012","59","2330","1.000",,,"1.000",,,"955","1648","B","86.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.962610","2020-11-13 14:22:22.961793","6d0bcdc1-7ece-4963-9ae8-868e30c7b14d","102179"
"608","SS-02","255901107","255901107","2012","112","2333","1.000",,,"1.000",,,"955","1648","A","97.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.978499","2020-11-13 14:22:22.978326","8fbaac81-b6b5-4555-8743-b307a8e503a3","102183"
"608","SS-02","255901107","255901107","2012","124","2330","1.000",,,"1.000",,,"955","1648","C","72.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.988753","2020-11-13 14:22:22.988481","45643c04-0a34-4fda-b95f-e6dfff9affba","102186"
"608","SS-02","255901107","255901107","2012","124","2333","1.000",,,"1.000",,,"955","1648","A","93.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.993004","2020-11-13 14:22:22.992843","37d59b88-f03f-4e37-8331-258fc8f98e1a","102187"
"608","SS-02","255901107","255901107","2012","131","2330","1.000",,,"1.000",,,"955","1648","D","65.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:23.013150","2020-11-13 14:22:23.012967","6c67d14f-e2f8-4e38-ada3-aff3dceb83b2","102190"
"608","SS-01","255901107","255901107","2012","369","2330","1.000",,,"1.000",,,"946","1648","C","73.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.546381","2020-11-13 14:22:22.546223","1e7227fa-af62-4176-9fc1-df7f352cfc61","102074"
"608","SS-01","255901107","255901107","2012","371","2330","1.000",,,"1.000",,,"946","1648","C","70.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.557048","2020-11-13 14:22:22.556865","ac8d8750-055e-426b-b805-73bd0cee14ed","102077"
"608","SS-02","255901107","255901107","2011","405","2330","1.000",,,"1.000",,,"955","1648","D","67.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.572272","2020-11-13 14:22:22.572102","263b2f27-0ea2-4ebf-9dcf-b772c65dad0a","102081"
"608","SS-02","255901107","255901107","2011","449","2330","1.000",,,"1.000",,,"955","1648","D","66.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.588957","2020-11-13 14:22:22.588783","c0eb5dfd-19bc-4e4c-8aae-0d36e27ea072","102086"
"608","SS-02","255901107","255901107","2011","475","2330","1.000",,,"1.000",,,"955","1648","C","76.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.604014","2020-11-13 14:22:22.603859","3f93d9c1-5a5a-410a-903b-d1008b36778e","102090"
"608","SS-02","255901107","255901107","2011","492","2330","1.000",,,"1.000",,,"955","1648","B","83.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.621764","2020-11-13 14:22:22.621505","a96917ab-4075-41a9-be73-3aff60c6914d","102094"
"608","SS-02","255901107","255901107","2011","568","2330","1.000",,,"1.000",,,"955","1648","D","69.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.676577","2020-11-13 14:22:22.675617","0a04e26c-585d-45c7-837c-11fd0ef37dda","102106"
"608","SS-02","255901107","255901107","2011","590","2333","1.000",,,"1.000",,,"955","1648","A","98.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.718296","2020-11-13 14:22:22.717968","0da9b766-dbe3-459d-b61b-7180b4c35cb3","102116"
"608","SS-02","255901107","255901107","2011","644","2330","1.000",,,"1.000",,,"955","1648","A","95.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.731948","2020-11-13 14:22:22.731791","33fcf704-8867-4ab9-9db7-a5159acc271e","102119"
"608","SS-02","255901107","255901107","2011","661","2333","1.000",,,"1.000",,,"955","1648","D","64.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.750340","2020-11-13 14:22:22.750167","f2e49ee3-a3eb-4632-b538-b028303b8c53","102124"
"608","SS-02","255901107","255901107","2011","675","2333","1.000",,,"1.000",,,"955","1648","A","94.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.764146","2020-11-13 14:22:22.764015","c971946b-2699-482a-adb1-501365ecb462","102127"
"608","SS-02","255901107","255901107","2011","686","2330","1.000",,,"1.000",,,"955","1648","D","64.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.779837","2020-11-13 14:22:22.779361","35eb8e67-5c99-4e5d-925e-b75780f908ff","102131"
"608","SS-02","255901107","255901107","2011","750","2330","1.000",,,"1.000",,,"955","1648","C","73.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.827060","2020-11-13 14:22:22.826903","f0369061-6162-4fbd-a3a8-f13c4f484a8c","102143"
"608","SS-02","255901107","255901107","2011","777","2333","1.000",,,"1.000",,,"955","1648","C","70.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.855152","2020-11-13 14:22:22.855015","6d867f2d-abca-43cb-97c4-7c058fd9c5cb","102151"
"608","SS-02","255901107","255901107","2011","803","2330","1.000",,,"1.000",,,"955","1648","C","70.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.867334","2020-11-13 14:22:22.867179","576475bc-8f5e-4382-aa41-1fee56841229","102154"
"608","SS-02","255901107","255901107","2011","866","2330","1.000",,,"1.000",,,"955","1648","D","66.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.882850","2020-11-13 14:22:22.882711","caa1086f-0266-4240-abd8-97184a5fc428","102159"
"608","SS-02","255901107","255901107","2011","915","2333","1.000",,,"1.000",,,"955","1648","D","67.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.899764","2020-11-13 14:22:22.899632","2e0e507c-d40b-4c3c-b874-d53ccf4c7cdb","102163"
"608","SS-02","255901107","255901107","2012","9","2330","1.000",,,"1.000",,,"955","1648","C","78.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.909467","2020-11-13 14:22:22.909305","7b96c1ed-0d14-4972-ae6e-8a36b8fd8023","102165"
"608","SS-02","255901107","255901107","2012","20","2333","1.000",,,"1.000",,,"955","1648","C","71.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.923590","2020-11-13 14:22:22.923462","af63de85-fa7b-4893-9ada-9ccd04801177","102170"
"608","SS-02","255901107","255901107","2012","22","2330","1.000",,,"1.000",,,"955","1648","D","64.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.931778","2020-11-13 14:22:22.931601","e3099e75-9e92-412f-9d00-7446d8c43253","102171"
"608","SS-02","255901107","255901107","2012","45","2333","1.000",,,"1.000",,,"955","1648","C","74.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.950304","2020-11-13 14:22:22.950183","a59cef60-7137-4ddf-babb-6efbfcc95c8d","102177"
"608","SS-02","255901107","255901107","2012","59","2333","1.000",,,"1.000",,,"955","1648","B","88.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.963607","2020-11-13 14:22:22.963448","0ce6014d-526e-40f8-83a7-9f2fe5f50148","102180"
"608","SS-02","255901107","255901107","2012","109","2330","1.000",,,"1.000",,,"955","1648","D","61.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.972504","2020-11-13 14:22:22.972238","dda6948f-642d-4eca-9808-5251dc659970","102182"
"608","SS-02","255901107","255901107","2012","116","2333","1.000",,,"1.000",,,"955","1648","A","99.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.980182","2020-11-13 14:22:22.979989","26c361c2-b991-4f3d-8c51-7203eb7683ab","102185"
"608","SS-02","255901107","255901107","2012","131","2333","1.000",,,"1.000",,,"955","1648","B","83.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:23.015129","2020-11-13 14:22:23.015010","0dc60010-a23d-4baf-92d5-bcd595818bad","102192"
"608","SS-02","255901107","255901107","2012","146","2330","1.000",,,"1.000",,,"955","1648","D","67.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:23.033585","2020-11-13 14:22:23.033407","38572976-ba8a-4cbe-b293-1efa99c558fd","102195"
"608","SS-02","255901107","255901107","2012","174","2330","1.000",,,"1.000",,,"955","1648","A","90.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:23.050118","2020-11-13 14:22:23.049877","8401716a-f13e-47c8-9047-012eb22d00ff","102200"
"608","SS-02","255901107","255901107","2012","237","2333","1.000",,,"1.000",,,"955","1648","A","92.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:23.077611","2020-11-13 14:22:23.077442","b973f875-e97a-4506-957e-262d12082757","102206"
"608","SS-02","255901107","255901107","2012","282","2330","1.000",,,"1.000",,,"955","1648","B","81.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:23.096009","2020-11-13 14:22:23.095311","df1192f3-b5e8-4d06-8386-c9a8e2c477c9","102210"
"608","SS-02","255901107","255901107","2012","307","2333","1.000",,,"1.000",,,"955","1648","A","100.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:23.112960","2020-11-13 14:22:23.112764","c0182cd7-e82f-4b51-b10d-08a0b6dc3f52","102214"
"608","SS-02","255901107","255901107","2012","313","2333","1.000",,,"1.000",,,"955","1648","D","63.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:23.124386","2020-11-13 14:22:23.124070","3ef73c8f-acc8-4529-91f3-f72397b277bc","102216"
"608","SS-02","255901107","255901107","2012","361","2330","1.000",,,"1.000",,,"955","1648","A","99.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:23.143993","2020-11-13 14:22:23.143867","e7fa9715-a3b5-4f7c-8e92-f12d815f7df0","102222"
"609","SS-02","255901107","255901107","2012","58","2333","1.000",,,"0.500",,,"955","1648","F","32.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:23.190763","2020-11-13 14:22:23.190529","f447bccc-f811-43a1-9750-f881f60f946f","102233"
"609","SS-02","255901107","255901107","2012","84","2333","1.000",,,"0.500",,,"955","1648","F","39.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:23.198824","2020-11-13 14:22:23.198554","64f6c4ee-0edf-4752-b556-d6e299aa65eb","102234"
"609","SS-02","255901107","255901107","2012","237","2330","1.000",,,"0.500",,,"955","1648","F","35.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:23.206730","2020-11-13 14:22:23.206562","aeb71363-f522-4731-9351-db79b23b711f","102237"
"609","SS-02","255901107","255901107","2012","239","2330","1.000",,,"0.500",,,"955","1648","F","38.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:23.215685","2020-11-13 14:22:23.214991","be24bdc5-3464-42fb-b714-e79819b94e15","102238"
"609","SS-03","255901107","255901107","2011","401","2333","1.000",,,"0.500",,,"958","1648","F","52.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:23.223724","2020-11-13 14:22:23.223496","54f64269-261d-44c7-9c88-55fb0a366cbb","102241"
"609","SS-03","255901107","255901107","2011","744","2333","1.000",,,"0.500",,,"958","1648","F","51.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:23.246395","2020-11-13 14:22:23.246118","91d968dd-159d-4224-b674-b6bdb336c755","102246"
"609","SS-03","255901107","255901107","2012","25","2330","1.000",,,"0.500",,,"958","1648","F","55.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:23.265183","2020-11-13 14:22:23.265038","ca54cf9e-8651-4ab9-98de-83d019dfb4fd","102252"
"609","SS-03","255901107","255901107","2012","284","2333","1.000",,,"0.500",,,"958","1648","F","35.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:23.280534","2020-11-13 14:22:23.280382","24e32206-5e71-43e4-a85d-d47a6dc37c6d","102256"
"609","SS-03","255901107","255901107","2012","289","2330","1.000",,,"0.500",,,"958","1648","F","58.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:23.289643","2020-11-13 14:22:23.289447","70fce956-2227-4862-9bcb-065562e474cb","102257"
"608","SS-03","255901107","255901107","2011","463","2330","1.000",,,"1.000",,,"958","1648","D","68.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:23.325003","2020-11-13 14:22:23.324870","49069832-ba5c-4acd-a92e-1d6cfdc11791","102267"
"608","SS-03","255901107","255901107","2011","469","2333","1.000",,,"1.000",,,"958","1648","B","83.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:23.340573","2020-11-13 14:22:23.340421","e911f329-1d23-4ac6-af25-21227993e59e","102271"
"608","SS-02","255901107","255901107","2011","677","2330","1.000",,,"1.000",,,"955","1648","A","95.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.748109","2020-11-13 14:22:22.746657","1360228f-378d-4f67-be08-a702c7415a29","102123"
"608","SS-02","255901107","255901107","2011","677","2333","1.000",,,"1.000",,,"955","1648","C","73.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.753359","2020-11-13 14:22:22.753231","0c6f0c0a-fc97-44e8-9649-7ba2f965a1c7","102125"
"608","SS-02","255901107","255901107","2011","687","2330","1.000",,,"1.000",,,"955","1648","A","93.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.769359","2020-11-13 14:22:22.769190","121aee4d-3479-4494-8524-cce73274768d","102128"
"608","SS-02","255901107","255901107","2011","686","2333","1.000",,,"1.000",,,"955","1648","D","63.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.779253","2020-11-13 14:22:22.779116","9049d9f7-e38f-41ff-9c16-09bf8c63191a","102130"
"608","SS-02","255901107","255901107","2011","695","2333","1.000",,,"1.000",,,"955","1648","D","65.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.790206","2020-11-13 14:22:22.789849","ac0ff673-83cf-41d7-9a0b-47788b4e12ed","102133"
"608","SS-02","255901107","255901107","2011","704","2330","1.000",,,"1.000",,,"955","1648","C","79.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.796576","2020-11-13 14:22:22.796268","869abf68-bc64-41cb-951f-97844565a71d","102134"
"608","SS-02","255901107","255901107","2011","712","2330","1.000",,,"1.000",,,"955","1648","A","91.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.803103","2020-11-13 14:22:22.802621","0f5adc68-a017-4ad6-87c0-4861eb0f9440","102136"
"608","SS-02","255901107","255901107","2011","725","2333","1.000",,,"1.000",,,"955","1648","C","72.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.810933","2020-11-13 14:22:22.810783","07aa812e-3fe0-44e0-9a99-c50b8e0f193c","102138"
"608","SS-02","255901107","255901107","2011","743","2330","1.000",,,"1.000",,,"955","1648","D","65.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.818588","2020-11-13 14:22:22.818112","bd631899-ec47-4bde-acdb-c9b64f868bb4","102141"
"608","SS-02","255901107","255901107","2011","743","2333","1.000",,,"1.000",,,"955","1648","B","89.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.825652","2020-11-13 14:22:22.824523","1a6b1d71-7581-490d-a071-5c1c7160b730","102142"
"608","SS-02","255901107","255901107","2011","750","2333","1.000",,,"1.000",,,"955","1648","D","68.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.832481","2020-11-13 14:22:22.832327","a869f4e7-d382-4b63-acb8-95070ae9a1bb","102144"
"608","SS-02","255901107","255901107","2011","753","2333","1.000",,,"1.000",,,"955","1648","A","100.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.839906","2020-11-13 14:22:22.839522","0292b6b2-e20d-45f4-ab81-33d5c78232fe","102146"
"608","SS-02","255901107","255901107","2011","776","2330","1.000",,,"1.000",,,"955","1648","C","70.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.846953","2020-11-13 14:22:22.846809","a8dce039-e7d3-4816-a4a9-8377e4112281","102148"
"608","SS-02","255901107","255901107","2011","777","2330","1.000",,,"1.000",,,"955","1648","C","75.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.853302","2020-11-13 14:22:22.853155","e40b6732-4fe2-4f34-85b7-b1b92f71b106","102150"
"608","SS-02","255901107","255901107","2011","786","2330","1.000",,,"1.000",,,"955","1648","A","95.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.859897","2020-11-13 14:22:22.859762","c6e97784-bc34-4c3f-b328-5458a2b2c77b","102152"
"608","SS-02","255901107","255901107","2011","803","2333","1.000",,,"1.000",,,"955","1648","D","69.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.869698","2020-11-13 14:22:22.869564","dc206321-b7a7-4347-a678-454c75a3e25c","102155"
"608","SS-02","255901107","255901107","2011","825","2330","1.000",,,"1.000",,,"955","1648","D","69.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.874996","2020-11-13 14:22:22.874854","c27512ea-0999-4749-8174-7782e7990bf6","102156"
"608","SS-02","255901107","255901107","2011","845","2330","1.000",,,"1.000",,,"955","1648","B","87.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.881482","2020-11-13 14:22:22.881281","4fc3da9c-bc43-4a71-99c9-6fa92f0f4e2a","102157"
"608","SS-02","255901107","255901107","2011","915","2330","1.000",,,"1.000",,,"955","1648","C","79.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.896153","2020-11-13 14:22:22.896009","135ff033-1a30-4054-ae2e-c34162ff9cd8","102161"
"608","SS-02","255901107","255901107","2012","9","2333","1.000",,,"1.000",,,"955","1648","B","87.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.911591","2020-11-13 14:22:22.911396","7b30ddba-98bc-42a8-ad45-b1d66203ba5c","102166"
"608","SS-02","255901107","255901107","2012","10","2330","1.000",,,"1.000",,,"955","1648","A","96.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.917053","2020-11-13 14:22:22.916343","03d3602b-4712-4a2d-8db8-ea158fa7e019","102167"
"608","SS-02","255901107","255901107","2012","10","2333","1.000",,,"1.000",,,"955","1648","C","76.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.922341","2020-11-13 14:22:22.921568","4d2b5ce6-ecfe-4068-b83f-65ed53b50f1b","102168"
"608","SS-02","255901107","255901107","2012","29","2333","1.000",,,"1.000",,,"955","1648","D","67.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.940903","2020-11-13 14:22:22.940687","38042e93-9c3e-411f-8371-0805fcd4ef5c","102174"
"608","SS-02","255901107","255901107","2012","34","2333","1.000",,,"1.000",,,"955","1648","B","89.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.947359","2020-11-13 14:22:22.946894","ee713d41-5741-4017-851e-27e323f9b195","102175"
"608","SS-02","255901107","255901107","2012","84","2330","1.000",,,"1.000",,,"955","1648","C","73.00",,,,,,"255901","http://www.GBISD.edu/coursecatalog","NULL","2020-11-13 14:22:22.966142","2020-11-13 14:22:22.965988","ed4638d9-1557-4c9d-81e6-ce79e42fc7f5","102181"
