begindate,gradetypedescriptorid,gradingperioddescriptorid,gradingperiodschoolyear,gradingperiodsequence,learningstandardid,localcoursecode,schoolid,schoolyear,sectionidentifier,sessionname,studentusi,lettergradeearned,numericgradeearned,diagnosticstatement,performancebaseconversiondescriptorid,createdate
"2011-01-04","966","972","2011","5","111.32.NA.A.1.D","ALG-1","255901001","2011","25590100103Trad220ALG122011","2010-2011 Spring Semester","443",,"78.00",,,"2020-11-13 14:20:27.140311"
"2011-01-04","966","972","2011","5","112.15.7.B","SCI-04","255901107","2011","25590110703Trad207SCI0422011","2010-2011 Spring Semester","444",,"50.00",,,"2020-11-13 14:20:27.373889"
"2011-01-04","966","972","2011","5","110.20.3.A","ELA-08","255901044","2011","25590104406Trad111ELA0822011","2010-2011 Spring Semester","447",,"99.00",,,"2020-11-13 14:20:27.469797"
"2011-01-04","966","972","2011","5","110.13.1.A","ELA-02","255901107","2011","25590110701Trad106ELA0222011","2010-2011 Spring Semester","449",,"92.00",,,"2020-11-13 14:20:27.517453"
"2011-01-04","966","972","2011","5","112.13.10.C","SCI-02","255901107","2011","25590110703Trad106SCI0222011","2010-2011 Spring Semester","449",,"32.00",,,"2020-11-13 14:20:27.525533"
"2011-01-04","966","972","2011","5","113.13.10.A","SS-02","255901107","2011","25590110705Trad106SS0222011","2010-2011 Spring Semester","449",,"60.00",,,"2020-11-13 14:20:27.535328"
"2011-01-04","966","972","2011","5","112.34.11.C","BIO","255901001","2011","25590100104Trad222BIO22011","2010-2011 Spring Semester","422",,"68.00",,,"2020-11-13 14:20:26.364989"
"2011-01-04","966","972","2011","5","110.14.17.C","ELA-03","255901107","2011","25590110701Trad202ELA0322011","2010-2011 Spring Semester","423",,"78.00",,,"2020-11-13 14:20:26.383456"
"2011-01-04","966","972","2011","5","112.14.5.D","SCI-03","255901107","2011","25590110704Trad202SCI0322011","2010-2011 Spring Semester","423",,"72.00",,,"2020-11-13 14:20:26.395415"
"2011-01-04","966","972","2011","5","111.23.NA.7.4.A","MATH-07","255901044","2011","25590104404Trad211MATH0722011","2010-2011 Spring Semester","424",,"65.00",,,"2020-11-13 14:20:26.444387"
"2011-01-04","966","972","2011","5","111.34.NA.G.6.A","GEOM","255901001","2011","25590100103Trad221GEOM22011","2010-2011 Spring Semester","425",,"60.00",,,"2020-11-13 14:20:26.464350"
"2011-01-04","966","972","2011","5","111.24.NA.8.15.B","MATH-08","255901044","2011","25590104407Trad211MATH0822011","2010-2011 Spring Semester","426",,"97.00",,,"2020-11-13 14:20:26.500768"
"2011-01-04","966","972","2011","5","110.33.5.A","ENG-3","255901001","2011","25590100102Trad121ENG322011","2010-2011 Spring Semester","428",,"80.00",,,"2020-11-13 14:20:26.536670"
"2011-01-04","966","972","2011","5","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100106Trad220ALG222011","2010-2011 Spring Semester","430",,"91.00",,,"2020-11-13 14:20:26.588815"
"2011-01-04","966","972","2011","5","110.32.24.C","ENG-2","255901001","2011","25590100105Trad120ENG222011","2010-2011 Spring Semester","431",,"41.00",,,"2020-11-13 14:20:26.606028"
"2011-01-04","966","972","2011","5","112.20.11.B","SCI-08","255901044","2011","25590104402Trad213SCI0822011","2010-2011 Spring Semester","432",,"69.00",,,"2020-11-13 14:20:26.853475"
"2011-01-04","966","972","2011","5","113.19.19.C","SS-08","255901044","2011","25590104406Trad113SS0722011","2010-2011 Spring Semester","432",,"97.00",,,"2020-11-13 14:20:26.867693"
"2011-01-04","966","972","2011","5","113.20.2.A","SS-08","255901044","2011","25590104406Trad113SS0722011","2010-2011 Spring Semester","432",,"97.00",,,"2020-11-13 14:20:26.867770"
"2011-01-04","966","972","2011","5","110.33.5.A","ENG-3","255901001","2011","25590100102Trad121ENG322011","2010-2011 Spring Semester","433",,"89.00",,,"2020-11-13 14:20:26.882746"
"2011-01-04","966","972","2011","5","110.32.24.C","ENG-2","255901001","2011","25590100105Trad120ENG222011","2010-2011 Spring Semester","435",,"90.00",,,"2020-11-13 14:20:26.938852"
"2011-01-04","966","972","2011","5","110.13.1.A","ELA-02","255901107","2011","25590110701Trad106ELA0222011","2010-2011 Spring Semester","436",,"93.00",,,"2020-11-13 14:20:26.953394"
"2011-01-04","966","972","2011","5","112.13.10.C","SCI-02","255901107","2011","25590110703Trad106SCI0222011","2010-2011 Spring Semester","436",,"77.00",,,"2020-11-13 14:20:26.959261"
"2011-01-04","966","972","2011","5","113.13.10.A","SS-02","255901107","2011","25590110705Trad106SS0222011","2010-2011 Spring Semester","436",,"75.00",,,"2020-11-13 14:20:26.969356"
"2011-01-04","966","972","2011","5","110.31.9.B","ENG-1","255901001","2011","25590100102Trad120ENG122011","2010-2011 Spring Semester","437",,"99.00",,,"2020-11-13 14:20:26.988214"
"2011-01-04","966","972","2011","5","113.18.15.B","SS-06","255901044","2011","25590104405Trad112SS0622011","2010-2011 Spring Semester","438",,"87.00",,,"2020-11-13 14:20:27.036708"
"2011-01-04","966","972","2011","5","110.33.5.A","ENG-3","255901001","2011","25590100102Trad121ENG322011","2010-2011 Spring Semester","439",,"44.00",,,"2020-11-13 14:20:27.053663"
"2011-01-04","966","972","2011","5","112.39.2.A","PHYSICS","255901001","2011","25590100106Trad223PHYSICS22011","2010-2011 Spring Semester","440",,"75.00",,,"2020-11-13 14:20:27.085434"
"2011-01-04","966","972","2011","5","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100106Trad220ALG222011","2010-2011 Spring Semester","441",,"53.00",,,"2020-11-13 14:20:27.104583"
"2011-01-04","966","972","2011","5","111.32.NA.A.1.D","ALG-1","255901001","2011","25590100103Trad220ALG122011","2010-2011 Spring Semester","442",,"71.00",,,"2020-11-13 14:20:27.119733"
"2011-01-04","966","972","2011","5","110.31.9.B","ENG-1","255901001","2011","25590100102Trad120ENG122011","2010-2011 Spring Semester","443",,"63.00",,,"2020-11-13 14:20:27.138454"
"2011-01-04","966","972","2011","5","111.16.4.11.D","MATH-04","255901107","2011","25590110702Trad207MATH0422011","2010-2011 Spring Semester","444",,"72.00",,,"2020-11-13 14:20:27.370918"
"2011-01-04","966","972","2011","5","113.15.17.B","SS-04","255901107","2011","25590110706Trad207SS0422011","2010-2011 Spring Semester","444",,"80.00",,,"2020-11-13 14:20:27.387092"
"2011-01-04","966","972","2011","5","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100106Trad220ALG222011","2010-2011 Spring Semester","445",,"83.00",,,"2020-11-13 14:20:27.415622"
"2011-01-04","966","972","2011","5","110.33.5.A","ENG-3","255901001","2011","25590100102Trad121ENG322011","2010-2011 Spring Semester","446",,"64.00",,,"2020-11-13 14:20:27.431565"
"2011-01-04","966","972","2011","5","112.20.11.B","SCI-08","255901044","2011","25590104402Trad213SCI0822011","2010-2011 Spring Semester","447",,"87.00",,,"2020-11-13 14:20:27.460248"
"2011-01-04","966","972","2011","5","113.19.19.C","SS-08","255901044","2011","25590104406Trad113SS0722011","2010-2011 Spring Semester","447",,"83.00",,,"2020-11-13 14:20:27.469112"
"2011-01-04","966","972","2011","5","113.20.2.A","SS-08","255901044","2011","25590104406Trad113SS0722011","2010-2011 Spring Semester","447",,"83.00",,,"2020-11-13 14:20:27.469173"
"2011-01-04","966","972","2011","5","110.19.20.A","ELA-07","255901044","2011","25590104403Trad111ELA0722011","2010-2011 Spring Semester","448",,"64.00",,,"2020-11-13 14:20:27.484578"
"2011-01-04","966","972","2011","5","111.23.NA.7.4.A","MATH-07","255901044","2011","25590104404Trad211MATH0722011","2010-2011 Spring Semester","448",,"77.00",,,"2020-11-13 14:20:27.499110"
"2011-01-04","966","972","2011","5","113.19.19.C","SS-07","255901044","2011","25590104406Trad113SS0722011","2010-2011 Spring Semester","448",,"43.00",,,"2020-11-13 14:20:27.506189"
"2011-01-04","966","972","2011","5","113.20.2.A","SS-07","255901044","2011","25590104406Trad113SS0722011","2010-2011 Spring Semester","448",,"43.00",,,"2020-11-13 14:20:27.506258"
"2011-01-04","966","972","2011","5","111.14.2.1.B","MATH-02","255901107","2011","25590110702Trad106MATH0222011","2010-2011 Spring Semester","449",,"92.00",,,"2020-11-13 14:20:27.517604"
"2011-01-04","966","972","2011","5","110.15.24.Ai","ELA-04","255901107","2011","25590110701Trad207ELA0422011","2010-2011 Spring Semester","450",,"67.00",,,"2020-11-13 14:20:27.543797"
"2011-01-04","966","972","2011","5","112.13.10.C","SCI-02","255901107","2011","25590110703Trad106SCI0222011","2010-2011 Spring Semester","451",,"62.00",,,"2020-11-13 14:20:27.581422"
"2011-01-04","966","972","2011","5","113.13.10.A","SS-02","255901107","2011","25590110705Trad106SS0222011","2010-2011 Spring Semester","451",,"30.00",,,"2020-11-13 14:20:27.589753"
"2011-01-04","966","972","2011","5","111.34.NA.G.6.A","GEOM","255901001","2011","25590100103Trad221GEOM22011","2010-2011 Spring Semester","453",,"40.00",,,"2020-11-13 14:20:27.633760"
"2011-01-04","966","972","2011","5","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100106Trad220ALG222011","2010-2011 Spring Semester","454",,"79.00",,,"2020-11-13 14:20:27.672633"
"2011-01-04","966","972","2011","5","112.15.7.B","SCI-04","255901107","2011","25590110703Trad207SCI0422011","2010-2011 Spring Semester","455",,"63.00",,,"2020-11-13 14:20:27.691175"
"2011-01-04","966","972","2011","5","113.15.17.B","SS-04","255901107","2011","25590110706Trad207SS0422011","2010-2011 Spring Semester","455",,"82.00",,,"2020-11-13 14:20:27.702994"
"2011-01-04","966","972","2011","5","110.14.17.C","ELA-03","255901107","2011","25590110701Trad202ELA0322011","2010-2011 Spring Semester","462",,"88.00",,,"2020-11-13 14:20:28.058217"
"2011-01-04","966","972","2011","5","112.14.5.D","SCI-03","255901107","2011","25590110704Trad202SCI0322011","2010-2011 Spring Semester","462",,"82.00",,,"2020-11-13 14:20:28.066699"
"2011-01-04","966","972","2011","5","111.22.NA.6.2.C","MATH-06","255901044","2011","25590104403Trad210MATH0622011","2010-2011 Spring Semester","461",,"98.00",,,"2020-11-13 14:20:28.086931"
"2011-01-04","966","972","2011","5","113.18.15.B","SS-06","255901044","2011","25590104405Trad112SS0622011","2010-2011 Spring Semester","461",,"71.00",,,"2020-11-13 14:20:28.092812"
"2011-01-04","966","972","2011","5","111.15.3.4.C","MATH-03","255901107","2011","25590110702Trad203MATH0322011","2010-2011 Spring Semester","464",,"83.00",,,"2020-11-13 14:20:28.105948"
"2011-01-04","966","972","2011","5","112.14.5.D","SCI-03","255901107","2011","25590110704Trad203SCI0322011","2010-2011 Spring Semester","464",,"74.00",,,"2020-11-13 14:20:28.117190"
"2011-01-04","966","972","2011","5","110.14.17.C","ELA-03","255901107","2011","25590110701Trad203ELA0322011","2010-2011 Spring Semester","463",,"50.00",,,"2020-11-13 14:20:28.124541"
"2011-01-04","966","972","2011","5","111.16.4.11.D","MATH-04","255901107","2011","25590110702Trad207MATH0422011","2010-2011 Spring Semester","450",,"94.00",,,"2020-11-13 14:20:27.549679"
"2011-01-04","966","972","2011","5","110.13.1.A","ELA-02","255901107","2011","25590110701Trad106ELA0222011","2010-2011 Spring Semester","451",,"82.00",,,"2020-11-13 14:20:27.573171"
"2011-01-04","966","972","2011","5","110.32.24.C","ENG-2","255901001","2011","25590100105Trad120ENG222011","2010-2011 Spring Semester","454",,"78.00",,,"2020-11-13 14:20:27.668957"
"2011-01-04","966","972","2011","5","110.15.24.Ai","ELA-04","255901107","2011","25590110701Trad207ELA0422011","2010-2011 Spring Semester","455",,"85.00",,,"2020-11-13 14:20:27.676622"
"2011-01-04","966","972","2011","5","111.16.4.11.D","MATH-04","255901107","2011","25590110702Trad207MATH0422011","2010-2011 Spring Semester","455",,"42.00",,,"2020-11-13 14:20:27.685896"
"2011-01-04","966","972","2011","5","110.31.9.B","ENG-1","255901001","2011","25590100102Trad120ENG122011","2010-2011 Spring Semester","456",,"55.00",,,"2020-11-13 14:20:27.706939"
"2011-01-04","966","972","2011","5","111.32.NA.A.1.D","ALG-1","255901001","2011","25590100103Trad220ALG122011","2010-2011 Spring Semester","456",,"70.00",,,"2020-11-13 14:20:27.716878"
"2011-01-04","966","972","2011","5","113.19.19.C","SS-07","255901044","2011","25590104406Trad113SS0722011","2010-2011 Spring Semester","459",,"70.00",,,"2020-11-13 14:20:28.046530"
"2011-01-04","966","972","2011","5","113.20.2.A","SS-07","255901044","2011","25590104406Trad113SS0722011","2010-2011 Spring Semester","459",,"70.00",,,"2020-11-13 14:20:28.046616"
"2011-01-04","966","972","2011","5","111.15.3.4.C","MATH-03","255901107","2011","25590110703Trad202MATH0322011","2010-2011 Spring Semester","462",,"37.00",,,"2020-11-13 14:20:28.058603"
"2011-01-04","966","972","2011","5","113.14.5.C","SS-03","255901107","2011","25590110706Trad202SS0322011","2010-2011 Spring Semester","462",,"87.00",,,"2020-11-13 14:20:28.073951"
"2011-01-04","966","972","2011","5","110.18.2.C","ELA-06","255901044","2011","25590104402Trad110ELA0622011","2010-2011 Spring Semester","461",,"86.00",,,"2020-11-13 14:20:28.083198"
"2011-01-04","966","972","2011","5","112.14.5.D","SCI-03","255901107","2011","25590110704Trad203SCI0322011","2010-2011 Spring Semester","463",,"71.00",,,"2020-11-13 14:20:28.139760"
"2011-01-04","966","972","2011","5","110.19.20.A","ELA-07","255901044","2011","25590104403Trad111ELA0722011","2010-2011 Spring Semester","465",,"85.00",,,"2020-11-13 14:20:28.153532"
"2011-01-04","966","972","2011","5","112.19.1.B","SCI-07","255901044","2011","25590104405Trad213SCI0722011","2010-2011 Spring Semester","465",,"73.00",,,"2020-11-13 14:20:28.158555"
"2011-01-04","966","972","2011","5","113.19.19.C","SS-07","255901044","2011","25590104406Trad113SS0722011","2010-2011 Spring Semester","465",,"43.00",,,"2020-11-13 14:20:28.168137"
"2011-01-04","966","972","2011","5","113.20.2.A","SS-07","255901044","2011","25590104406Trad113SS0722011","2010-2011 Spring Semester","465",,"43.00",,,"2020-11-13 14:20:28.168197"
"2011-01-04","966","972","2011","5","112.39.2.A","PHYSICS","255901001","2011","25590100106Trad223PHYSICS22011","2010-2011 Spring Semester","467",,"61.00",,,"2020-11-13 14:20:28.213484"
"2011-01-04","966","972","2011","5","110.13.1.A","ELA-02","255901107","2011","25590110701Trad106ELA0222011","2010-2011 Spring Semester","475",,"72.00",,,"2020-11-13 14:20:28.391455"
"2011-01-04","966","972","2011","5","113.13.10.A","SS-02","255901107","2011","25590110705Trad106SS0222011","2010-2011 Spring Semester","475",,"65.00",,,"2020-11-13 14:20:28.406349"
"2011-01-04","966","972","2011","5","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100106Trad220ALG222011","2010-2011 Spring Semester","476",,"83.00",,,"2020-11-13 14:20:28.451980"
"2011-01-04","966","972","2011","5","110.15.24.Ai","ELA-04","255901107","2011","25590110701Trad207ELA0422011","2010-2011 Spring Semester","479",,"62.00",,,"2020-11-13 14:20:28.478428"
"2011-01-04","966","972","2011","5","112.15.7.B","SCI-04","255901107","2011","25590110703Trad207SCI0422011","2010-2011 Spring Semester","479",,"64.00",,,"2020-11-13 14:20:28.484342"
"2011-01-04","966","972","2011","5","111.16.4.11.D","MATH-04","255901107","2011","25590110702Trad207MATH0422011","2010-2011 Spring Semester","480",,"91.00",,,"2020-11-13 14:20:28.503316"
"2011-01-04","966","972","2011","5","110.32.24.C","ENG-2","255901001","2011","25590100105Trad120ENG222011","2010-2011 Spring Semester","481",,"70.00",,,"2020-11-13 14:20:28.538300"
"2011-01-04","966","972","2011","5","111.32.NA.A.1.D","ALG-1","255901001","2011","25590100103Trad220ALG122011","2010-2011 Spring Semester","483",,"60.00",,,"2020-11-13 14:20:28.581107"
"2011-01-04","966","972","2011","5","111.16.4.11.D","MATH-04","255901107","2011","25590110702Trad207MATH0422011","2010-2011 Spring Semester","485",,"83.00",,,"2020-11-13 14:20:28.969362"
"2011-01-04","966","972","2011","5","113.19.19.C","SS-07","255901044","2011","25590104406Trad113SS0722011","2010-2011 Spring Semester","484",,"60.00",,,"2020-11-13 14:20:29.007921"
"2011-01-04","966","972","2011","5","113.20.2.A","SS-07","255901044","2011","25590104406Trad113SS0722011","2010-2011 Spring Semester","484",,"60.00",,,"2020-11-13 14:20:29.007981"
"2011-01-04","966","972","2011","5","111.35.NA.P.4.A","PRE-CALC","255901001","2011","25590100106Trad221PRECALC22011","2010-2011 Spring Semester","486",,"61.00",,,"2020-11-13 14:20:29.032805"
"2011-01-04","966","972","2011","5","112.34.11.C","BIO","255901001","2011","25590100104Trad222BIO22011","2010-2011 Spring Semester","489",,"83.00",,,"2020-11-13 14:20:29.108785"
"2011-01-04","966","972","2011","5","110.15.24.Ai","ELA-04","255901107","2011","25590110701Trad207ELA0422011","2010-2011 Spring Semester","490",,"87.00",,,"2020-11-13 14:20:29.123463"
"2011-01-04","966","972","2011","5","110.13.1.A","ELA-02","255901107","2011","25590110701Trad107ELA0222011","2010-2011 Spring Semester","491",,"69.00",,,"2020-11-13 14:20:29.146076"
"2011-01-04","966","972","2011","5","112.13.10.C","SCI-02","255901107","2011","25590110703Trad107SCI0222011","2010-2011 Spring Semester","491",,"89.00",,,"2020-11-13 14:20:29.153117"
"2011-01-04","966","972","2011","5","113.13.10.A","SS-02","255901107","2011","25590110707Trad107SS0222011","2010-2011 Spring Semester","491",,"93.00",,,"2020-11-13 14:20:29.167228"
"2011-01-04","966","972","2011","5","111.14.2.1.B","MATH-02","255901107","2011","25590110702Trad107MATH0222011","2010-2011 Spring Semester","492",,"84.00",,,"2020-11-13 14:20:29.173836"
"2011-01-04","966","972","2011","5","112.13.10.C","SCI-02","255901107","2011","25590110703Trad107SCI0222011","2010-2011 Spring Semester","492",,"77.00",,,"2020-11-13 14:20:29.180319"
"2011-01-04","966","972","2011","5","110.31.9.B","ENG-1","255901001","2011","25590100102Trad120ENG122011","2010-2011 Spring Semester","496",,"74.00",,,"2020-11-13 14:20:29.272957"
"2011-01-04","966","972","2011","5","111.32.NA.A.1.D","ALG-1","255901001","2011","25590100103Trad220ALG122011","2010-2011 Spring Semester","498",,"35.00",,,"2020-11-13 14:20:29.298824"
"2011-01-04","966","972","2011","5","110.20.3.A","ELA-08","255901044","2011","25590104406Trad111ELA0822011","2010-2011 Spring Semester","497",,"61.00",,,"2020-11-13 14:20:29.326057"
"2011-01-04","966","972","2011","5","111.15.3.4.C","MATH-03","255901107","2011","25590110702Trad203MATH0322011","2010-2011 Spring Semester","501",,"66.00",,,"2020-11-13 14:20:29.389823"
"2011-01-04","966","972","2011","5","112.14.5.D","SCI-03","255901107","2011","25590110704Trad203SCI0322011","2010-2011 Spring Semester","501",,"77.00",,,"2020-11-13 14:20:29.398814"
"2011-01-04","966","972","2011","5","110.19.20.A","ELA-07","255901044","2011","25590104403Trad111ELA0722011","2010-2011 Spring Semester","504",,"58.00",,,"2020-11-13 14:20:29.469620"
"2011-01-04","966","972","2011","5","112.19.1.B","SCI-07","255901044","2011","25590104405Trad213SCI0722011","2010-2011 Spring Semester","504",,"78.00",,,"2020-11-13 14:20:29.479631"
"2011-01-04","966","972","2011","5","112.19.1.B","SCI-07","255901044","2011","25590104405Trad213SCI0722011","2010-2011 Spring Semester","505",,"45.00",,,"2020-11-13 14:20:29.500364"
"2011-01-04","966","972","2011","5","111.32.NA.A.1.D","ALG-1","255901001","2011","25590100103Trad220ALG122011","2010-2011 Spring Semester","508",,"77.00",,,"2020-11-13 14:20:29.566060"
"2011-01-04","966","972","2011","5","111.15.3.4.C","MATH-03","255901107","2011","25590110702Trad203MATH0322011","2010-2011 Spring Semester","509",,"64.00",,,"2020-11-13 14:20:29.588442"
"2011-01-04","966","972","2011","5","112.14.5.D","SCI-03","255901107","2011","25590110704Trad203SCI0322011","2010-2011 Spring Semester","509",,"90.00",,,"2020-11-13 14:20:29.595846"
"2011-01-04","966","972","2011","5","113.14.5.C","SS-03","255901107","2011","25590110706Trad203SS0322011","2010-2011 Spring Semester","509",,"83.00",,,"2020-11-13 14:20:29.602168"
"2011-01-04","966","972","2011","5","113.13.10.A","SS-02","255901107","2011","25590110707Trad107SS0222011","2010-2011 Spring Semester","510",,"85.00",,,"2020-11-13 14:20:29.627655"
"2011-01-04","966","972","2011","5","112.18.5.A","SCI-06","255901044","2011","25590104404Trad212SCI0622011","2010-2011 Spring Semester","461",,"52.00",,,"2020-11-13 14:20:28.088675"
"2011-01-04","966","972","2011","5","110.14.17.C","ELA-03","255901107","2011","25590110701Trad203ELA0322011","2010-2011 Spring Semester","464",,"75.00",,,"2020-11-13 14:20:28.102540"
"2011-01-04","966","972","2011","5","111.23.NA.7.4.A","MATH-07","255901044","2011","25590104404Trad211MATH0722011","2010-2011 Spring Semester","465",,"58.00",,,"2020-11-13 14:20:28.158394"
"2011-01-04","966","972","2011","5","111.35.NA.P.4.A","PRE-CALC","255901001","2011","25590100106Trad221PRECALC22011","2010-2011 Spring Semester","467",,"91.00",,,"2020-11-13 14:20:28.210623"
"2011-01-04","966","972","2011","5","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100106Trad220ALG222011","2010-2011 Spring Semester","468",,"62.00",,,"2020-11-13 14:20:28.233853"
"2011-01-04","966","972","2011","5","113.14.5.C","SS-03","255901107","2011","25590110706Trad203SS0322011","2010-2011 Spring Semester","469",,"83.00",,,"2020-11-13 14:20:28.261115"
"2011-01-04","966","972","2011","5","112.13.10.C","SCI-02","255901107","2011","25590110703Trad106SCI0222011","2010-2011 Spring Semester","472",,"64.00",,,"2020-11-13 14:20:28.275754"
"2011-01-04","966","972","2011","5","111.16.4.6.A","MATH-05","255901107","2011","25590110705Trad302MATH0522011","2010-2011 Spring Semester","471",,"93.00",,,"2020-11-13 14:20:28.305595"
"2011-01-04","966","972","2011","5","112.16.2.A","SCI-05","255901107","2011","25590110706Trad302SCI0522011","2010-2011 Spring Semester","471",,"95.00",,,"2020-11-13 14:20:28.314734"
"2011-01-04","966","972","2011","5","111.14.2.1.B","MATH-02","255901107","2011","25590110702Trad106MATH0222011","2010-2011 Spring Semester","475",,"72.00",,,"2020-11-13 14:20:28.394801"
"2011-01-04","966","972","2011","5","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100106Trad220ALG222011","2010-2011 Spring Semester","477",,"68.00",,,"2020-11-13 14:20:28.431337"
"2011-01-04","966","972","2011","5","110.32.24.C","ENG-2","255901001","2011","25590100105Trad120ENG222011","2010-2011 Spring Semester","476",,"90.00",,,"2020-11-13 14:20:28.446212"
"2011-01-04","966","972","2011","5","113.15.17.B","SS-04","255901107","2011","25590110706Trad207SS0422011","2010-2011 Spring Semester","480",,"70.00",,,"2020-11-13 14:20:28.516347"
"2011-01-04","966","972","2011","5","111.34.NA.G.6.A","GEOM","255901001","2011","25590100103Trad221GEOM22011","2010-2011 Spring Semester","482",,"90.00",,,"2020-11-13 14:20:28.555705"
"2011-01-04","966","972","2011","5","110.31.9.B","ENG-1","255901001","2011","25590100102Trad120ENG122011","2010-2011 Spring Semester","483",,"93.00",,,"2020-11-13 14:20:28.575706"
"2011-01-04","966","972","2011","5","110.15.24.Ai","ELA-04","255901107","2011","25590110701Trad207ELA0422011","2010-2011 Spring Semester","485",,"48.00",,,"2020-11-13 14:20:28.969355"
"2011-01-04","966","972","2011","5","112.19.1.B","SCI-07","255901044","2011","25590104405Trad213SCI0722011","2010-2011 Spring Semester","484",,"85.00",,,"2020-11-13 14:20:29.008086"
"2011-01-04","966","972","2011","5","112.39.2.A","PHYSICS","255901001","2011","25590100106Trad223PHYSICS22011","2010-2011 Spring Semester","486",,"61.00",,,"2020-11-13 14:20:29.033616"
"2011-01-04","966","972","2011","5","111.16.4.11.D","MATH-04","255901107","2011","25590110702Trad207MATH0422011","2010-2011 Spring Semester","490",,"99.00",,,"2020-11-13 14:20:29.123661"
"2011-01-04","966","972","2011","5","110.32.24.C","ENG-2","255901001","2011","25590100105Trad120ENG222011","2010-2011 Spring Semester","494",,"66.00",,,"2020-11-13 14:20:29.237145"
"2011-01-04","966","972","2011","5","111.24.NA.8.15.B","MATH-08","255901044","2011","25590104407Trad211MATH0822011","2010-2011 Spring Semester","495",,"90.00",,,"2020-11-13 14:20:29.260899"
"2011-01-04","966","972","2011","5","112.34.11.C","BIO","255901001","2011","25590100104Trad222BIO22011","2010-2011 Spring Semester","496",,"74.00",,,"2020-11-13 14:20:29.276067"
"2011-01-04","966","972","2011","5","112.34.11.C","BIO","255901001","2011","25590100104Trad222BIO22011","2010-2011 Spring Semester","498",,"78.00",,,"2020-11-13 14:20:29.299793"
"2011-01-04","966","972","2011","5","113.19.19.C","SS-08","255901044","2011","25590104406Trad113SS0722011","2010-2011 Spring Semester","497",,"81.00",,,"2020-11-13 14:20:29.327583"
"2011-01-04","966","972","2011","5","113.20.2.A","SS-08","255901044","2011","25590104406Trad113SS0722011","2010-2011 Spring Semester","497",,"81.00",,,"2020-11-13 14:20:29.327659"
"2011-01-04","966","972","2011","5","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100106Trad220ALG222011","2010-2011 Spring Semester","499",,"46.00",,,"2020-11-13 14:20:29.352439"
"2011-01-04","966","972","2011","5","113.19.19.C","SS-08","255901044","2011","25590104406Trad113SS0722011","2010-2011 Spring Semester","500",,"71.00",,,"2020-11-13 14:20:29.377842"
"2011-01-04","966","972","2011","5","113.20.2.A","SS-08","255901044","2011","25590104406Trad113SS0722011","2010-2011 Spring Semester","500",,"71.00",,,"2020-11-13 14:20:29.377994"
"2011-01-04","966","972","2011","5","110.14.17.C","ELA-03","255901107","2011","25590110701Trad203ELA0322011","2010-2011 Spring Semester","501",,"85.00",,,"2020-11-13 14:20:29.384159"
"2011-01-04","966","972","2011","5","113.14.5.C","SS-03","255901107","2011","25590110706Trad203SS0322011","2010-2011 Spring Semester","501",,"96.00",,,"2020-11-13 14:20:29.405735"
"2011-01-04","966","972","2011","5","110.32.24.C","ENG-2","255901001","2011","25590100105Trad120ENG222011","2010-2011 Spring Semester","502",,"97.00",,,"2020-11-13 14:20:29.421004"
"2011-01-04","966","972","2011","5","111.33.b.2A.2.B","ALG-2","255901001","2011","25590100106Trad220ALG222011","2010-2011 Spring Semester","502",,"70.00",,,"2020-11-13 14:20:29.427852"
"2011-01-04","966","972","2011","5","111.23.NA.7.4.A","MATH-07","255901044","2011","25590104404Trad211MATH0722011","2010-2011 Spring Semester","504",,"63.00",,,"2020-11-13 14:20:29.471974"
"2011-01-04","966","972","2011","5","111.34.NA.G.6.A","GEOM","255901001","2011","25590100103Trad221GEOM22011","2010-2011 Spring Semester","506",,"77.00",,,"2020-11-13 14:20:29.523261"
"2011-01-04","966","972","2011","5","111.22.NA.6.2.C","MATH-06","255901044","2011","25590104403Trad210MATH0622011","2010-2011 Spring Semester","507",,"92.00",,,"2020-11-13 14:20:29.539289"
"2011-01-04","966","972","2011","5","113.18.15.B","SS-06","255901044","2011","25590104405Trad112SS0622011","2010-2011 Spring Semester","507",,"40.00",,,"2020-11-13 14:20:29.550124"
"2011-01-04","966","972","2011","5","112.34.11.C","BIO","255901001","2011","25590100104Trad222BIO22011","2010-2011 Spring Semester","508",,"78.00",,,"2020-11-13 14:20:29.565885"
"2011-01-04","966","972","2011","5","110.13.1.A","ELA-02","255901107","2011","25590110701Trad107ELA0222011","2010-2011 Spring Semester","510",,"74.00",,,"2020-11-13 14:20:29.604561"
"2011-01-04","966","972","2011","5","111.16.4.11.D","MATH-04","255901107","2011","25590110702Trad207MATH0422011","2010-2011 Spring Semester","511",,"98.00",,,"2020-11-13 14:20:29.629994"
"2011-01-04","966","972","2011","5","110.31.9.B","ENG-1","255901001","2011","25590100102Trad120ENG122011","2010-2011 Spring Semester","512",,"61.00",,,"2020-11-13 14:20:29.655461"
