begindate,localcoursecode,schoolid,schoolyear,sectionidentifier,sessionname,studentusi,enddate,homeroomindicator,repeatidentifierdescriptorid,teacherstudentdatalinkexclusion,attemptstatusdescriptorid,discriminator,createdate,lastmodifieddate,id,changeversion
"2010-08-23","ART3-EM","255901001","2011","25590100106Trad323ART3EM12011","2010-2011 Fall Semester","243","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.247314","2020-11-13 14:17:25.247242","0d566dab-76e7-45b6-86a6-2847e5cc6095","30394"
"2010-08-23","ART3-EM","255901001","2011","25590100106Trad323ART3EM12011","2010-2011 Fall Semester","199","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.250895","2020-11-13 14:17:25.250722","3659c309-6cb2-4b2e-9ccf-eab5a7ba92c3","30396"
"2010-08-23","ART3-EM","255901001","2011","25590100106Trad323ART3EM12011","2010-2011 Fall Semester","326","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.255309","2020-11-13 14:17:25.255232","c3ff5703-dd6e-48ea-8192-01557276a2f5","30398"
"2010-08-23","ART3-EM","255901001","2011","25590100106Trad323ART3EM12011","2010-2011 Fall Semester","12","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.259553","2020-11-13 14:17:25.259454","602e6c64-32e6-4f82-8a20-c0f537f60412","30400"
"2010-08-23","ART3-EM","255901001","2011","25590100106Trad323ART3EM12011","2010-2011 Fall Semester","295","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.264202","2020-11-13 14:17:25.264137","1010b9b9-e72b-49ac-b22b-6dfc38a7e83e","30402"
"2010-08-23","ART3-EM","255901001","2011","25590100106Trad323ART3EM12011","2010-2011 Fall Semester","114","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.268207","2020-11-13 14:17:25.268080","514e25dc-1546-453a-8d42-839895668349","30404"
"2010-08-23","ART3-EM","255901001","2011","25590100106Trad323ART3EM12011","2010-2011 Fall Semester","264","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.273534","2020-11-13 14:17:25.273460","b3fdf7a1-0803-4ff8-9557-6e0a976ea4a2","30406"
"2011-01-04","ART3-EM","255901001","2011","25590100106Trad323ART3EM22011","2010-2011 Spring Semester","104","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.276917","2020-11-13 14:17:25.276794","7cfb791b-5f63-41c2-8f2e-68a5ddb75602","30408"
"2011-01-04","ART3-EM","255901001","2011","25590100106Trad323ART3EM22011","2010-2011 Spring Semester","77","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.282458","2020-11-13 14:17:25.282395","7824c182-563b-49b2-8f52-0388ad994757","30410"
"2011-01-04","ART3-EM","255901001","2011","25590100106Trad323ART3EM22011","2010-2011 Spring Semester","95","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.291598","2020-11-13 14:17:25.291525","9fdce26a-ac37-4dd7-a388-9b9b97dbaf68","30414"
"2011-01-04","ART3-EM","255901001","2011","25590100106Trad323ART3EM22011","2010-2011 Spring Semester","233","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.298015","2020-11-13 14:17:25.297930","ea35bce5-49e6-4a40-b830-0abc2f2a50fe","30417"
"2011-01-04","ART3-EM","255901001","2011","25590100106Trad323ART3EM22011","2010-2011 Spring Semester","243","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.301396","2020-11-13 14:17:25.301311","a5e779c3-f3d7-40f8-86a0-79b62940bb4a","30419"
"2011-01-04","ART3-EM","255901001","2011","25590100106Trad323ART3EM22011","2010-2011 Spring Semester","137","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.317386","2020-11-13 14:17:25.317312","878a5a4a-75aa-4bc1-85eb-dadc3725ab15","30423"
"2011-01-04","ART3-EM","255901001","2011","25590100106Trad323ART3EM22011","2010-2011 Spring Semester","264","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.334798","2020-11-13 14:17:25.334703","b3ef93ab-c309-40a8-8fc8-da640fb6965b","30431"
"2010-08-23","GOVT","255901001","2011","25590100107Trad122GOVT12011","2010-2011 Fall Semester","148","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.342592","2020-11-13 14:17:25.342522","89dab7ba-f748-45c1-96be-724a7ed68ee6","30434"
"2010-08-23","GOVT","255901001","2011","25590100107Trad122GOVT12011","2010-2011 Fall Semester","72","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.347149","2020-11-13 14:17:25.347081","096b0168-4d51-43a3-b05d-fa89ff73a00c","30436"
"2010-08-23","GOVT","255901001","2011","25590100107Trad122GOVT12011","2010-2011 Fall Semester","66","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.352590","2020-11-13 14:17:25.352515","f4ef31b0-3068-44b3-a7ff-c0ce96d461cf","30439"
"2010-08-23","GOVT","255901001","2011","25590100107Trad122GOVT12011","2010-2011 Fall Semester","283","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.359198","2020-11-13 14:17:25.359130","5fdcd72d-1947-4d01-b835-03b410ff2b89","30441"
"2010-08-23","GOVT","255901001","2011","25590100107Trad122GOVT12011","2010-2011 Fall Semester","115","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.368682","2020-11-13 14:17:25.368342","a3cdcebb-a1e6-402f-9f29-3ad0a9b042df","30446"
"2010-08-23","GOVT","255901001","2011","25590100107Trad122GOVT12011","2010-2011 Fall Semester","262","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.376055","2020-11-13 14:17:25.375942","8855cbb0-0e96-4636-b4e8-3fc6b6446c55","30448"
"2010-08-23","GOVT","255901001","2011","25590100107Trad122GOVT12011","2010-2011 Fall Semester","234","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.386386","2020-11-13 14:17:25.386264","c3aa412c-daa9-4649-8f23-dfa695921f64","30452"
"2010-08-23","GOVT","255901001","2011","25590100107Trad122GOVT12011","2010-2011 Fall Semester","215","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.394618","2020-11-13 14:17:25.394534","91f9f179-e074-494b-8eb8-2e46c34a8986","30456"
"2011-01-04","GOVT","255901001","2011","25590100107Trad122GOVT22011","2010-2011 Spring Semester","148","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.398115","2020-11-13 14:17:25.397930","d5621292-be82-4ff1-9bd6-8122275fa74a","30459"
"2011-01-04","GOVT","255901001","2011","25590100107Trad122GOVT22011","2010-2011 Spring Semester","72","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.404245","2020-11-13 14:17:25.403938","9cf5e00a-adcd-42ad-9d11-e9e27d66c9ea","30461"
"2011-01-04","GOVT","255901001","2011","25590100107Trad122GOVT22011","2010-2011 Spring Semester","108","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.413413","2020-11-13 14:17:25.413330","08f0a0d6-7294-4b5d-8843-4a6b4b488847","30465"
"2011-01-04","GOVT","255901001","2011","25590100107Trad122GOVT22011","2010-2011 Spring Semester","60","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.421286","2020-11-13 14:17:25.421209","e1528084-0b7b-4f70-825f-452b9fb6ba4a","30469"
"2011-01-04","GOVT","255901001","2011","25590100107Trad122GOVT22011","2010-2011 Spring Semester","15","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.424297","2020-11-13 14:17:25.424236","5910a890-e0a2-432f-b08d-2425730a5114","30470"
"2011-01-04","GOVT","255901001","2011","25590100107Trad122GOVT22011","2010-2011 Spring Semester","347","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.430378","2020-11-13 14:17:25.430122","ed59af3d-2bf7-4191-b412-1d0f709df5ef","30472"
"2011-01-04","GOVT","255901001","2011","25590100107Trad122GOVT22011","2010-2011 Spring Semester","321","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.433866","2020-11-13 14:17:25.433805","b2f8fe40-114a-48b7-8e2e-710159261742","30475"
"2010-08-23","HUMT","255901001","2011","25590100106Trad321HUMT12011","2010-2011 Fall Semester","227","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.107543","2020-11-13 14:17:25.106920","22b7eedf-b63b-452b-a9c5-8ded651c0a34","30334"
"2010-08-23","HUMT","255901001","2011","25590100106Trad321HUMT12011","2010-2011 Fall Semester","120","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.112735","2020-11-13 14:17:25.112665","29bc17f1-1e7c-4aa1-8169-35198a743edb","30337"
"2010-08-23","HUMT","255901001","2011","25590100106Trad321HUMT12011","2010-2011 Fall Semester","107","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.118773","2020-11-13 14:17:25.118629","23126663-dd73-4c19-9591-007abb0e9a12","30340"
"2010-08-23","HUMT","255901001","2011","25590100106Trad321HUMT12011","2010-2011 Fall Semester","27","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.121562","2020-11-13 14:17:25.121495","4dd139e4-18da-4bb0-84bb-d4d5243cecb2","30341"
"2010-08-23","HUMT","255901001","2011","25590100106Trad321HUMT12011","2010-2011 Fall Semester","54","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.127445","2020-11-13 14:17:25.127352","0d6e314c-bfa3-4528-a126-e7da9c866193","30342"
"2010-08-23","HUMT","255901001","2011","25590100106Trad321HUMT12011","2010-2011 Fall Semester","136","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.131526","2020-11-13 14:17:25.131459","7d77c091-c110-45ef-96a2-73bef05c59b5","30345"
"2010-08-23","HUMT","255901001","2011","25590100106Trad321HUMT12011","2010-2011 Fall Semester","268","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.136838","2020-11-13 14:17:25.136436","163d77e5-3c91-4546-8d46-7a92af875bcf","30346"
"2010-08-23","HUMT","255901001","2011","25590100106Trad321HUMT12011","2010-2011 Fall Semester","328","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.141658","2020-11-13 14:17:25.141589","460bf785-eb19-4fbd-9185-e1181fbc12e2","30349"
"2010-08-23","HUMT","255901001","2011","25590100106Trad321HUMT12011","2010-2011 Fall Semester","28","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.147723","2020-11-13 14:17:25.147640","4e933564-d853-4c76-9231-25de957e4b37","30352"
"2010-08-23","HUMT","255901001","2011","25590100106Trad321HUMT12011","2010-2011 Fall Semester","315","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.152823","2020-11-13 14:17:25.152574","c31839c6-5e23-4448-b413-f3fd3d184d99","30353"
"2010-08-23","HUMT","255901001","2011","25590100106Trad321HUMT12011","2010-2011 Fall Semester","309","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.158410","2020-11-13 14:17:25.158339","8878e799-7344-4019-91ea-67a50b44e31b","30356"
"2011-01-04","HUMT","255901001","2011","25590100106Trad321HUMT22011","2010-2011 Spring Semester","2","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.163022","2020-11-13 14:17:25.162806","41b7e1f3-68c1-4709-9341-abbe1bc63a8c","30358"
"2011-01-04","HUMT","255901001","2011","25590100106Trad321HUMT22011","2010-2011 Spring Semester","223","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.168314","2020-11-13 14:17:25.167921","5fc9f1bf-a1e0-4bed-8460-bef426f07dbe","30360"
"2011-01-04","HUMT","255901001","2011","25590100106Trad321HUMT22011","2010-2011 Spring Semester","149","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.174932","2020-11-13 14:17:25.174429","581b80c1-8e6d-4641-8888-8d2bfc4640be","30363"
"2011-01-04","HUMT","255901001","2011","25590100106Trad321HUMT22011","2010-2011 Spring Semester","107","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.179162","2020-11-13 14:17:25.179013","9f79a4b4-1666-44c4-ac7f-42fba4bd40d6","30364"
"2011-01-04","HUMT","255901001","2011","25590100106Trad321HUMT22011","2010-2011 Spring Semester","304","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.184833","2020-11-13 14:17:25.184036","26db4140-76b0-4364-a57f-785a1f2c298b","30367"
"2011-01-04","HUMT","255901001","2011","25590100106Trad321HUMT22011","2010-2011 Spring Semester","85","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.188231","2020-11-13 14:17:25.188108","775c20f0-a7d8-4fa3-99e1-9a2997e20f71","30368"
"2011-01-04","HUMT","255901001","2011","25590100106Trad321HUMT22011","2010-2011 Spring Semester","268","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.194967","2020-11-13 14:17:25.194547","bd40cc64-bf06-451a-bf33-4032f77eb9a5","30371"
"2011-01-04","HUMT","255901001","2011","25590100106Trad321HUMT22011","2010-2011 Spring Semester","154","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.197684","2020-11-13 14:17:25.197567","2bf5581d-c94e-4d0d-93b8-252445382d51","30373"
"2011-01-04","HUMT","255901001","2011","25590100106Trad321HUMT22011","2010-2011 Spring Semester","61","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.203117","2020-11-13 14:17:25.202894","3ea63926-5d03-472c-a326-c27dec50b84f","30375"
"2011-01-04","HUMT","255901001","2011","25590100106Trad321HUMT22011","2010-2011 Spring Semester","28","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.206338","2020-11-13 14:17:25.206261","30f02f4d-185e-4947-b80f-7a3c69b0d428","30377"
"2011-01-04","HUMT","255901001","2011","25590100106Trad321HUMT22011","2010-2011 Spring Semester","315","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.210589","2020-11-13 14:17:25.210112","99cab84a-c86a-4fa0-a6ae-a2b416f4de04","30378"
"2011-01-04","HUMT","255901001","2011","25590100106Trad321HUMT22011","2010-2011 Spring Semester","309","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.214746","2020-11-13 14:17:25.214582","c922ae69-a169-4054-8143-84769ef25596","30381"
"2010-08-23","ART3-EM","255901001","2011","25590100106Trad323ART3EM12011","2010-2011 Fall Semester","221","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.218668","2020-11-13 14:17:25.218589","bf0e1bbb-39c6-4ab5-b284-3d36722e7041","30382"
"2010-08-23","ART3-EM","255901001","2011","25590100106Trad323ART3EM12011","2010-2011 Fall Semester","142","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.230505","2020-11-13 14:17:25.230455","483fe1ba-5d77-4610-8f86-7a77e4511f0c","30387"
"2010-08-23","ART3-EM","255901001","2011","25590100106Trad323ART3EM12011","2010-2011 Fall Semester","273","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.235022","2020-11-13 14:17:25.234877","cb0b540c-bc6b-4512-ae94-908b5fc14424","30389"
"2010-08-23","ART3-EM","255901001","2011","25590100106Trad323ART3EM12011","2010-2011 Fall Semester","233","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.240144","2020-11-13 14:17:25.240041","3352229e-5055-41e4-9710-9f03c82d0ddc","30391"
"2010-08-23","ART3-EM","255901001","2011","25590100106Trad323ART3EM12011","2010-2011 Fall Semester","5","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.244125","2020-11-13 14:17:25.244045","9ec95d04-d130-47e4-b48f-2ddb6d8c74d8","30393"
"2010-08-23","ART3-EM","255901001","2011","25590100106Trad323ART3EM12011","2010-2011 Fall Semester","170","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.248839","2020-11-13 14:17:25.248701","e8b7c74b-4d1c-4a22-b74d-e1bf87de98c4","30395"
"2010-08-23","ART3-EM","255901001","2011","25590100106Trad323ART3EM12011","2010-2011 Fall Semester","172","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.253275","2020-11-13 14:17:25.253182","280725dd-0493-4e8c-b267-d3b258dca17a","30397"
"2010-08-23","ART3-EM","255901001","2011","25590100106Trad323ART3EM12011","2010-2011 Fall Semester","137","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.256812","2020-11-13 14:17:25.256533","6902c7ad-3cbf-4b5a-98c6-c1d38625940c","30399"
"2010-08-23","ART3-EM","255901001","2011","25590100106Trad323ART3EM12011","2010-2011 Fall Semester","246","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.261971","2020-11-13 14:17:25.261796","08114f61-4d3c-4c15-835a-5f4660e27250","30401"
"2010-08-23","ART3-EM","255901001","2011","25590100106Trad323ART3EM12011","2010-2011 Fall Semester","63","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.266175","2020-11-13 14:17:25.266110","a282135f-d6fa-4d0d-9c10-cebf1fde2240","30403"
"2010-08-23","ART3-EM","255901001","2011","25590100106Trad323ART3EM12011","2010-2011 Fall Semester","320","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.270743","2020-11-13 14:17:25.270676","91142829-ee81-43fa-a0ca-98d97247dbc1","30405"
"2011-01-04","ART3-EM","255901001","2011","25590100106Trad323ART3EM22011","2010-2011 Spring Semester","221","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.274264","2020-11-13 14:17:25.274203","eb2d4e64-26a3-4ecf-a754-c7652907751e","30407"
"2011-01-04","ART3-EM","255901001","2011","25590100106Trad323ART3EM22011","2010-2011 Spring Semester","263","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.280225","2020-11-13 14:17:25.280097","b8cfa163-044b-487d-8dab-fe2cc10be0f9","30409"
"2011-01-04","ART3-EM","255901001","2011","25590100106Trad323ART3EM22011","2010-2011 Spring Semester","142","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.286573","2020-11-13 14:17:25.286410","cb879966-7e53-4c7c-a3d2-ec950484adaa","30412"
"2011-01-04","ART3-EM","255901001","2011","25590100106Trad323ART3EM22011","2010-2011 Spring Semester","81","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.289492","2020-11-13 14:17:25.289423","b34a7aa2-48aa-4b33-a452-6356b4bc0f1b","30413"
"2011-01-04","ART3-EM","255901001","2011","25590100106Trad323ART3EM22011","2010-2011 Spring Semester","167","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.295942","2020-11-13 14:17:25.295813","88211a46-7101-411a-9607-d0a349add3dd","30416"
"2011-01-04","ART3-EM","255901001","2011","25590100106Trad323ART3EM22011","2010-2011 Spring Semester","5","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.300566","2020-11-13 14:17:25.300490","3a1486d4-84a1-4f56-a097-09173d83419f","30418"
"2011-01-04","ART3-EM","255901001","2011","25590100106Trad323ART3EM22011","2010-2011 Spring Semester","170","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.304698","2020-11-13 14:17:25.304617","f16562a9-881b-42f5-9eee-703202422161","30420"
"2011-01-04","ART3-EM","255901001","2011","25590100106Trad323ART3EM22011","2010-2011 Spring Semester","199","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.315085","2020-11-13 14:17:25.314944","04c4a41f-590a-4547-ae4e-a469268e93fa","30421"
"2011-01-04","ART3-EM","255901001","2011","25590100106Trad323ART3EM22011","2010-2011 Spring Semester","12","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.324245","2020-11-13 14:17:25.324150","af5dcffd-b561-4b22-bd09-6071049726d0","30425"
"2011-01-04","ART3-EM","255901001","2011","25590100106Trad323ART3EM22011","2010-2011 Spring Semester","63","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.327743","2020-11-13 14:17:25.327674","54ef8b1d-08b9-4382-9871-81d473c4268a","30428"
"2011-01-04","ART3-EM","255901001","2011","25590100106Trad323ART3EM22011","2010-2011 Spring Semester","114","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.333094","2020-11-13 14:17:25.332868","790c5d99-3ea3-4081-9aff-c14c32430488","30429"
"2010-08-23","GOVT","255901001","2011","25590100107Trad122GOVT12011","2010-2011 Fall Semester","225","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.337943","2020-11-13 14:17:25.337866","b4f118ce-9aa6-4fef-8459-3b429dcafe7e","30432"
"2010-08-23","GOVT","255901001","2011","25590100107Trad122GOVT12011","2010-2011 Fall Semester","1","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.341807","2020-11-13 14:17:25.341200","cda77369-d3cf-4e2c-8d90-1c6823c30bd8","30433"
"2010-08-23","GOVT","255901001","2011","25590100107Trad122GOVT12011","2010-2011 Fall Semester","272","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.344681","2020-11-13 14:17:25.344567","18dbfad5-8beb-44d6-af64-836104ae0e7e","30435"
"2010-08-23","GOVT","255901001","2011","25590100107Trad122GOVT12011","2010-2011 Fall Semester","87","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.350642","2020-11-13 14:17:25.350532","eeaf9e96-2a28-4d5e-8381-350139cf7483","30437"
"2010-08-23","HUMT","255901001","2011","25590100106Trad321HUMT12011","2010-2011 Fall Semester","154","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.137855","2020-11-13 14:17:25.137770","12760d8d-871b-484e-9983-759abace88e6","30348"
"2010-08-23","HUMT","255901001","2011","25590100106Trad321HUMT12011","2010-2011 Fall Semester","195","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.145769","2020-11-13 14:17:25.145698","e5f5567b-ef7a-44d7-943d-bd854839caa4","30351"
"2010-08-23","HUMT","255901001","2011","25590100106Trad321HUMT12011","2010-2011 Fall Semester","118","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.155507","2020-11-13 14:17:25.155439","c03a9dc9-1927-4042-938c-0cfab483804a","30355"
"2011-01-04","HUMT","255901001","2011","25590100106Trad321HUMT22011","2010-2011 Spring Semester","227","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.163818","2020-11-13 14:17:25.163764","59ff4e22-a50a-4e68-aaae-562578c722a0","30359"
"2011-01-04","HUMT","255901001","2011","25590100106Trad321HUMT22011","2010-2011 Spring Semester","136","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.189944","2020-11-13 14:17:25.189859","9ecef66c-bf04-4d0e-a269-4d88265d358a","30370"
"2011-01-04","HUMT","255901001","2011","25590100106Trad321HUMT22011","2010-2011 Spring Semester","43","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.196751","2020-11-13 14:17:25.196674","9fa964b0-922d-4add-9a36-94fc01bbc902","30372"
"2011-01-04","HUMT","255901001","2011","25590100106Trad321HUMT22011","2010-2011 Spring Semester","118","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.213259","2020-11-13 14:17:25.213192","ba790516-9dc9-4bfa-8837-01798dd15d10","30380"
"2010-08-23","ART3-EM","255901001","2011","25590100106Trad323ART3EM12011","2010-2011 Fall Semester","263","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.221352","2020-11-13 14:17:25.221282","5824c2a0-aa53-44a0-926b-2bde9fcb6742","30384"
"2010-08-23","ART3-EM","255901001","2011","25590100106Trad323ART3EM12011","2010-2011 Fall Semester","81","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.231072","2020-11-13 14:17:25.230979","8bce0a2d-ebf8-4036-bf2f-941647ee0583","30388"
"2010-08-23","ART3-EM","255901001","2011","25590100106Trad323ART3EM12011","2010-2011 Fall Semester","167","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.240925","2020-11-13 14:17:25.240877","bdbde7c6-09b8-4d4b-a08b-7b0f20078bd3","30392"
"2011-01-04","ART3-EM","255901001","2011","25590100106Trad323ART3EM22011","2010-2011 Spring Semester","67","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.282734","2020-11-13 14:17:25.282662","42f5ce78-c8a2-42dd-9fe1-4c05b69e7403","30411"
"2011-01-04","ART3-EM","255901001","2011","25590100106Trad323ART3EM22011","2010-2011 Spring Semester","273","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.291695","2020-11-13 14:17:25.291630","018ca1f7-5cf5-4470-9628-e034216dd714","30415"
"2011-01-04","ART3-EM","255901001","2011","25590100106Trad323ART3EM22011","2010-2011 Spring Semester","326","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.317581","2020-11-13 14:17:25.317517","5c8c9b95-7e72-4ade-8875-363fb388efed","30424"
"2011-01-04","ART3-EM","255901001","2011","25590100106Trad323ART3EM22011","2010-2011 Spring Semester","246","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.324328","2020-11-13 14:17:25.324251","ce6985a9-75a4-4658-82bf-b45a0f61c0dc","30426"
"2011-01-04","ART3-EM","255901001","2011","25590100106Trad323ART3EM22011","2010-2011 Spring Semester","320","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.334799","2020-11-13 14:17:25.334720","2b751172-b9b2-42ad-99c4-fefb0792a559","30430"
"2010-08-23","GOVT","255901001","2011","25590100107Trad122GOVT12011","2010-2011 Fall Semester","163","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.351927","2020-11-13 14:17:25.351640","761d588c-89de-4bfc-9d4f-238500d1047f","30438"
"2010-08-23","GOVT","255901001","2011","25590100107Trad122GOVT12011","2010-2011 Fall Semester","15","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.366755","2020-11-13 14:17:25.366593","70526c13-4c2c-434b-9577-6e8bd97f8b1f","30445"
"2010-08-23","GOVT","255901001","2011","25590100107Trad122GOVT12011","2010-2011 Fall Semester","321","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.376731","2020-11-13 14:17:25.376645","47353b96-95fc-499d-9fee-dd5a3f16d92f","30450"
"2010-08-23","GOVT","255901001","2011","25590100107Trad122GOVT12011","2010-2011 Fall Semester","79","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.388031","2020-11-13 14:17:25.387981","fe9b7098-6723-4264-9c81-5fd611057f6b","30454"
"2011-01-04","GOVT","255901001","2011","25590100107Trad122GOVT22011","2010-2011 Spring Semester","87","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.406281","2020-11-13 14:17:25.406206","d769d26e-7d1d-482e-aaaf-ba416dd6a367","30462"
"2011-01-04","GOVT","255901001","2011","25590100107Trad122GOVT22011","2010-2011 Spring Semester","48","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.414864","2020-11-13 14:17:25.414791","4269d1b1-6c3a-4fb4-aa72-d1589d7692d8","30466"
"2011-01-04","GOVT","255901001","2011","25590100107Trad122GOVT22011","2010-2011 Spring Semester","115","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.424717","2020-11-13 14:17:25.424655","8317ac87-ae41-42e5-a3c7-b81ddc251ea9","30471"
"2011-01-04","GOVT","255901001","2011","25590100107Trad122GOVT22011","2010-2011 Spring Semester","238","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.430516","2020-11-13 14:17:25.430223","796068ae-0a94-43ca-9234-ceb777ddafd0","30473"
"2011-01-04","GOVT","255901001","2011","25590100107Trad122GOVT22011","2010-2011 Spring Semester","234","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.439037","2020-11-13 14:17:25.438971","e0989460-c99f-4fa4-b0f9-9ebd0b17b0e2","30477"
"2011-01-04","GOVT","255901001","2011","25590100107Trad122GOVT22011","2010-2011 Spring Semester","215","2011-05-27","false",,,,"NULL","2020-11-13 14:17:25.446221","2020-11-13 14:17:25.446116","d9f4ab4c-2100-4a0c-82ed-16fa0ba81542","30480"
"2010-08-23","US-HIST","255901001","2011","25590100107Trad123USHIST12011","2010-2011 Fall Semester","263","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.453397","2020-11-13 14:17:25.453332","bce5754d-835b-4816-b368-e7cfc3d9b009","30484"
"2010-08-23","US-HIST","255901001","2011","25590100107Trad123USHIST12011","2010-2011 Fall Semester","95","2010-12-17","false",,,,"NULL","2020-11-13 14:17:25.703863","2020-11-13 14:17:25.703792","8285d5f9-56d5-499f-9411-64c98c702230","30491"
