assessmentidentifier,identificationcode,namespace,studentassessmentidentifier,studentusi,assessmentresponse,descriptivefeedback,responseindicatordescriptorid,assessmentitemresultdescriptorid,rawscoreresult,timeassessed,createdate
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900337","uri://ed-fi.org/Assessment/Assessment.xml","CNFbXcqkurU6y5LvFEaQ+J+tOmS9K9htSzKzBdWa","891","B",,"1994","179",,,"2020-11-13 14:16:39.993589"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900338","uri://ed-fi.org/Assessment/Assessment.xml","CNFbXcqkurU6y5LvFEaQ+J+tOmS9K9htSzKzBdWa","891","B",,"1994","179",,,"2020-11-13 14:16:39.993599"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900339","uri://ed-fi.org/Assessment/Assessment.xml","CNFbXcqkurU6y5LvFEaQ+J+tOmS9K9htSzKzBdWa","891","B",,"1994","179",,,"2020-11-13 14:16:39.993611"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900340","uri://ed-fi.org/Assessment/Assessment.xml","CNFbXcqkurU6y5LvFEaQ+J+tOmS9K9htSzKzBdWa","891","B",,"1994","179",,,"2020-11-13 14:16:39.993626"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900341","uri://ed-fi.org/Assessment/Assessment.xml","CNFbXcqkurU6y5LvFEaQ+J+tOmS9K9htSzKzBdWa","891","B",,"1994","179",,,"2020-11-13 14:16:39.993639"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900342","uri://ed-fi.org/Assessment/Assessment.xml","CNFbXcqkurU6y5LvFEaQ+J+tOmS9K9htSzKzBdWa","891","B",,"1994","179",,,"2020-11-13 14:16:39.993649"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900343","uri://ed-fi.org/Assessment/Assessment.xml","CNFbXcqkurU6y5LvFEaQ+J+tOmS9K9htSzKzBdWa","891","B",,"1994","179",,,"2020-11-13 14:16:39.993666"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900344","uri://ed-fi.org/Assessment/Assessment.xml","CNFbXcqkurU6y5LvFEaQ+J+tOmS9K9htSzKzBdWa","891","B",,"1994","179",,,"2020-11-13 14:16:39.993678"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900345","uri://ed-fi.org/Assessment/Assessment.xml","CNFbXcqkurU6y5LvFEaQ+J+tOmS9K9htSzKzBdWa","891","B",,"1994","179",,,"2020-11-13 14:16:39.993689"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900347","uri://ed-fi.org/Assessment/Assessment.xml","CNFbXcqkurU6y5LvFEaQ+J+tOmS9K9htSzKzBdWa","891","B",,"1994","179",,,"2020-11-13 14:16:39.993702"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","0","uri://ed-fi.org/Assessment/Assessment.xml","etquC5DpJugOuJvUCEqHdtiEr0NrMEYVwYs/ZtcI","117","B",,"1994","179",,,"2020-11-13 14:16:40.026626"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900330","uri://ed-fi.org/Assessment/Assessment.xml","etquC5DpJugOuJvUCEqHdtiEr0NrMEYVwYs/ZtcI","117","B",,"1994","179",,,"2020-11-13 14:16:40.026670"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900331","uri://ed-fi.org/Assessment/Assessment.xml","etquC5DpJugOuJvUCEqHdtiEr0NrMEYVwYs/ZtcI","117","B",,"1994","179",,,"2020-11-13 14:16:40.026683"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900332","uri://ed-fi.org/Assessment/Assessment.xml","etquC5DpJugOuJvUCEqHdtiEr0NrMEYVwYs/ZtcI","117","B",,"1994","179",,,"2020-11-13 14:16:40.026699"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900333","uri://ed-fi.org/Assessment/Assessment.xml","etquC5DpJugOuJvUCEqHdtiEr0NrMEYVwYs/ZtcI","117","B",,"1994","179",,,"2020-11-13 14:16:40.026709"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900334","uri://ed-fi.org/Assessment/Assessment.xml","etquC5DpJugOuJvUCEqHdtiEr0NrMEYVwYs/ZtcI","117","B",,"1994","179",,,"2020-11-13 14:16:40.026720"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900335","uri://ed-fi.org/Assessment/Assessment.xml","etquC5DpJugOuJvUCEqHdtiEr0NrMEYVwYs/ZtcI","117","B",,"1994","179",,,"2020-11-13 14:16:40.026729"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900336","uri://ed-fi.org/Assessment/Assessment.xml","etquC5DpJugOuJvUCEqHdtiEr0NrMEYVwYs/ZtcI","117","B",,"1994","179",,,"2020-11-13 14:16:40.026739"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900337","uri://ed-fi.org/Assessment/Assessment.xml","etquC5DpJugOuJvUCEqHdtiEr0NrMEYVwYs/ZtcI","117","B",,"1994","179",,,"2020-11-13 14:16:40.026804"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900338","uri://ed-fi.org/Assessment/Assessment.xml","etquC5DpJugOuJvUCEqHdtiEr0NrMEYVwYs/ZtcI","117","B",,"1994","179",,,"2020-11-13 14:16:40.026819"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900339","uri://ed-fi.org/Assessment/Assessment.xml","etquC5DpJugOuJvUCEqHdtiEr0NrMEYVwYs/ZtcI","117","B",,"1994","179",,,"2020-11-13 14:16:40.026831"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900340","uri://ed-fi.org/Assessment/Assessment.xml","etquC5DpJugOuJvUCEqHdtiEr0NrMEYVwYs/ZtcI","117","B",,"1994","179",,,"2020-11-13 14:16:40.026840"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900341","uri://ed-fi.org/Assessment/Assessment.xml","etquC5DpJugOuJvUCEqHdtiEr0NrMEYVwYs/ZtcI","117","B",,"1994","179",,,"2020-11-13 14:16:40.026851"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900342","uri://ed-fi.org/Assessment/Assessment.xml","etquC5DpJugOuJvUCEqHdtiEr0NrMEYVwYs/ZtcI","117","B",,"1994","179",,,"2020-11-13 14:16:40.026862"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900347","uri://ed-fi.org/Assessment/Assessment.xml","AM1YsTdvFoXGxag1k03Wg2+jNXil/OvsVS/a1zSx","797","D",,"1994","179",,,"2020-11-13 14:16:39.951410"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","0","uri://ed-fi.org/Assessment/Assessment.xml","CirwznzaKsxk4kewHTjWMbjM4Jhj4+Oik+27d4rR","161","F",,"1994","179",,,"2020-11-13 14:16:39.982511"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900330","uri://ed-fi.org/Assessment/Assessment.xml","CirwznzaKsxk4kewHTjWMbjM4Jhj4+Oik+27d4rR","161","F",,"1994","179",,,"2020-11-13 14:16:39.982560"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900331","uri://ed-fi.org/Assessment/Assessment.xml","CirwznzaKsxk4kewHTjWMbjM4Jhj4+Oik+27d4rR","161","F",,"1994","179",,,"2020-11-13 14:16:39.982629"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900332","uri://ed-fi.org/Assessment/Assessment.xml","CirwznzaKsxk4kewHTjWMbjM4Jhj4+Oik+27d4rR","161","F",,"1994","179",,,"2020-11-13 14:16:39.982648"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900333","uri://ed-fi.org/Assessment/Assessment.xml","CirwznzaKsxk4kewHTjWMbjM4Jhj4+Oik+27d4rR","161","F",,"1994","179",,,"2020-11-13 14:16:39.982658"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900334","uri://ed-fi.org/Assessment/Assessment.xml","CirwznzaKsxk4kewHTjWMbjM4Jhj4+Oik+27d4rR","161","F",,"1994","179",,,"2020-11-13 14:16:39.982670"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900335","uri://ed-fi.org/Assessment/Assessment.xml","CirwznzaKsxk4kewHTjWMbjM4Jhj4+Oik+27d4rR","161","F",,"1994","179",,,"2020-11-13 14:16:39.982679"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900336","uri://ed-fi.org/Assessment/Assessment.xml","CirwznzaKsxk4kewHTjWMbjM4Jhj4+Oik+27d4rR","161","F",,"1994","179",,,"2020-11-13 14:16:39.982690"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900337","uri://ed-fi.org/Assessment/Assessment.xml","CirwznzaKsxk4kewHTjWMbjM4Jhj4+Oik+27d4rR","161","F",,"1994","179",,,"2020-11-13 14:16:39.982699"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900338","uri://ed-fi.org/Assessment/Assessment.xml","CirwznzaKsxk4kewHTjWMbjM4Jhj4+Oik+27d4rR","161","F",,"1994","179",,,"2020-11-13 14:16:39.982710"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900339","uri://ed-fi.org/Assessment/Assessment.xml","CirwznzaKsxk4kewHTjWMbjM4Jhj4+Oik+27d4rR","161","F",,"1994","179",,,"2020-11-13 14:16:39.982721"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900340","uri://ed-fi.org/Assessment/Assessment.xml","CirwznzaKsxk4kewHTjWMbjM4Jhj4+Oik+27d4rR","161","F",,"1994","179",,,"2020-11-13 14:16:39.982730"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900341","uri://ed-fi.org/Assessment/Assessment.xml","CirwznzaKsxk4kewHTjWMbjM4Jhj4+Oik+27d4rR","161","F",,"1994","179",,,"2020-11-13 14:16:39.982741"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900342","uri://ed-fi.org/Assessment/Assessment.xml","CirwznzaKsxk4kewHTjWMbjM4Jhj4+Oik+27d4rR","161","F",,"1994","179",,,"2020-11-13 14:16:39.982750"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900343","uri://ed-fi.org/Assessment/Assessment.xml","CirwznzaKsxk4kewHTjWMbjM4Jhj4+Oik+27d4rR","161","F",,"1994","179",,,"2020-11-13 14:16:39.982761"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900344","uri://ed-fi.org/Assessment/Assessment.xml","CirwznzaKsxk4kewHTjWMbjM4Jhj4+Oik+27d4rR","161","F",,"1994","179",,,"2020-11-13 14:16:39.982770"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900345","uri://ed-fi.org/Assessment/Assessment.xml","CirwznzaKsxk4kewHTjWMbjM4Jhj4+Oik+27d4rR","161","F",,"1994","179",,,"2020-11-13 14:16:39.982785"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900347","uri://ed-fi.org/Assessment/Assessment.xml","CirwznzaKsxk4kewHTjWMbjM4Jhj4+Oik+27d4rR","161","F",,"1994","179",,,"2020-11-13 14:16:39.982794"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","0","uri://ed-fi.org/Assessment/Assessment.xml","dPQPEJP0r7KTRxTbIneYh/GOvF6yLYm5BJcXz6mS","49","G",,"1994","179",,,"2020-11-13 14:16:40.026514"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900330","uri://ed-fi.org/Assessment/Assessment.xml","dPQPEJP0r7KTRxTbIneYh/GOvF6yLYm5BJcXz6mS","49","G",,"1994","179",,,"2020-11-13 14:16:40.026602"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900331","uri://ed-fi.org/Assessment/Assessment.xml","dPQPEJP0r7KTRxTbIneYh/GOvF6yLYm5BJcXz6mS","49","G",,"1994","179",,,"2020-11-13 14:16:40.026621"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900332","uri://ed-fi.org/Assessment/Assessment.xml","dPQPEJP0r7KTRxTbIneYh/GOvF6yLYm5BJcXz6mS","49","G",,"1994","179",,,"2020-11-13 14:16:40.026634"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900333","uri://ed-fi.org/Assessment/Assessment.xml","dPQPEJP0r7KTRxTbIneYh/GOvF6yLYm5BJcXz6mS","49","G",,"1994","179",,,"2020-11-13 14:16:40.026643"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900334","uri://ed-fi.org/Assessment/Assessment.xml","dPQPEJP0r7KTRxTbIneYh/GOvF6yLYm5BJcXz6mS","49","G",,"1994","179",,,"2020-11-13 14:16:40.026654"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900335","uri://ed-fi.org/Assessment/Assessment.xml","dPQPEJP0r7KTRxTbIneYh/GOvF6yLYm5BJcXz6mS","49","G",,"1994","179",,,"2020-11-13 14:16:40.026665"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900336","uri://ed-fi.org/Assessment/Assessment.xml","dPQPEJP0r7KTRxTbIneYh/GOvF6yLYm5BJcXz6mS","49","G",,"1994","179",,,"2020-11-13 14:16:40.026674"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900337","uri://ed-fi.org/Assessment/Assessment.xml","dPQPEJP0r7KTRxTbIneYh/GOvF6yLYm5BJcXz6mS","49","G",,"1994","179",,,"2020-11-13 14:16:40.026684"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900338","uri://ed-fi.org/Assessment/Assessment.xml","dPQPEJP0r7KTRxTbIneYh/GOvF6yLYm5BJcXz6mS","49","G",,"1994","179",,,"2020-11-13 14:16:40.026693"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900339","uri://ed-fi.org/Assessment/Assessment.xml","dPQPEJP0r7KTRxTbIneYh/GOvF6yLYm5BJcXz6mS","49","G",,"1994","179",,,"2020-11-13 14:16:40.026703"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900340","uri://ed-fi.org/Assessment/Assessment.xml","dPQPEJP0r7KTRxTbIneYh/GOvF6yLYm5BJcXz6mS","49","G",,"1994","179",,,"2020-11-13 14:16:40.026714"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900341","uri://ed-fi.org/Assessment/Assessment.xml","dPQPEJP0r7KTRxTbIneYh/GOvF6yLYm5BJcXz6mS","49","G",,"1994","179",,,"2020-11-13 14:16:40.026723"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900342","uri://ed-fi.org/Assessment/Assessment.xml","dPQPEJP0r7KTRxTbIneYh/GOvF6yLYm5BJcXz6mS","49","G",,"1994","179",,,"2020-11-13 14:16:40.026733"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900343","uri://ed-fi.org/Assessment/Assessment.xml","dPQPEJP0r7KTRxTbIneYh/GOvF6yLYm5BJcXz6mS","49","G",,"1994","179",,,"2020-11-13 14:16:40.026742"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900344","uri://ed-fi.org/Assessment/Assessment.xml","dPQPEJP0r7KTRxTbIneYh/GOvF6yLYm5BJcXz6mS","49","G",,"1994","179",,,"2020-11-13 14:16:40.026752"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900345","uri://ed-fi.org/Assessment/Assessment.xml","dPQPEJP0r7KTRxTbIneYh/GOvF6yLYm5BJcXz6mS","49","G",,"1994","179",,,"2020-11-13 14:16:40.026761"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900347","uri://ed-fi.org/Assessment/Assessment.xml","dPQPEJP0r7KTRxTbIneYh/GOvF6yLYm5BJcXz6mS","49","G",,"1994","179",,,"2020-11-13 14:16:40.026770"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","0","uri://ed-fi.org/Assessment/Assessment.xml","EXflwPzRn2dcKabmNnEtCPMfA3xrzncuMT/XJfkS","200","C",,"1994","179",,,"2020-11-13 14:16:40.056039"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900330","uri://ed-fi.org/Assessment/Assessment.xml","EXflwPzRn2dcKabmNnEtCPMfA3xrzncuMT/XJfkS","200","C",,"1994","179",,,"2020-11-13 14:16:40.056107"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900331","uri://ed-fi.org/Assessment/Assessment.xml","EXflwPzRn2dcKabmNnEtCPMfA3xrzncuMT/XJfkS","200","C",,"1994","179",,,"2020-11-13 14:16:40.056131"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900332","uri://ed-fi.org/Assessment/Assessment.xml","EXflwPzRn2dcKabmNnEtCPMfA3xrzncuMT/XJfkS","200","C",,"1994","179",,,"2020-11-13 14:16:40.056154"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900333","uri://ed-fi.org/Assessment/Assessment.xml","EXflwPzRn2dcKabmNnEtCPMfA3xrzncuMT/XJfkS","200","C",,"1994","179",,,"2020-11-13 14:16:40.056166"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900334","uri://ed-fi.org/Assessment/Assessment.xml","EXflwPzRn2dcKabmNnEtCPMfA3xrzncuMT/XJfkS","200","C",,"1994","179",,,"2020-11-13 14:16:40.056189"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900339","uri://ed-fi.org/Assessment/Assessment.xml","BAs4G37H7u7dW+VImtvkKPy51ZfEakWhs2xm7kxT","714","B",,"1994","179",,,"2020-11-13 14:16:39.960557"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900340","uri://ed-fi.org/Assessment/Assessment.xml","BAs4G37H7u7dW+VImtvkKPy51ZfEakWhs2xm7kxT","714","B",,"1994","179",,,"2020-11-13 14:16:39.960587"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900341","uri://ed-fi.org/Assessment/Assessment.xml","BAs4G37H7u7dW+VImtvkKPy51ZfEakWhs2xm7kxT","714","B",,"1994","179",,,"2020-11-13 14:16:39.960620"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900342","uri://ed-fi.org/Assessment/Assessment.xml","BAs4G37H7u7dW+VImtvkKPy51ZfEakWhs2xm7kxT","714","B",,"1994","179",,,"2020-11-13 14:16:39.960647"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900343","uri://ed-fi.org/Assessment/Assessment.xml","BAs4G37H7u7dW+VImtvkKPy51ZfEakWhs2xm7kxT","714","B",,"1994","179",,,"2020-11-13 14:16:39.960658"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900344","uri://ed-fi.org/Assessment/Assessment.xml","BAs4G37H7u7dW+VImtvkKPy51ZfEakWhs2xm7kxT","714","B",,"1994","179",,,"2020-11-13 14:16:39.960670"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900345","uri://ed-fi.org/Assessment/Assessment.xml","BAs4G37H7u7dW+VImtvkKPy51ZfEakWhs2xm7kxT","714","B",,"1994","179",,,"2020-11-13 14:16:39.960682"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900347","uri://ed-fi.org/Assessment/Assessment.xml","BAs4G37H7u7dW+VImtvkKPy51ZfEakWhs2xm7kxT","714","B",,"1994","179",,,"2020-11-13 14:16:39.960698"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","0","uri://ed-fi.org/Assessment/Assessment.xml","cIT+sGu7ohumLiw5s1/fSpQRWXhD6m6g19WbNI/g","537","F",,"1994","179",,,"2020-11-13 14:16:39.984663"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900330","uri://ed-fi.org/Assessment/Assessment.xml","cIT+sGu7ohumLiw5s1/fSpQRWXhD6m6g19WbNI/g","537","F",,"1994","179",,,"2020-11-13 14:16:39.984712"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900331","uri://ed-fi.org/Assessment/Assessment.xml","cIT+sGu7ohumLiw5s1/fSpQRWXhD6m6g19WbNI/g","537","F",,"1994","179",,,"2020-11-13 14:16:39.984725"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900332","uri://ed-fi.org/Assessment/Assessment.xml","cIT+sGu7ohumLiw5s1/fSpQRWXhD6m6g19WbNI/g","537","F",,"1994","179",,,"2020-11-13 14:16:39.984736"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900333","uri://ed-fi.org/Assessment/Assessment.xml","cIT+sGu7ohumLiw5s1/fSpQRWXhD6m6g19WbNI/g","537","F",,"1994","179",,,"2020-11-13 14:16:39.984747"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900334","uri://ed-fi.org/Assessment/Assessment.xml","cIT+sGu7ohumLiw5s1/fSpQRWXhD6m6g19WbNI/g","537","F",,"1994","179",,,"2020-11-13 14:16:39.984756"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900335","uri://ed-fi.org/Assessment/Assessment.xml","cIT+sGu7ohumLiw5s1/fSpQRWXhD6m6g19WbNI/g","537","F",,"1994","179",,,"2020-11-13 14:16:39.984767"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900336","uri://ed-fi.org/Assessment/Assessment.xml","cIT+sGu7ohumLiw5s1/fSpQRWXhD6m6g19WbNI/g","537","F",,"1994","179",,,"2020-11-13 14:16:39.984776"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900337","uri://ed-fi.org/Assessment/Assessment.xml","cIT+sGu7ohumLiw5s1/fSpQRWXhD6m6g19WbNI/g","537","F",,"1994","179",,,"2020-11-13 14:16:39.984787"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900338","uri://ed-fi.org/Assessment/Assessment.xml","cIT+sGu7ohumLiw5s1/fSpQRWXhD6m6g19WbNI/g","537","F",,"1994","179",,,"2020-11-13 14:16:39.984796"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900339","uri://ed-fi.org/Assessment/Assessment.xml","cIT+sGu7ohumLiw5s1/fSpQRWXhD6m6g19WbNI/g","537","F",,"1994","179",,,"2020-11-13 14:16:39.984806"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900340","uri://ed-fi.org/Assessment/Assessment.xml","cIT+sGu7ohumLiw5s1/fSpQRWXhD6m6g19WbNI/g","537","F",,"1994","179",,,"2020-11-13 14:16:39.984817"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900341","uri://ed-fi.org/Assessment/Assessment.xml","cIT+sGu7ohumLiw5s1/fSpQRWXhD6m6g19WbNI/g","537","F",,"1994","179",,,"2020-11-13 14:16:39.984826"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900342","uri://ed-fi.org/Assessment/Assessment.xml","cIT+sGu7ohumLiw5s1/fSpQRWXhD6m6g19WbNI/g","537","F",,"1994","179",,,"2020-11-13 14:16:39.984836"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900343","uri://ed-fi.org/Assessment/Assessment.xml","cIT+sGu7ohumLiw5s1/fSpQRWXhD6m6g19WbNI/g","537","F",,"1994","179",,,"2020-11-13 14:16:39.984845"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900344","uri://ed-fi.org/Assessment/Assessment.xml","cIT+sGu7ohumLiw5s1/fSpQRWXhD6m6g19WbNI/g","537","F",,"1994","179",,,"2020-11-13 14:16:39.984855"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900345","uri://ed-fi.org/Assessment/Assessment.xml","cIT+sGu7ohumLiw5s1/fSpQRWXhD6m6g19WbNI/g","537","F",,"1994","179",,,"2020-11-13 14:16:39.984864"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900347","uri://ed-fi.org/Assessment/Assessment.xml","cIT+sGu7ohumLiw5s1/fSpQRWXhD6m6g19WbNI/g","537","F",,"1994","179",,,"2020-11-13 14:16:39.984874"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","0","uri://ed-fi.org/Assessment/Assessment.xml","CPIjXhGJUilX4WyqZIOiqzu+loq2m1zKqghoL3vp","13","D",,"1994","179",,,"2020-11-13 14:16:40.030750"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900330","uri://ed-fi.org/Assessment/Assessment.xml","CPIjXhGJUilX4WyqZIOiqzu+loq2m1zKqghoL3vp","13","D",,"1994","179",,,"2020-11-13 14:16:40.031689"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900331","uri://ed-fi.org/Assessment/Assessment.xml","CPIjXhGJUilX4WyqZIOiqzu+loq2m1zKqghoL3vp","13","D",,"1994","179",,,"2020-11-13 14:16:40.031706"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900332","uri://ed-fi.org/Assessment/Assessment.xml","CPIjXhGJUilX4WyqZIOiqzu+loq2m1zKqghoL3vp","13","D",,"1994","179",,,"2020-11-13 14:16:40.031718"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900333","uri://ed-fi.org/Assessment/Assessment.xml","CPIjXhGJUilX4WyqZIOiqzu+loq2m1zKqghoL3vp","13","D",,"1994","179",,,"2020-11-13 14:16:40.031727"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900334","uri://ed-fi.org/Assessment/Assessment.xml","CPIjXhGJUilX4WyqZIOiqzu+loq2m1zKqghoL3vp","13","D",,"1994","179",,,"2020-11-13 14:16:40.031738"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900335","uri://ed-fi.org/Assessment/Assessment.xml","CPIjXhGJUilX4WyqZIOiqzu+loq2m1zKqghoL3vp","13","D",,"1994","179",,,"2020-11-13 14:16:40.031748"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900336","uri://ed-fi.org/Assessment/Assessment.xml","CPIjXhGJUilX4WyqZIOiqzu+loq2m1zKqghoL3vp","13","D",,"1994","179",,,"2020-11-13 14:16:40.031757"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900337","uri://ed-fi.org/Assessment/Assessment.xml","CPIjXhGJUilX4WyqZIOiqzu+loq2m1zKqghoL3vp","13","D",,"1994","179",,,"2020-11-13 14:16:40.031767"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900338","uri://ed-fi.org/Assessment/Assessment.xml","CPIjXhGJUilX4WyqZIOiqzu+loq2m1zKqghoL3vp","13","D",,"1994","179",,,"2020-11-13 14:16:40.031775"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900339","uri://ed-fi.org/Assessment/Assessment.xml","CPIjXhGJUilX4WyqZIOiqzu+loq2m1zKqghoL3vp","13","D",,"1994","179",,,"2020-11-13 14:16:40.031786"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900340","uri://ed-fi.org/Assessment/Assessment.xml","CPIjXhGJUilX4WyqZIOiqzu+loq2m1zKqghoL3vp","13","D",,"1994","179",,,"2020-11-13 14:16:40.031796"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900341","uri://ed-fi.org/Assessment/Assessment.xml","CPIjXhGJUilX4WyqZIOiqzu+loq2m1zKqghoL3vp","13","D",,"1994","179",,,"2020-11-13 14:16:40.031804"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900342","uri://ed-fi.org/Assessment/Assessment.xml","CPIjXhGJUilX4WyqZIOiqzu+loq2m1zKqghoL3vp","13","D",,"1994","179",,,"2020-11-13 14:16:40.031814"
"97e16cba-5fb0-438b-be0e-7f7fb6b591dc","9900343","uri://ed-fi.org/Assessment/Assessment.xml","CPIjXhGJUilX4WyqZIOiqzu+loq2m1zKqghoL3vp","13","D",,"1994","179",,,"2020-11-13 14:16:40.031823"
